 TIME                    	wind_r                   	ch_control               	tower_control            
8024.25	34.85273974	0.49568801	0.378874647
8024.333333	34.84492368	0.465493999	0.333889711
8024.416667	34.91538054	0.445056652	0.295139224
8024.5	35.02616591	0.443298352	0.271677621
8024.583333	35.08473144	0.44385405	0.272039012
8024.666667	35.07416822	0.444725742	0.259179059
8024.75	35.03103043	0.445188045	0.259227194
8024.833333	34.98473505	0.445348185	0.245660542
8024.916667	34.92771343	0.445613631	0.245871169
8025	34.87466136	0.445544808	0.236860649
8025.083333	34.83983254	0.445768321	0.23726756
8025.166667	34.7935551	0.446473502	0.245972868
8025.25	34.72851306	0.446453863	0.245884491
8025.333333	34.67328144	0.446478669	0.246142813
8025.416667	34.60989218	0.446710382	0.256588605
8025.5	34.52985808	0.446472704	0.256350528
8025.583333	34.47185936	0.446190694	0.256617752
8025.666667	34.42377564	0.445716924	0.267154081
8025.75	34.36192467	0.445456783	0.267105177
8025.833333	34.31316976	0.445020999	0.267452075
8025.916667	34.27464324	0.444130228	0.28139906
8026	34.22866716	0.443769372	0.281334146
8026.083333	34.18701375	0.442940401	0.291470411
8026.166667	34.15119188	0.442345737	0.29170482
8026.25	34.11142403	0.441225565	0.305865349
8026.333333	34.07615403	0.440549116	0.306017398
8026.416667	34.02668516	0.438381012	0.32134995
8026.5	33.95599845	0.423466565	0.321117303
8026.583333	33.89259745	0.404246929	0.30878173
8026.666667	33.89010548	0.386398479	0.289688092
8026.75	33.94970146	0.384136128	0.272046836
8026.833333	34.00050925	0.384251765	0.272344524
8026.916667	34.01095356	0.384205306	0.272110202
8027	33.99839068	0.384090253	0.27180858
8027.083333	33.98431177	0.383505516	0.261461876
8027.166667	33.97147387	0.383483104	0.261584342
8027.25	33.96019764	0.383436567	0.261422705
8027.333333	33.94261823	0.383301699	0.261220164
8027.416667	33.91657004	0.383133058	0.26094584
8027.5	33.89534617	0.382751008	0.252082081
8027.583333	33.88539219	0.382716631	0.25229604
8027.666667	33.8796904	0.382631456	0.252259071
8027.75	33.87116745	0.382526677	0.252191158
8027.833333	33.85874699	0.382401353	0.252099892
8027.916667	33.84353673	0.382254931	0.251990561
8028	33.82685768	0.382088483	0.25186777
8028.083333	33.80983243	0.381904	0.251736026
8028.166667	33.79330373	0.38170414	0.251599918
8028.25	33.77787214	0.381492013	0.251409406
8028.333333	33.76191196	0.381248737	0.251213319
8028.416667	33.74585152	0.380992568	0.250998071
8028.5	33.73067328	0.380718628	0.250775083
8028.583333	33.71664001	0.380433145	0.250544591
8028.666667	33.70407947	0.380137516	0.250311368
8028.75	33.69309373	0.379835215	0.250077666
8028.833333	33.68373749	0.379528581	0.249846244
8028.916667	33.67597495	0.379220127	0.249619091
8029	33.66973093	0.378911931	0.249397898
8029.083333	33.66489116	0.378605831	0.249183831
8029.166667	33.66131729	0.37830331	0.248977686
8029.25	33.65885512	0.378005554	0.248781919
8029.333333	33.65742054	0.377714274	0.248598924
8029.416667	33.65699511	0.377431135	0.248429722
8029.5	33.65752197	0.377157261	0.248275317
8029.583333	33.65890692	0.376893677	0.248136201
8029.666667	33.66103908	0.376641082	0.248012645
8029.75	33.66379673	0.376399974	0.24790456
8029.833333	33.66705503	0.376170596	0.2478116
8029.916667	33.67068908	0.375952975	0.247733175
8030	33.67457875	0.375746943	0.247668464
8030.083333	33.67861039	0.375552143	0.24761645
8030.166667	33.68267835	0.375368058	0.247575947
8030.25	33.68668612	0.375194029	0.24754616
8030.333333	33.69056696	0.375029492	0.247526221
8030.416667	33.69428051	0.374873832	0.247514827
8030.5	33.69778239	0.374726254	0.247510622
8030.583333	33.70102309	0.374585906	0.247512062
8030.666667	33.70395282	0.37445183	0.247517457
8030.75	33.70652058	0.374322975	0.247524969
8030.833333	33.70867594	0.3741982	0.247532639
8030.916667	33.71037035	0.374076287	0.247538333
8031	33.71155616	0.373955925	0.247539806
8031.083333	33.71218737	0.373835731	0.247534699
8031.166667	33.71222138	0.373714258	0.247520483
8031.25	33.71161667	0.373589973	0.247496114
8031.333333	33.71039244	0.373461931	0.247460496
8031.416667	33.70861626	0.373329246	0.247411515
8031.5	33.70631792	0.373190723	0.247347164
8031.583333	33.7034939	0.373045209	0.24726516
8031.666667	33.70012649	0.372891428	0.247163045
8031.75	33.69618441	0.372728017	0.247038224
8031.833333	33.69163081	0.372553538	0.246888014
8031.916667	33.68642909	0.372366501	0.246709541
8032	33.6805421	0.372165322	0.246499891
8032.083333	33.67393544	0.371948393	0.246256122
8032.166667	33.6665822	0.371714085	0.246033132
8032.25	33.66061063	0.371484224	0.245778901
8032.333333	33.67185207	0.370539256	0.237378671
8032.416667	33.69393382	0.370566762	0.237714014
8032.5	33.7113609	0.37050571	0.237730813
8032.583333	33.71965724	0.37041562	0.237685815
8032.666667	33.71942102	0.370300703	0.23756995
8032.75	33.71281656	0.370150808	0.237381802
8032.833333	33.70111108	0.369960645	0.237115505
8032.916667	33.70370593	0.368941431	0.228060848
8033	33.71263792	0.368944993	0.228313482
8033.083333	33.71793585	0.368871628	0.228222562
8033.166667	33.71712179	0.368740973	0.228033671
8033.25	33.7075748	0.368565712	0.227744914
8033.333333	33.71890649	0.367429615	0.21806907
8033.416667	33.73686932	0.367540159	0.218474771
8033.5	33.74560105	0.367528106	0.218439606
8033.583333	33.74643064	0.367461401	0.218310069
8033.666667	33.73786836	0.367350104	0.218082679
8033.75	33.74131752	0.366713984	0.210432778
8033.833333	33.75041184	0.366795903	0.210751252
8033.916667	33.7559498	0.366801544	0.210720048
8034	33.75554072	0.366751121	0.210596094
8034.083333	33.74646366	0.366656673	0.210374759
8034.166667	33.73908486	0.366004524	0.202903997
8034.25	33.75047663	0.366138288	0.203335132
8034.333333	33.76459358	0.366153801	0.203314459
8034.416667	33.76585291	0.366121149	0.203196253
8034.5	33.74851919	0.366043675	0.202915794
8034.583333	33.74605989	0.365471404	0.195350066
8034.666667	33.76638898	0.365761673	0.196110088
8034.75	33.80233314	0.366054417	0.19636618
8034.833333	33.79309337	0.368157689	0.209368188
8034.916667	33.80008233	0.367379123	0.201328378
8035	33.79123297	0.369881481	0.215712787
8035.083333	33.75480329	0.36946138	0.214924985
8035.166667	33.74946382	0.369345013	0.215019942
8035.25	33.77335062	0.369454706	0.215334586
8035.333333	33.77784955	0.370333027	0.226312347
8035.416667	33.76822769	0.370203931	0.225903273
8035.5	33.77640401	0.370194759	0.2261151
8035.583333	33.78705326	0.370697601	0.235251441
8035.666667	33.78175139	0.370625391	0.235093571
8035.75	33.79025445	0.370731996	0.235409838
8035.833333	33.79730714	0.371538184	0.247144314
8035.916667	33.78655713	0.371443202	0.246877614
8036	33.79142752	0.3715309	0.247202594
8036.083333	33.79365109	0.372150605	0.258632007
8036.166667	33.78760107	0.372105098	0.25850608
8036.25	33.79795555	0.372212239	0.258821085
8036.333333	33.80038431	0.372895669	0.27150047
8036.416667	33.78449001	0.372899646	0.271543479
8036.5	33.75290678	0.372806695	0.271510201
8036.583333	33.70060881	0.372192124	0.271013417
8036.666667	33.66089738	0.369599064	0.254997976
8036.75	33.65707224	0.368673111	0.245957372
8036.833333	33.66102943	0.368366814	0.24591046
8036.916667	33.66982781	0.366823268	0.233733926
8037	33.6795041	0.366661973	0.233827099
8037.083333	33.69455684	0.365392843	0.222577013
8037.166667	33.71339652	0.365320096	0.222737232
8037.25	33.73158758	0.36456784	0.213517133
8037.333333	33.7389072	0.364605933	0.213726681
8037.416667	33.74301523	0.364159323	0.205912515
8037.5	33.74650262	0.364199883	0.206052939
8037.583333	33.75862099	0.363825963	0.198559175
8037.666667	33.77207353	0.363886679	0.198758861
8037.75	33.81033586	0.363759183	0.197893241
8037.833333	33.92956499	0.36628985	0.209485825
8037.916667	33.99514323	0.385538485	0.243573642
8038	33.93686648	0.393093123	0.274495354
8038.083333	33.82381053	0.393265287	0.290462776
8038.166667	33.72419288	0.392519922	0.289999732
8038.25	33.65764936	0.391340847	0.290129283
8038.333333	33.58845309	0.390095787	0.289901423
8038.416667	33.53403233	0.371017348	0.274377749
8038.5	33.57301378	0.351832912	0.246476846
8038.583333	33.70460674	0.349249048	0.226267177
8038.666667	33.81208225	0.349995423	0.226833441
8038.75	33.86138776	0.350665558	0.218366934
8038.833333	33.87977647	0.351111847	0.218339892
8038.916667	33.90724125	0.35210076	0.205642515
8039	33.93536154	0.352934756	0.206202798
8039.083333	33.92771558	0.353619861	0.205835975
8039.166667	33.9520572	0.354739629	0.190992232
8039.25	33.93721263	0.362082654	0.203193023
8039.333333	33.95352845	0.362649193	0.190657329
8039.416667	33.91177176	0.3776835	0.212229903
8039.5	33.87662014	0.375929973	0.199262544
8039.583333	33.84176474	0.377809641	0.214786603
8039.666667	33.84372973	0.374957335	0.200672215
8039.75	33.8333609	0.376552414	0.216039938
8039.833333	33.84975182	0.374337552	0.201905114
8039.916667	33.84828117	0.376243147	0.217491247
8040	33.86082457	0.374774395	0.204590513
8040.083333	33.87509691	0.376102339	0.217633527
8040.166667	33.89442558	0.375011587	0.207931236
8040.25	33.91201634	0.375965271	0.217724265
8040.333333	33.90321351	0.375742144	0.217054296
8040.416667	33.89699016	0.375657971	0.216895496
8040.5	33.90077842	0.375592209	0.216777818
8040.583333	33.91303958	0.375554897	0.216698809
8040.666667	33.93488773	0.375580647	0.21665768
8040.75	33.96321626	0.375638742	0.216672086
8040.833333	33.99435161	0.375736692	0.216719248
8040.916667	34.02485859	0.375845466	0.216798569
8041	34.05637214	0.376005133	0.216890164
8041.083333	34.08983752	0.376194021	0.217014273
8041.166667	34.12461678	0.376421965	0.217157651
8041.25	34.16069307	0.376683804	0.217323675
8041.333333	34.19784394	0.376981447	0.217508945
8041.416667	34.236081	0.377313794	0.217713004
8041.5	34.27539372	0.377681102	0.217934275
8041.583333	34.31582888	0.378450341	0.220594079
8041.666667	34.35090061	0.379182175	0.220800541
8041.75	34.38347584	0.384573313	0.221073951
8041.833333	34.38397524	0.391569799	0.230623047
8041.916667	34.38008179	0.391586683	0.230229608
8042	34.39346071	0.391752577	0.230212776
8042.083333	34.41811036	0.391973269	0.230183878
8042.166667	34.4534422	0.392215029	0.230191762
8042.25	34.49667884	0.392504936	0.230218958
8042.333333	34.55518414	0.392839654	0.230276775
8042.416667	34.62195119	0.39391145	0.230362071
8042.5	34.69210834	0.40124836	0.230547896
8042.583333	34.72560594	0.418048188	0.243241953
8042.666667	34.7370692	0.418108782	0.243162208
8042.75	34.76306455	0.418392284	0.243324727
8042.833333	34.804189	0.418715315	0.243496794
8042.916667	34.8645409	0.419082332	0.243695173
8043	34.93699071	0.420263531	0.243920231
8043.083333	34.99779763	0.428257102	0.252751196
8043.166667	35.04090215	0.428543973	0.252681848
8043.25	35.0869676	0.428962699	0.252825498
8043.333333	35.15615815	0.438638286	0.253003603
8043.416667	35.21155521	0.447922597	0.268040004
8043.5	35.24364669	0.448431307	0.267690545
8043.583333	35.29368949	0.449189782	0.267814228
8043.666667	35.36445191	0.450484629	0.268005624
8043.75	35.45758724	0.466966747	0.26834963
8043.833333	35.51253316	0.48807991	0.292057048
8043.916667	35.52820814	0.488483598	0.29189066
8044	35.5516165	0.489942459	0.302171284
8044.083333	35.59069014	0.490213526	0.302124428
8044.166667	35.65441614	0.490569157	0.302351132
8044.25	35.73325627	0.491828896	0.302660163
8044.333333	35.81022974	0.508881595	0.316230171
8044.416667	35.87601422	0.510761438	0.330307583
8044.5	35.92069181	0.511146497	0.330317165
8044.583333	35.97920957	0.511650263	0.330628406
8044.666667	36.05627013	0.529390376	0.342365645
8044.75	36.10348624	0.548166065	0.360251996
8044.833333	36.12281746	0.549995937	0.377163949
8044.916667	36.14764869	0.550370936	0.377370255
8045	36.19917268	0.551296146	0.391327695
8045.083333	36.24999134	0.551836025	0.4048248
8045.166667	36.28796906	0.552334576	0.405066024
8045.25	36.34347635	0.553441957	0.409234389
8045.333333	36.4161005	0.564420204	0.427499815
8045.416667	36.47074043	0.58548812	0.446575115
8045.5	36.46001404	0.605911919	0.470461854
8045.583333	36.37971233	0.608117181	0.48029719
8045.666667	36.27292204	0.608436868	0.479803561
8045.75	36.16264064	0.607610684	0.478960463
8045.833333	36.06064293	0.605197871	0.451891411
8045.916667	36.00576884	0.601839015	0.41963992
8046	36.0021786	0.598604238	0.389381311
8046.083333	36.0257853	0.596616826	0.365796742
8046.166667	36.05105519	0.595338243	0.346175273
8046.25	36.08440552	0.594272885	0.330006934
8046.333333	36.10565495	0.593482157	0.316951764
8046.416667	36.1368407	0.592557786	0.3062995
8046.5	36.18560337	0.592526648	0.306434888
8046.583333	36.22297261	0.592920757	0.306798126
8046.666667	36.24677027	0.593425329	0.307227309
8046.75	36.240951	0.594639566	0.321382054
8046.833333	36.20585988	0.594786331	0.321411141
8046.916667	36.16820873	0.594933759	0.321722859
8047	36.12522056	0.595294531	0.331718417
8047.083333	36.06594058	0.595343168	0.331817642
8047.166667	36.01160831	0.595385824	0.332138556
8047.25	35.96408024	0.595436515	0.332520736
8047.333333	35.90580757	0.595611283	0.345532676
8047.416667	35.82463435	0.59539934	0.345523572
8047.5	35.7385742	0.595238581	0.345755856
8047.583333	35.66397638	0.595045772	0.346099262
8047.666667	35.59591018	0.594833174	0.346470658
8047.75	35.5139967	0.594183578	0.35878875
8047.833333	35.4238348	0.593052342	0.358777126
8047.916667	35.33636342	0.592155227	0.358934867
8048	35.25443028	0.591207309	0.359178052
8048.083333	35.17832345	0.590184154	0.359451259
8048.166667	35.10488775	0.589092557	0.359752252
8048.25	35.0326283	0.587932716	0.360078915
8048.333333	34.96089254	0.577749592	0.36042971
8048.416667	34.88916378	0.556832768	0.360574679
8048.5	34.81730884	0.534711386	0.36036491
8048.583333	34.74696279	0.511593801	0.359890209
8048.666667	34.71142747	0.487722301	0.343127689
8048.75	34.72397121	0.46936295	0.329178817
8048.833333	34.72694159	0.468823666	0.328990049
8048.916667	34.70353835	0.46817345	0.32876309
8049	34.66957034	0.467527176	0.328602423
8049.083333	34.62852933	0.466874888	0.328490489
8049.166667	34.583173	0.466204429	0.328421407
8049.25	34.5351621	0.465507453	0.328390002
8049.333333	34.48566104	0.464778141	0.328392434
8049.416667	34.43551552	0.464012455	0.328425218
8049.5	34.38534664	0.46320771	0.328485149
8049.583333	34.33561788	0.462362288	0.328569314
8049.666667	34.28668659	0.461475508	0.328675223
8049.75	34.23883843	0.460547494	0.328800782
8049.833333	34.19230898	0.452468442	0.328944328
8049.916667	34.14791372	0.436268819	0.328841136
8050	34.10680527	0.419732652	0.328328265
8050.083333	34.10264748	0.403219054	0.310728834
8050.166667	34.13895012	0.401961712	0.298346486
8050.25	34.17170184	0.402023266	0.298651525
8050.333333	34.17597108	0.402004417	0.298690889
8050.416667	34.16625042	0.401994357	0.298777492
8050.5	34.15225403	0.401972393	0.298895405
8050.583333	34.13135037	0.401920984	0.299037546
8050.666667	34.09446892	0.401830036	0.299325207
8050.75	34.00894007	0.401152838	0.299058979
8050.833333	33.91315511	0.39786049	0.2806697
8050.916667	33.86234693	0.382155139	0.261870755
8051	33.88379555	0.369627051	0.239696177
8051.083333	33.95348207	0.368959436	0.225744489
8051.166667	33.9956141	0.369289739	0.225965321
8051.25	34.0117706	0.369187905	0.212799693
8051.333333	34.01398303	0.36976704	0.213109682
8051.416667	34.01224627	0.370039884	0.202071938
8051.5	34.00681302	0.370593665	0.202496982
8051.583333	33.99540212	0.370657033	0.202357193
8051.666667	33.98967939	0.370823601	0.202399955
8051.75	33.98897599	0.371004381	0.202530993
8051.833333	33.98990526	0.371212148	0.202724968
8051.916667	33.99223961	0.371445684	0.202982987
8052	33.9664261	0.37264031	0.211518565
8052.083333	33.92077816	0.372496117	0.210939029
8052.166667	33.89110151	0.372469819	0.210853289
8052.25	33.8767261	0.372478018	0.210841405
8052.333333	33.87054041	0.372523502	0.210919683
8052.416667	33.8718882	0.372661973	0.211088108
8052.5	33.87023422	0.373180754	0.218453192
8052.583333	33.85702672	0.373088786	0.218121355
8052.666667	33.84388919	0.37309874	0.218183136
8052.75	33.84929889	0.373158301	0.218425803
8052.833333	33.86829239	0.373350667	0.218718733
8052.916667	33.8518528	0.374533906	0.23083372
8053	33.81332111	0.374331575	0.230285469
8053.083333	33.79470319	0.374205076	0.230358375
8053.166667	33.80349351	0.374187533	0.230600134
8053.25	33.81180851	0.374465636	0.239049913
8053.333333	33.81070985	0.374436746	0.238926492
8053.416667	33.81711755	0.37446354	0.239160538
8053.5	33.81770449	0.374797633	0.249170063
8053.583333	33.80440401	0.374687377	0.248991933
8053.666667	33.80593974	0.374723148	0.249280513
8053.75	33.80743852	0.375099432	0.260058674
8053.833333	33.79671957	0.37501064	0.259943626
8053.916667	33.80311674	0.37507107	0.260288963
8054	33.80476783	0.375614241	0.272934753
8054.083333	33.78899779	0.375562195	0.273024105
8054.166667	33.75896918	0.375429665	0.273023515
8054.25	33.70977704	0.374804007	0.272631997
8054.333333	33.67309247	0.372577906	0.258963825
8054.416667	33.66633638	0.371568812	0.250477437
8054.5	33.66340492	0.371241907	0.250457774
8054.583333	33.65255847	0.369946667	0.240056717
8054.666667	33.65841454	0.369595636	0.240095134
8054.75	33.67859094	0.368416752	0.229782569
8054.833333	33.69645896	0.368265959	0.229938428
8054.916667	33.69135265	0.367946165	0.229577053
8055	33.70339254	0.366225993	0.216127517
8055.083333	33.73811146	0.366373005	0.216627912
8055.166667	33.74457367	0.366302817	0.216461723
8055.25	33.74671336	0.365704323	0.208328385
8055.333333	33.75499909	0.365763506	0.208557683
8055.416667	33.74513184	0.365678594	0.208354383
8055.5	33.75809454	0.364765528	0.198570818
8055.583333	33.78113928	0.364983008	0.199104603
8055.666667	33.78147364	0.365072206	0.199075258
8055.75	33.78620682	0.365045804	0.198948192
8055.833333	33.81083517	0.365312271	0.199254527
8055.916667	33.80445883	0.366626065	0.209081293
8056	33.78299458	0.366460583	0.208512973
8056.083333	33.77396369	0.366454728	0.208548299
8056.166667	33.7869856	0.366570745	0.208791912
8056.25	33.79200851	0.36724194	0.216693514
8056.333333	33.78513741	0.367180812	0.216376222
8056.416667	33.78252577	0.367238791	0.216489254
8056.5	33.7970172	0.367341192	0.216779634
8056.583333	33.79768553	0.367958225	0.224878231
8056.666667	33.78657427	0.367900796	0.224619534
8056.75	33.78201751	0.367924812	0.224720947
8056.833333	33.78500019	0.368005773	0.22492234
8056.916667	33.79624002	0.368131766	0.225216304
8057	33.79466544	0.368696368	0.234899111
8057.083333	33.77913911	0.368550475	0.234478353
8057.166667	33.76608426	0.368521497	0.234485807
8057.25	33.76206153	0.368527612	0.234566966
8057.333333	33.7663095	0.368567163	0.234720718
8057.416667	33.77620931	0.368642842	0.234940201
8057.5	33.78972373	0.368755232	0.235222008
8057.583333	33.78637591	0.369131673	0.244507991
8057.666667	33.77607405	0.369038562	0.244191995
8057.75	33.7664285	0.368985076	0.244238386
8057.833333	33.76250722	0.36900533	0.244328327
8057.916667	33.76774679	0.369047767	0.244501423
8058	33.77755394	0.36912399	0.244730924
8058.083333	33.79033702	0.369233257	0.245016038
8058.166667	33.78783033	0.369595776	0.254406074
8058.25	33.77890113	0.369521072	0.254142708
8058.333333	33.76995677	0.369476733	0.254210428
8058.416667	33.76342913	0.36947231	0.254318455
8058.5	33.76679847	0.369519758	0.254485464
8058.583333	33.77645524	0.369590315	0.254719567
8058.666667	33.78861469	0.369692217	0.25500194
8058.75	33.79224009	0.370029457	0.264299596
8058.833333	33.78299684	0.369943284	0.264086371
8058.916667	33.77191638	0.369924125	0.264168366
8059	33.76909027	0.369951071	0.264300934
8059.083333	33.77355889	0.36999789	0.264496246
8059.166667	33.78182652	0.370072336	0.264738063
8059.25	33.79253172	0.370174073	0.26502574
8059.333333	33.79500171	0.370507921	0.274504351
8059.416667	33.77181388	0.370435122	0.27438031
8059.5	33.70602515	0.369964631	0.274038108
8059.583333	33.65525527	0.367103095	0.254518841
8059.666667	33.6484516	0.365473451	0.241460537
8059.75	33.64618733	0.36520772	0.241382012
8059.833333	33.66844212	0.361517916	0.222940919
8059.916667	33.69149563	0.361568899	0.223207087
8060	33.7234246	0.359978094	0.208916753
8060.083333	33.75009543	0.360252352	0.20932272
8060.166667	33.7677879	0.359907372	0.199911422
8060.25	33.77323834	0.360084398	0.200079703
8060.333333	33.85442237	0.359545192	0.189945563
8060.416667	33.92638241	0.376966851	0.221835248
8060.5	33.94697825	0.380625521	0.24191247
8060.583333	33.90517888	0.393879217	0.27292936
8060.666667	33.79254835	0.394224344	0.291578377
8060.75	33.68384875	0.393322407	0.290901965
8060.833333	33.61575144	0.392856361	0.290847999
8060.916667	33.57101636	0.379470983	0.290847375
8061	33.54071327	0.362382047	0.272583465
8061.083333	33.58710769	0.346734603	0.244806093
8061.166667	33.70667187	0.345275233	0.225043789
8061.25	33.79980926	0.345987584	0.225536703
8061.333333	33.85384415	0.347532501	0.213529644
8061.416667	33.87709354	0.348116101	0.213734191
8061.5	33.89222568	0.349824586	0.201730448
8061.583333	33.90311229	0.350914054	0.202226051
8061.666667	33.90649953	0.352581267	0.194077922
8061.75	33.89988777	0.353142837	0.194292403
8061.833333	33.89148359	0.353299991	0.19401178
8061.916667	33.89343715	0.353554338	0.193982747
8062	33.90136321	0.353821915	0.193992086
8062.083333	33.9112127	0.354110644	0.194034742
8062.166667	33.92203282	0.354418772	0.194111174
8062.25	33.93128968	0.354724691	0.194218487
8062.333333	33.94024774	0.355056895	0.194344454
8062.416667	33.94972329	0.355399776	0.194498826
8062.5	33.95914973	0.355757944	0.194673079
8062.583333	33.96842664	0.356840275	0.194867617
8062.666667	33.94365359	0.363231236	0.2018404
8062.75	33.91012132	0.363185726	0.201440993
8062.833333	33.88974386	0.363269752	0.201400838
8062.916667	33.87769092	0.363379902	0.201343011
8063	33.87284027	0.363479075	0.201319147
8063.083333	33.87265807	0.363592485	0.201307695
8063.166667	33.8763194	0.363713303	0.201319168
8063.25	33.88268966	0.363847966	0.20134872
8063.333333	33.89115275	0.363995681	0.201398114
8063.416667	33.90114361	0.364158156	0.201465432
8063.5	33.91228496	0.364335223	0.201550167
8063.583333	33.92427387	0.364527109	0.201651021
8063.666667	33.93690541	0.364733545	0.20176701
8063.75	33.95003665	0.3649543	0.20189706
8063.833333	33.96358356	0.365189046	0.202040273
8063.916667	33.97750719	0.365437513	0.202195845
8064	33.99180634	0.365699471	0.202363169
8064.083333	34.00651021	0.365974807	0.20254183
8064.166667	34.02167362	0.366263534	0.20273163
8064.25	34.0373716	0.366565816	0.202931765
8064.333333	34.0536646	0.36688165	0.203141529
8064.416667	34.04702711	0.368474616	0.209641959
8064.5	34.0324802	0.368487918	0.209136016
8064.583333	34.02654661	0.368595271	0.208990493
8064.666667	34.02756269	0.368718928	0.208858779
8064.75	34.03611271	0.368853159	0.20875665
8064.833333	34.05096793	0.369010519	0.208679674
8064.916667	34.0712124	0.369193097	0.208632605
8065	34.09588489	0.369406057	0.208615401
8065.083333	34.12428386	0.369651816	0.208629639
8065.166667	34.15583229	0.369933031	0.208675627
8065.25	34.19010549	0.370251466	0.208754373
8065.333333	34.22679833	0.370608916	0.208866667
8065.416667	34.26571577	0.371006926	0.209013065
