 TIME                    	wind_r                   	ch_control               	tower_control            
8025.583333	32.79979646	1	0.365991758
8025.666667	32.80605409	1	0.366320186
8025.75	32.84358466	1	0.367007573
8025.833333	32.88312706	1	0.390520441
8025.916667	32.87935669	1	0.417802942
8026	32.84203781	1	0.438256564
8026.083333	32.80780074	1	0.460967847
8026.166667	32.77577827	1	0.485090591
8026.25	32.75326517	1	0.512763512
8026.333333	32.71921148	1	0.543448847
8026.416667	32.65470289	1	0.570088201
8026.5	32.57287252	1	0.590435267
8026.583333	32.50097335	1	0.590727566
8026.666667	32.43476204	1	0.59159884
8026.75	32.35207172	1	0.59173497
8026.833333	32.25271533	1	0.591517993
8026.916667	32.14385778	1	0.590901951
8027	32.03584977	0.999640635	0.590228867
8027.083333	31.93858318	0.998418947	0.564287826
8027.166667	31.86412354	0.997529566	0.535011368
8027.25	31.81735443	0.996607808	0.506468677
8027.333333	31.79272834	0.995788873	0.48142448
8027.416667	31.78606589	0.995095383	0.459872873
8027.5	31.79788466	0.994499894	0.442084517
8027.583333	31.80619545	0.994256274	0.441762902
8027.666667	31.80704133	0.994026747	0.426344329
8027.75	31.80468404	0.993775812	0.426010541
8027.833333	31.80008818	0.993545857	0.41169044
8027.916667	31.79415225	0.993304614	0.411393036
8028	31.78824505	0.993081866	0.410978166
8028.083333	31.77950814	0.992820602	0.410548971
8028.166667	31.75650882	0.992236345	0.395780395
8028.25	31.74512074	0.991592797	0.380658648
8028.333333	31.7445699	0.991382731	0.380469036
8028.416667	31.74327545	0.991155392	0.380156841
8028.5	31.74156665	0.990916939	0.379803716
8028.583333	31.73621596	0.990659086	0.379419108
8028.666667	31.72732009	0.990381536	0.366442384
8028.75	31.71878845	0.990113667	0.366193863
8028.833333	31.7142854	0.989866861	0.365851664
8028.916667	31.70990163	0.989595904	0.365506903
8029	31.70387521	0.989321335	0.365124538
8029.083333	31.69619273	0.989025285	0.352553616
8029.166667	31.69310529	0.988782385	0.352341616
8029.25	31.69309484	0.988525179	0.352082554
8029.333333	31.69320162	0.988282737	0.351790179
8029.416667	31.6921477	0.98802594	0.35149865
8029.5	31.68945601	0.987768418	0.351184785
8029.583333	31.68542961	0.987498441	0.35086196
8029.666667	31.6803084	0.987221307	0.350521739
8029.75	31.67448013	0.986932702	0.350169675
8029.833333	31.66820641	0.986634911	0.338509948
8029.916667	31.66802216	0.986395207	0.338349841
8030	31.67180818	0.986149784	0.338155131
8030.083333	31.67650582	0.985928624	0.337936567
8030.166667	31.68044289	0.985700889	0.337728494
8030.25	31.68281125	0.985480275	0.337504577
8030.333333	31.6836658	0.985253451	0.337277411
8030.416667	31.68307145	0.985025069	0.337036037
8030.5	31.68129662	0.984789326	0.336784656
8030.583333	31.67852176	0.984547495	0.336518383
8030.666667	31.67495218	0.984296865	0.33623817
8030.75	31.67072187	0.984037477	0.33594142
8030.833333	31.66594813	0.983767835	0.335627751
8030.916667	31.66971531	0.983217035	0.334980185
8031	31.71787887	0.981938885	0.334929062
8031.083333	31.8195893	0.982440613	0.346177157
8031.166667	31.9172575	0.985047559	0.370493675
8031.25	31.97654279	0.98670082	0.395222017
8031.333333	32.0155514	0.988658723	0.423620941
8031.416667	32.04583926	0.990762088	0.453683223
8031.5	32.06873368	0.993039374	0.486025987
8031.583333	32.06191871	0.997989081	0.521734252
8031.666667	32.00326105	1	0.548912872
8031.75	31.93004022	1	0.548913142
8031.833333	31.86089622	1	0.549052612
8031.916667	31.80287645	1	0.54895186
8032	31.74777502	0.99953543	0.548699664
8032.083333	31.70172538	0.999056331	0.548313533
8032.166667	31.66427203	0.99821383	0.547950665
8032.25	31.62486982	0.997783732	0.547370432
8032.333333	31.58793134	0.996535723	0.546833415
8032.416667	31.54969325	0.995455192	0.524654391
8032.5	31.52457108	0.994856481	0.501826585
8032.583333	31.51615216	0.994314754	0.480710925
8032.666667	31.51621183	0.993803682	0.461246519
8032.75	31.52264699	0.993324032	0.443472331
8032.833333	31.53308342	0.992875546	0.427339011
8032.916667	31.54561558	0.99245615	0.412704359
8033	31.55931375	0.992068202	0.412339617
8033.083333	31.55993954	0.990786921	0.397212261
8033.166667	31.56185648	0.98979474	0.379266275
8033.25	31.56800052	0.98900415	0.365098433
8033.333333	31.57937098	0.988683385	0.364894095
8033.416667	31.58168927	0.987946083	0.352470152
8033.5	31.58904613	0.987146811	0.339316801
8033.583333	31.60480739	0.986884955	0.339129295
8033.666667	31.61574207	0.985957103	0.338460277
8033.75	31.65990612	0.98421602	0.338289454
8033.833333	31.75051121	0.983895828	0.338880308
8033.916667	31.85818192	0.985410828	0.359424972
8034	31.91870117	0.988071056	0.385548524
8034.083333	31.94376063	0.989371319	0.40561939
8034.166667	31.96596977	0.990832831	0.428857972
8034.25	31.98536469	0.992447496	0.453795964
8034.333333	32.00429526	0.994208594	0.480821089
8034.416667	32.02676263	0.996232964	0.510376071
8034.5	31.98527758	1	0.543160033
8034.583333	31.8092233	1	0.543107645
8034.666667	31.53634944	0.996217588	0.514583353
8034.75	31.2876444	0.959952796	0.453173205
8034.833333	31.17765921	0.913234202	0.375904025
8034.916667	31.33987037	0.871809039	0.310213944
8035	31.7104564	0.870672321	0.311929309
8035.083333	32.07293253	0.882755654	0.359527495
8035.166667	32.27560621	0.92172945	0.422531633
8035.25	32.28648402	0.961455891	0.481666489
8035.333333	32.1899887	0.968973838	0.521552159
8035.416667	32.07870231	0.971610183	0.545929248
8035.5	32.00073607	0.972572825	0.546121616
8035.583333	31.95026406	0.972769949	0.546422538
8035.666667	31.92192563	0.972976041	0.546780336
8035.75	31.90604255	0.973163407	0.547083907
8035.833333	31.89151792	0.973329045	0.5473625
8035.916667	31.8786534	0.973474437	0.547602268
8036	31.86663972	0.973594748	0.54780903
8036.083333	31.84753199	0.973692627	0.547977475
8036.166667	31.82504662	0.973812758	0.548108381
8036.25	31.81180759	0.973813657	0.548098444
8036.333333	31.80190513	0.97379653	0.548128555
8036.416667	31.78804075	0.973710334	0.54809829
8036.5	31.77201026	0.973615386	0.547927157
8036.583333	31.74915723	0.973503945	0.547789282
8036.666667	31.72357641	0.973202399	0.547588236
8036.75	31.7041387	0.972734765	0.547219473
8036.833333	31.68753586	0.972462453	0.546783188
8036.916667	31.66359473	0.972175693	0.546364817
8037	31.63633819	0.97151011	0.545878721
8037.083333	31.60792085	0.970661375	0.527430696
8037.166667	31.58921178	0.97019464	0.508130972
8037.25	31.58561648	0.969798424	0.490389318
8037.333333	31.59023555	0.969424517	0.489986933
8037.416667	31.59806361	0.969065838	0.489478829
8037.5	31.60331045	0.968306907	0.472244668
8037.583333	31.60281796	0.967898749	0.454980231
8037.666667	31.60534133	0.967548847	0.439844033
8037.75	31.61551498	0.967238989	0.43950768
8037.833333	31.62738097	0.966934037	0.439064876
8037.916667	31.62156552	0.966225109	0.423660261
8038	31.61558943	0.965829809	0.407090852
8038.083333	31.6215097	0.965500053	0.392988334
8038.166667	31.63414623	0.965224379	0.392704262
8038.25	31.64921443	0.964960043	0.392313216
8038.333333	31.647778	0.964338678	0.378603163
8038.416667	31.6534716	0.963673226	0.364257714
8038.5	31.67081305	0.963486371	0.364066482
8038.583333	31.6843518	0.963258296	0.363724689
8038.666667	31.67929531	0.962715953	0.351180432
8038.75	31.68232287	0.962115294	0.337887044
8038.833333	31.69895896	0.961961672	0.337745753
8038.916667	31.7136793	0.961778181	0.337449969
8039	31.70999309	0.961328561	0.336418062
8039.083333	31.7593502	0.959360793	0.323773608
8039.166667	31.85860311	0.959851512	0.324543588
8039.25	31.94226718	0.961268944	0.340941036
8039.333333	31.9858874	0.962005268	0.35820023
8039.416667	31.9966834	0.962264573	0.370303965
8039.5	31.99544059	0.962513383	0.370551728
8039.583333	32.01439378	0.963363515	0.370974873
8039.666667	32.05055328	0.964951747	0.389745097
8039.75	32.07235793	0.965412482	0.409231477
8039.833333	32.07740384	0.965782619	0.425308956
8039.916667	32.0764626	0.966129949	0.426095493
8040	32.08761313	0.966899313	0.442080131
8040.083333	32.10232881	0.967764993	0.459808039
8040.166667	32.11499075	0.968210968	0.477592923
8040.25	32.12560262	0.969040246	0.494242896
8040.333333	32.13618123	0.969909621	0.511495369
8040.416667	32.1501916	0.970804296	0.52929474
8040.5	32.1579349	0.972189821	0.547813622
8040.583333	32.13584434	0.973659224	0.54802494
8040.666667	32.08401162	0.974618434	0.547731716
8040.75	32.01815852	0.974707113	0.54717537
8040.833333	31.94645168	0.974024559	0.528623961
8040.916667	31.89162514	0.97299529	0.503535851
8041	31.86018999	0.972160482	0.474788057
8041.083333	31.85652046	0.970970984	0.446057772
8041.166667	31.89009106	0.970260781	0.41960806
8041.25	31.93570337	0.970062013	0.397431351
8041.333333	31.99066965	0.969676964	0.377955699
8041.416667	32.05683309	0.969499545	0.362441084
8041.5	32.11643305	0.969560899	0.350294215
8041.583333	32.16928739	0.969634788	0.350012099
8041.666667	32.21258409	0.96979168	0.336622145
8041.75	32.27846806	0.970346321	0.336472676
8041.833333	32.37042707	0.971339433	0.336777501
8041.916667	32.47191963	0.973155379	0.337086343
8042	32.57282839	0.975084312	0.350298919
8042.083333	32.64912151	0.976598501	0.365727131
8042.166667	32.69615195	0.977256282	0.365911963
8042.25	32.74667636	0.978671389	0.366277133
8042.333333	32.81708585	0.981905864	0.381435288
8042.416667	32.88757174	0.983694531	0.397712569
8042.5	32.93783574	0.985451426	0.411583844
8042.583333	32.97429025	0.986285413	0.411784098
8042.666667	33.02725004	0.988071504	0.412191471
8042.75	33.10606159	0.991068784	0.428422492
8042.833333	33.18207593	1	0.447477519
8042.916667	33.24171023	1	0.464840877
8043	33.29248712	1	0.465210544
8043.083333	33.36749986	1	0.478621017
8043.166667	33.45358254	1	0.49792074
8043.25	33.52542738	1	0.517101998
8043.333333	33.60162606	1	0.534730759
8043.416667	33.68619274	1	0.553052258
8043.5	33.77653321	1	0.572427305
8043.583333	33.86646163	1	0.593080942
8043.666667	33.95593095	1	0.615201495
8043.75	34.04031662	1	0.638971409
8043.833333	34.08176257	1	0.639350586
8043.916667	34.08382396	1	0.639163268
8044	34.07229059	1	0.638686584
8044.083333	34.05600735	1	0.637912506
8044.166667	34.03952607	1	0.612603652
8044.25	34.03773314	1	0.581418327
8044.333333	34.06719565	1	0.548247757
8044.416667	34.12521562	1	0.51474135
8044.5	34.20959634	1	0.483728724
8044.583333	34.31147746	1	0.456832526
8044.666667	34.42881085	1	0.434302755
8044.75	34.54109238	1	0.41972471
8044.833333	34.63246277	1	0.404413931
8044.916667	34.72030368	1	0.403400715
8045	34.82980733	1	0.403242549
8045.083333	34.96850533	1	0.403457428
8045.166667	35.11085521	1	0.404125539
8045.25	35.24783552	1	0.425190926
8045.333333	35.34867122	1	0.4486865
8045.416667	35.40925332	1	0.468787878
8045.5	35.45161249	1	0.487676365
8045.583333	35.47952705	1	0.506106501
8045.666667	35.51049895	1	0.525214969
8045.75	35.54556173	1	0.545326002
8045.833333	35.57735308	1	0.566819004
8045.916667	35.60630461	1	0.589951419
8046	35.63198451	1	0.614805313
8046.083333	35.65397869	1	0.641481892
8046.166667	35.67187996	1	0.670051018
8046.25	35.67532408	1	0.700584922
8046.333333	35.60747789	1	0.725000822
8046.416667	35.48229471	1	0.724974205
8046.5	35.35364762	1	0.724440028
8046.583333	35.22412882	1	0.723608363
8046.666667	35.08745247	1	0.696258565
8046.75	34.96246194	1	0.660245098
8046.833333	34.85567086	1	0.61986665
8046.916667	34.76269077	1	0.576853176
8047	34.68762805	1	0.534660742
8047.083333	34.64728623	1	0.494983203
8047.166667	34.62757004	1	0.461156063
8047.25	34.6095049	1	0.431975509
8047.333333	34.61109423	1	0.407497261
8047.416667	34.62412702	1	0.407441384
8047.5	34.63591854	1	0.407589595
8047.583333	34.63251445	1	0.407816612
8047.666667	34.61967415	1	0.408224938
8047.75	34.60274775	1	0.40869639
8047.833333	34.57785057	1	0.425067969
8047.916667	34.52726102	1	0.441905528
8048	34.44742951	1	0.442213216
8048.083333	34.36293435	1	0.44267787
8048.166667	34.28574681	1	0.458508855
8048.25	34.21078884	1	0.474639291
8048.333333	34.12619461	1	0.474964133
8048.416667	34.04077661	1	0.475432869
8048.5	33.96478855	1	0.48915263
8048.583333	33.89615856	1	0.50711977
8048.666667	33.82430149	1	0.517958844
8048.75	33.74763329	1	0.51896749
8048.833333	33.6759829	1	0.537615321
8048.916667	33.60988171	1	0.557367034
8049	33.54088801	1	0.575735177
8049.083333	33.46874267	1	0.576849792
8049.166667	33.41061377	1	0.597788046
8049.25	33.33913554	1	0.620548202
8049.333333	33.21427119	1	0.620778147
8049.416667	33.06156423	1	0.620406486
8049.5	32.90036636	1	0.619680146
8049.583333	32.73200089	1	0.596201893
8049.666667	32.57372275	1	0.563702489
8049.75	32.44795911	0.999691483	0.527200855
8049.833333	32.36092159	0.9990302	0.488977841
8049.916667	32.30542295	0.998275707	0.454062376
8050	32.27576996	0.997871587	0.424716052
8050.083333	32.27013741	0.997266672	0.397974959
8050.166667	32.26197482	0.997209081	0.379527536
8050.25	32.24705548	0.997225372	0.363037666
8050.333333	32.23455618	0.997271114	0.348557694
8050.416667	32.24020997	0.997564585	0.336850901
8050.5	32.27060243	0.998439876	0.33706628
8050.583333	32.31307005	0.999842685	0.33756108
8050.666667	32.34421935	1	0.350707497
8050.75	32.34954208	1	0.365840781
8050.833333	32.33264879	1	0.366075071
8050.916667	32.3051903	1	0.372800876
8051	32.2834612	1	0.38660586
8051.083333	32.26610563	1	0.400080124
8051.166667	32.24181894	1	0.400392837
8051.25	32.22486089	1	0.40652552
8051.333333	32.21431621	1	0.423296516
8051.416667	32.20356039	1	0.440902154
8051.5	32.18774425	1	0.456837291
8051.583333	32.16505786	1	0.457264753
8051.666667	32.15429636	1	0.47448346
8051.75	32.15242774	1	0.495835962
8051.833333	32.14892354	1	0.517162691
8051.916667	32.14308021	1	0.538767206
8052	32.12052352	1	0.561075338
8052.083333	32.07217566	1	0.561442673
8052.166667	32.01118765	1	0.561376983
8052.25	31.93726672	1	0.561198835
8052.333333	31.8543114	0.999744716	0.560816203
8052.416667	31.78071405	0.999012772	0.560250314
8052.5	31.72777249	0.998309533	0.559574485
8052.583333	31.68156814	0.996720107	0.539522399
8052.666667	31.64688084	0.996187992	0.516906236
8052.75	31.62855813	0.995723028	0.496760602
8052.833333	31.63000565	0.994867159	0.478787982
8052.916667	31.64043291	0.994558384	0.478475223
8053	31.64658163	0.994204068	0.478047066
8053.083333	31.64873533	0.993850027	0.477565669
8053.166667	31.64625595	0.993471437	0.461645022
8053.25	31.64291487	0.993111827	0.461259989
8053.333333	31.64089762	0.992752638	0.460803275
8053.416667	31.6376617	0.992378985	0.445569507
8053.5	31.63553235	0.992027232	0.445233567
8053.583333	31.63622084	0.991688612	0.444831669
8053.666667	31.63650756	0.991340055	0.444422579
8053.75	31.63511161	0.990988694	0.443992358
8053.833333	31.63209339	0.990626366	0.443548715
8053.916667	31.62770171	0.990255493	0.42881665
8054	31.62546761	0.989907275	0.428515331
8054.083333	31.62734567	0.989580722	0.42815354
8054.166667	31.62985597	0.989248509	0.427795999
8054.25	31.63132128	0.988920757	0.427424239
8054.333333	31.63153776	0.988587425	0.4270474
8054.416667	31.63051503	0.988251635	0.426658953
8054.5	31.62853516	0.987909667	0.426262382
8054.583333	31.62583273	0.987562638	0.425855548
8054.666667	31.62265717	0.987209281	0.425439921
8054.75	31.61918718	0.986850115	0.425014896
8054.833333	31.61556969	0.986484804	0.424581104
8054.916667	31.61189924	0.986113638	0.410257101
8055	31.61443989	0.985804304	0.409989467
8055.083333	31.61965919	0.985478455	0.409698799
8055.166667	31.62511086	0.985181766	0.409374649
8055.25	31.62963531	0.984874366	0.409063538
8055.333333	31.63247877	0.98457561	0.408732872
8055.416667	31.63383878	0.984269341	0.408398195
8055.5	31.63372728	0.98396164	0.40804637
8055.583333	31.63239676	0.983645682	0.407681799
8055.666667	31.62996186	0.983322794	0.407298384
8055.75	31.62658066	0.982989607	0.406896395
8055.833333	31.62233268	0.98264573	0.406472262
8055.916667	31.61729611	0.982289058	0.392389925
8056	31.61460995	0.981952433	0.392112766
8056.083333	31.61681502	0.981641832	0.391756116
8056.166667	31.61961496	0.981317806	0.39139374
8056.25	31.6206879	0.980993885	0.390994296
8056.333333	31.61952453	0.980653409	0.377655422
8056.416667	31.61888812	0.98033174	0.377382459
8056.5	31.62155053	0.980030031	0.377014304
8056.583333	31.62326112	0.979706837	0.376617714
8056.666667	31.60943806	0.978990213	0.362826692
8056.75	31.61625205	0.977500451	0.349150836
8056.833333	31.63884693	0.977367648	0.349177839
8056.916667	31.6536846	0.977154977	0.348945605
8057	31.64806072	0.976643144	0.348650874
8057.083333	31.62709398	0.975977028	0.33566568
8057.166667	31.65021582	0.973152845	0.322406189
8057.25	31.71570072	0.973011923	0.322922267
8057.333333	31.79787367	0.973222404	0.323338003
8057.416667	31.87133699	0.97428021	0.342215821
8057.5	31.88927943	0.975517403	0.361105746
8057.583333	31.87322011	0.975611458	0.361124133
8057.666667	31.87581557	0.976160894	0.37380014
8057.75	31.88885188	0.976454347	0.389527839
8057.833333	31.89050387	0.97664244	0.403216604
8057.916667	31.88553098	0.977033976	0.40354292
8058	31.89569379	0.97771721	0.419486195
8058.083333	31.91200745	0.978661866	0.438462097
8058.166667	31.91919065	0.979230888	0.455864799
8058.25	31.92236838	0.979530219	0.473542734
8058.333333	31.9219129	0.980076104	0.490527153
8058.416667	31.92186392	0.980665865	0.508799897
8058.5	31.93526144	0.98128687	0.528237516
8058.583333	31.93819241	0.982018795	0.548990596
8058.666667	31.90523253	0.98302666	0.549351023
8058.75	31.84667962	0.983390364	0.549264164
8058.833333	31.77796526	0.983175032	0.549033629
8058.916667	31.70567411	0.982508071	0.548553209
8059	31.63273668	0.981394177	0.547850404
8059.083333	31.56104943	0.979845897	0.524660989
8059.166667	31.50925376	0.978593804	0.497402916
8059.25	31.48739949	0.977329921	0.470734481
8059.333333	31.48910084	0.976805782	0.447181314
8059.416667	31.51004967	0.975766181	0.426233544
8059.5	31.53268007	0.975372292	0.408978453
8059.583333	31.55714519	0.974971871	0.39395418
8059.666667	31.58337153	0.974614841	0.38060697
8059.75	31.59881154	0.974306572	0.38030757
8059.833333	31.59683397	0.97362815	0.367205674
8059.916667	31.59572588	0.972871682	0.353214604
8060	31.60576965	0.972577791	0.35297654
8060.083333	31.60505093	0.971913921	0.340198073
8060.166667	31.61121195	0.971181725	0.326979171
8060.25	31.63549677	0.970390135	0.326254892
8060.333333	31.67783314	0.969381482	0.32623683
8060.416667	31.72995823	0.969175182	0.326538898
8060.5	31.79415254	0.969465611	0.327005298
8060.583333	31.85886307	0.970361259	0.343203356
8060.666667	31.88579298	0.970914925	0.359792995
8060.75	31.88855303	0.971084295	0.359989103
8060.833333	31.89377939	0.971442075	0.3727174
8060.916667	31.89741206	0.971696839	0.38562003
8061	31.89493522	0.971883739	0.385926574
8061.083333	31.90194863	0.972544525	0.399344092
8061.166667	31.91375011	0.972862777	0.41557172
8061.25	31.91749021	0.973104422	0.42974865
8061.333333	31.91382453	0.973316332	0.430110686
8061.416667	31.92069577	0.974073892	0.445087537
8061.5	31.93329798	0.974428169	0.463325294
8061.583333	31.93869743	0.974714902	0.479959673
8061.666667	31.93802548	0.975262865	0.483802369
8061.75	31.94872321	0.975892166	0.502493688
8061.833333	31.96042515	0.976600052	0.522443815
8061.916667	31.95215607	0.97766942	0.542781173
8062	31.91269726	0.978937308	0.543014238
8062.083333	31.84375543	0.979146969	0.542722015
8062.166667	31.76187323	0.978526283	0.542283015
8062.25	31.67410715	0.976879414	0.541414467
8062.333333	31.5839584	0.974779471	0.513964194
8062.416667	31.51848065	0.973389553	0.481930622
8062.5	31.49349456	0.970704046	0.450143671
8062.583333	31.49536989	0.968230087	0.422708605
8062.666667	31.52375974	0.966101702	0.399058267
8062.75	31.56318382	0.965188576	0.379853533
8062.833333	31.59475845	0.964453064	0.363594311
8062.916667	31.62651699	0.964190713	0.350730881
8063	31.65907505	0.963956267	0.350447604
8063.083333	31.67271927	0.962810549	0.337395063
8063.166667	31.71250501	0.959889558	0.322089345
8063.25	31.78252421	0.959837978	0.322447912
8063.333333	31.84758123	0.960120134	0.3228022
8063.416667	31.91047598	0.960783327	0.33444189
8063.5	31.94895362	0.961390203	0.347899781
8063.583333	31.96336894	0.961573944	0.348034901
8063.666667	31.97874475	0.96200522	0.348351183
8063.75	32.0065291	0.962633762	0.361440844
8063.833333	32.02968025	0.963329792	0.37519932
8063.916667	32.03602491	0.963590995	0.37540375
8064	32.04974735	0.964198271	0.375804648
8064.083333	32.07765896	0.964955914	0.391384506
8064.166667	32.0994167	0.96580562	0.407437737
8064.25	32.10635647	0.9661396	0.407715315
8064.333333	32.12185891	0.966898741	0.421929618
8064.416667	32.13707367	0.967323087	0.436864683
8064.5	32.14427786	0.967702821	0.437219244
8064.583333	32.16442243	0.968534197	0.450766445
8064.666667	32.18947195	0.969046282	0.467592944
8064.75	32.20781708	0.969500247	0.482997114
8064.833333	32.22208647	0.969943939	0.483893247
8064.916667	32.25175624	0.971421125	0.500807577
8065	32.293829	0.972032939	0.52120224
8065.083333	32.32887061	0.973163019	0.540088144
8065.166667	32.343007	0.974945015	0.559697194
8065.25	32.32197919	0.977434307	0.559911029
8065.333333	32.27238968	0.978950689	0.559586363
8065.416667	32.21096603	0.979567274	0.558992079
8065.5	32.14629208	0.979305909	0.539465049
8065.583333	32.10089628	0.978610924	0.513495738
8065.666667	32.08770037	0.977761096	0.48410177
8065.75	32.10033036	0.97729427	0.455819659
8065.833333	32.14138986	0.976620544	0.42878725
8065.916667	32.20084406	0.976466603	0.407640318
8066	32.2760229	0.976480901	0.389372592
8066.083333	32.35127	0.976697342	0.374719506
8066.166667	32.42445648	0.97696948	0.374473518
8066.25	32.48194777	0.977376708	0.361166818
8066.333333	32.54018658	0.977773475	0.346621279
8066.416667	32.61084456	0.978713348	0.345741213
8066.5	32.70464339	0.979987764	0.345690092
8066.583333	32.8312442	0.982849531	0.345867795
8066.666667	32.96674815	0.985407068	0.346549937
8066.75	33.10069307	0.989387071	0.364544175
8066.833333	33.19879456	1	0.38689243
8066.916667	33.25218567	1	0.403233939
8067	33.30245206	1	0.408031174
8067.083333	33.37230703	1	0.423409483
8067.166667	33.45524174	1	0.441609539
8067.25	33.53813633	1	0.459619797
8067.333333	33.61901854	1	0.477948209
8067.416667	33.70193225	1	0.497199967
8067.5	33.79490312	1	0.518904077
8067.583333	33.88973313	1	0.541687998
8067.666667	33.98634857	1	0.567575291
8067.75	34.0886215	1	0.596038341
8067.833333	34.17747514	1	0.627187443
8067.916667	34.22324164	1	0.652886002
8068	34.24437399	1	0.652945177
8068.083333	34.25567399	1	0.652878988
8068.166667	34.27069664	1	0.652669124
8068.25	34.28923312	1	0.652313975
8068.333333	34.3091791	1	0.651872539
8068.416667	34.33442119	1	0.65127437
8068.5	34.36996992	1	0.650551953
8068.583333	34.40743636	1	0.62693128
8068.666667	34.45203327	1	0.602022963
8068.75	34.51427604	1	0.578151387
8068.833333	34.59232915	1	0.556401905
8068.916667	34.67117291	1	0.537727732
