 TIME                    	Wet                      	T_tower                  	T_ch                     	flow_ch                  	T_To_tower               	T_ch_r                   	T_sf                     	Td                       	Q_IT                     	PUE                      
8018.416667	-6.426195403	7.50714219	12.09287398	25234.90032	14.49682851	16.88813357	19.7511459	13.95483842	381149.3026	1.092584609
8018.5	-6.46360725	7.548955205	12.12976731	26099.60366	14.40701794	16.79430984	19.75468537	14.02105158	382284.685	1.093665408
8018.583333	-6.500807333	7.597256366	12.06537441	26630.03732	14.21342502	16.68017064	19.71067158	14.10308635	383460.6553	1.094530239
8018.666667	-6.536726806	7.646653794	12.08717383	26652.59777	14.21873254	16.68100814	19.71740642	14.11989271	384676.6579	1.094264617
8018.75	-6.570926179	7.692342051	12.11190891	26675.76434	14.23026756	16.70502384	19.74564392	14.14023353	385931.9192	1.093994673
8018.833333	-6.602320042	7.740608512	12.09688529	26830.01206	14.15887607	16.69010881	19.758722	14.19133602	387225.4358	1.094338316
8018.916667	-6.62988579	7.790655461	12.11768586	26883.78202	14.15827621	16.70621481	19.78714115	14.22513172	388555.9637	1.094114619
8019	-6.653075157	7.841489778	12.09916281	27411.19296	14.02888933	16.63191203	19.7738179	14.29575179	389922.0083	1.094833216
8019.083333	-6.664974244	7.894159641	12.21098387	28230.25768	14.06796944	16.60521612	19.82282228	14.30484923	391321.816	1.095409235
8019.166667	-6.66568698	7.950725805	12.11408881	28813.61937	13.80718307	16.4680931	19.75713992	14.4155459	392753.3675	1.096564273
8019.25	-6.661866079	8.012547473	12.11416702	28893.84715	13.76057755	16.45483516	19.7586785	14.44959084	394214.3719	1.096604502
8019.333333	-6.654339688	8.072410386	12.13611546	28920.72822	13.76325805	16.47347349	19.78523776	14.47523877	395702.2638	1.09629931
8019.416667	-6.644028047	8.135042444	12.17016574	29301.2564	13.7172221	16.47807935	19.83208385	14.50496534	397214.2019	1.096914888
8019.5	-6.631663789	8.203947277	12.11983852	29870.5447	13.52689062	16.37181579	19.79106166	14.61137033	398747.0695	1.097863195
8019.583333	-6.618165646	8.27214199	12.16982714	29959.93134	13.56159766	16.40283902	19.83441875	14.62406168	400297.4782	1.097623646
8019.666667	-6.604483316	8.341741943	12.21774052	31101.75057	13.4570091	16.31789056	19.84678487	14.68406177	401861.7731	1.099115561
8019.75	-6.591327392	8.417517384	12.2271714	32250.50163	13.29547387	16.20400638	19.83310007	14.76483059	403436.0419	1.100833393
8019.833333	-6.57965998	8.498571494	12.240203	33358.60885	13.14695943	16.10046433	19.81807009	14.82738524	405016.1252	1.102534199
8019.916667	-6.570414689	8.584882403	12.22101479	33455.28777	13.02803452	16.07908556	19.81716396	14.87555122	406597.6303	1.103239471
8020	-6.564371226	8.675686016	12.21576348	33519.57729	12.93534643	16.08136623	19.83440702	14.91828089	408175.9484	1.103827052
8020.083333	-6.581328166	8.768641959	12.22389186	33755.45371	12.85209037	16.08349441	19.86014938	14.96082585	409746.273	1.104564825
8020.166667	-6.618540342	8.861817522	12.27591533	34943.89737	12.76778021	16.00855911	19.87332195	15.02181152	411303.6221	1.106298895
8020.25	-6.656731149	8.84908734	12.23768406	36171.46357	12.58892157	15.86626468	19.82562284	15.11511509	412842.863	1.108279724
8020.333333	-6.695462033	8.74270002	12.10251644	36368.8999	12.37889094	15.73706865	19.73473445	15.2114689	414358.7389	1.109057983
8020.416667	-6.734283327	8.644724374	12.00881248	36467.8043	12.27959266	15.63995738	19.65863826	15.27132957	415845.8984	1.108779775
8020.5	-6.773431396	8.550740717	11.92340526	36521.43663	12.19234102	15.57206264	19.60364019	15.30577296	417298.9268	1.108455646
8020.583333	-6.812459717	8.460912512	11.84581046	36573.1471	12.11394414	15.48705001	19.53450938	15.35969188	418712.3794	1.108131558
8020.666667	-6.850924407	8.375670246	11.76928369	36593.26464	12.03845359	15.42909502	19.4881446	15.40106143	420080.8163	1.107780345
8020.75	-6.889060736	8.289966193	11.73350491	36600.86368	12.06864568	15.38048098	19.45023479	15.43905902	421398.8387	1.106519333
8020.833333	-6.926424108	8.200225512	11.73701767	36599.10594	12.15566105	15.38683186	19.45770012	15.44426488	422661.1255	1.105126832
8020.916667	-6.962588742	8.108490905	11.76069473	36598.89895	12.26918451	15.40983633	19.48248993	15.46040877	423862.4716	1.103773163
8021	-6.997765429	8.015807262	11.79609508	36602.94714	12.39385912	15.45109361	19.52963373	15.47947974	424997.825	1.102541998
8021.083333	-7.02398042	7.923061783	11.82861301	36615.48121	12.50807341	15.49284108	19.57984445	15.50827153	426062.325	1.10148389
8021.166667	-7.041559231	7.831049645	11.8580651	36637.05322	12.61096349	15.53146728	19.62877508	15.54175349	427051.339	1.100587167
8021.25	-7.058390359	7.74403038	11.83471388	36652.24297	12.59985988	15.52561061	19.64202588	15.60168291	427960.4983	1.100371171
8021.333333	-7.07446045	7.659320606	11.82751795	36685.00763	12.65783547	15.52041907	19.64937547	15.6421694	428785.7329	1.099554061
8021.416667	-7.089774886	7.571646295	11.85833521	36702.05142	12.76610467	15.54295711	19.67497389	15.65980547	429523.3042	1.098716491
8021.5	-7.104606355	7.483214628	11.90075136	36740.74672	12.87885579	15.59009249	19.7262149	15.66682132	430169.835	1.098045354
8021.583333	-7.118956896	7.399131303	11.88361973	36764.70606	12.87593912	15.58881522	19.74039618	15.70893864	430722.3378	1.097930887
8021.666667	-7.132838768	7.321710301	11.84076555	36815.17738	12.838446	15.55331673	19.7218662	15.76175196	431178.2397	1.097862199
8021.75	-7.146508595	7.342590007	11.93887242	36956.58512	12.99548852	15.62273141	19.78865409	15.73153148	431535.4034	1.097288809
8021.833333	-7.159976985	7.454288688	12.07629948	37134.05833	13.12927918	15.7386566	19.90360223	15.69128849	431792.1462	1.097394919
8021.916667	-7.173259658	7.562991651	12.26208847	38451.55694	13.25151433	15.79693134	20.02491201	15.66349349	431947.2536	1.098639943
8022	-7.186605668	7.674703357	12.26146052	40129.3456	13.05064215	15.67318544	20.00709637	15.74892599	431999.9901	1.101278243
8022.083333	-7.184751081	7.793108633	12.25657349	41754.22183	12.86009217	15.54713272	19.97184458	15.80781373	431950.1051	1.103887074
8022.166667	-7.166732809	7.915330747	12.26450261	43274.40022	12.70283971	15.44250533	19.93724485	15.82696803	431797.8357	1.106401476
8022.25	-7.14717396	8.041855947	12.27358891	43489.1604	12.60487964	15.43650562	19.93702615	15.80075497	431543.9039	1.107714154
8022.333333	-7.126370164	8.171591119	12.25691307	43617.95746	12.48515575	15.40741176	19.91198243	15.79705695	431189.511	1.109006562
8022.416667	-7.104649448	8.301092242	12.25196943	43739.99272	12.39007947	15.3957756	19.89749259	15.78541193	430736.327	1.11025399
8022.5	-7.081953473	8.429647597	12.27103302	43818.74139	12.32885976	15.39923028	19.89800157	15.75885822	430186.4767	1.111467625
8022.583333	-7.058608052	8.557432636	12.29051215	43897.58167	12.26828228	15.40711683	19.90063798	15.72981006	429542.5211	1.112784645
8022.666667	-7.034955036	8.684176473	12.31325429	43976.89651	12.21181026	15.41734751	19.90759286	15.70705954	428807.4367	1.11420761
8022.75	-7.010918829	8.809823303	12.33938954	44057.46322	12.15931853	15.43286751	19.91934201	15.68269675	427984.5899	1.115750792
8022.833333	-6.986843199	8.826089446	12.29259301	44264.16712	12.02840748	15.37194635	19.87017841	15.68781586	427077.71	1.11755137
8022.916667	-6.963074692	8.744623432	12.15361991	44485.66347	11.82101098	15.22315213	19.73815069	15.71787355	426090.8581	1.119208434
8023	-6.939540819	8.668798002	12.05683652	44610.83128	11.72251315	15.1183294	19.62861235	15.69799251	425028.3949	1.119647763
8023.083333	-6.927228096	8.596329674	11.99646248	44656.35661	11.65918056	15.03720309	19.53919487	15.65279277	423894.9464	1.120019349
8023.166667	-6.932636647	8.526054817	11.89921672	44691.9943	11.56391711	14.93928251	19.43110274	15.62411639	422695.3673	1.120394653
8023.25	-6.943927836	8.45745448	11.83993058	44684.19204	11.50440304	14.8628636	19.34205543	15.57354845	421434.7048	1.120734755
8023.333333	-6.956788579	8.390124626	11.75206214	44641.732	11.42094702	14.769487	19.23449471	15.5399995	420118.1603	1.121051354
8023.416667	-6.966854926	8.31982255	11.69288777	44560.55009	11.41799765	14.697911	19.14419204	15.48739013	418751.052	1.120358505
8023.5	-6.969931085	8.244567597	11.6612677	44475.28195	11.45722761	14.66182289	19.08432345	15.41724976	417338.7774	1.119428772
8023.583333	-6.961599103	8.165895467	11.65742301	44407.66017	11.53469154	14.64257954	19.04103069	15.34384419	415886.7755	1.11839238
8023.666667	-6.937693744	8.084322342	11.65738429	44332.24569	11.62348746	14.64047093	19.01362992	15.26676061	414400.4913	1.117334815
8023.75	-6.893586039	7.999904534	11.67088206	44251.89908	11.73291542	14.6425402	18.9947289	15.20449491	412885.341	1.116272629
8023.833333	-6.824988058	7.913658412	11.7032101	44210.02468	11.86405576	14.65773568	18.98909498	15.14584014	411346.6781	1.115303996
8023.916667	-6.728179028	7.826461678	11.73347177	44167.64323	11.99049613	14.67894105	18.99145136	15.08636991	409789.7623	1.114466874
8024	-6.597655834	7.739586114	11.77579354	44083.30447	12.12777924	14.71904928	19.00985131	15.01337786	408219.7304	1.113710304
8024.083333	-6.464277569	7.65448922	11.81581537	44002.27771	12.25366321	14.75437903	19.02431118	14.95114396	406641.5687	1.113130601
8024.166667	-6.343245777	7.571515987	11.84357651	43963.06571	12.35450201	14.77593528	19.03061478	14.902838	405060.0889	1.112758403
8024.25	-6.20642422	7.491180918	11.86962688	43924.42104	12.44606929	14.79768271	19.03661985	14.85291004	403479.9057	1.112500563
8024.333333	-6.056882357	7.418651995	11.8576263	43886.31683	12.44514179	14.78559982	19.01578299	14.81932397	401905.418	1.112885064
8024.416667	-5.897958331	7.351461716	11.82993536	43766.37824	12.47388676	14.74979813	18.96608673	14.7948967	400340.7917	1.11259641
8024.5	-5.730116444	7.28498131	11.88519234	43010.69093	12.63393075	14.83645861	18.99718576	14.69530545	398789.9465	1.111519235
8024.583333	-5.556576659	7.313306358	11.89094605	42844.0778	12.64665715	14.83877087	18.97885914	14.65598162	397256.5442	1.111728956
8024.666667	-5.380657215	7.431112413	11.97521051	42107.93228	12.75926702	14.96826816	19.05249994	14.54953124	395743.981	1.111366721
8024.75	-5.202518298	7.546978184	12.04667184	41997.90727	12.82800066	15.02296916	19.08621466	14.50377871	394255.3809	1.111667691
8024.833333	-5.025390159	7.660739014	12.13737895	41829.70386	12.92185231	15.1153358	19.15478089	14.43005612	392793.5932	1.111910963
8024.916667	-4.852438936	7.778227567	12.17717657	41747.2947	12.90852101	15.17470887	19.19859391	14.39022087	391361.1908	1.11283
8025	-4.68374072	7.903380543	12.17389164	41700.2416	12.83107285	15.17205941	19.1918949	14.38215323	389960.4721	1.113957944
8025.083333	-4.519134868	8.032910872	12.15834717	41676.11215	12.7406818	15.14948936	19.16488627	14.35972904	388593.4641	1.115094233
8025.166667	-4.35509493	8.164387065	12.16331571	41622.99167	12.68177642	15.15504355	19.15087566	14.30860029	387261.9275	1.11612842
8025.25	-4.191323539	8.297201389	12.17709436	41567.34929	12.63349014	15.16127903	19.14156004	14.26108077	385967.3642	1.117177697
8025.333333	-4.030950699	8.431314946	12.19544153	41510.0301	12.58861361	15.17222127	19.137595	14.21614619	384711.0248	1.118281403
8025.416667	-3.871775451	8.566842218	12.21688298	41451.9972	12.54462093	15.1862878	19.13660423	14.17076957	383493.9194	1.11946074
8025.5	-3.713780196	8.704441049	12.24918083	41364.68034	12.51063601	15.2183897	19.14901784	14.11323884	382316.8278	1.120698455
8025.583333	-3.558182083	8.843975103	12.27007888	41308.70355	12.45846471	15.23244054	19.15034284	14.07548666	381180.3115	1.122109237
8025.666667	-3.406137754	8.81638598	12.15699988	41113.61955	12.27806037	15.13556536	19.05740217	14.09981876	380084.7265	1.123460174
8025.75	-3.256123164	8.639155265	11.98055137	40932.45052	12.10648705	14.9738657	18.89372954	14.12936709	379030.2361	1.123625845
8025.833333	-2.88243916	8.481523043	11.7268328	39250.62726	11.9090918	14.84640209	18.69726399	14.14174782	378016.8248	1.122100837
8025.916667	-2.739271491	8.337855855	11.56565389	36985.30132	11.90748342	14.85439569	18.57916151	14.06516539	377044.3118	1.118679867
8026	-2.598671915	8.199962269	11.45929765	34369.21101	12.0456704	14.97030887	18.53184543	13.96612839	376112.3649	1.11411115
8026.083333	-2.455965365	8.064397341	11.41774505	31612.59194	12.33725423	15.20236972	18.57025132	13.86023546	375220.5146	1.108869771
8026.166667	-2.314253601	7.927795789	11.4608255	28970.03836	12.79608361	15.55260218	18.70457253	13.74131377	374368.1675	1.103530614
8026.25	-2.175730373	7.787786441	11.60008555	26726.41878	13.39295964	15.99416293	18.93216942	13.61719256	373554.6196	1.098798062
8026.333333	-2.043449379	7.644831436	11.78901144	25158.76196	13.98434362	16.43109936	19.20169101	13.5289711	372779.0699	1.095426337
8026.416667	-1.915179147	7.502986803	11.96002615	24879.78825	14.34864946	16.64755262	19.38811754	13.5383272	372040.6323	1.094338527
8026.5	-1.790612217	7.370361431	11.89744961	24860.37999	14.32784079	16.65199085	19.41024368	13.63455513	371338.348	1.094489615
8026.583333	-1.670491069	7.374414018	12.03945307	24829.0335	14.52953454	16.76864644	19.51556648	13.59338261	370671.1968	1.094149706
8026.666667	-1.555454487	7.504052007	12.15405793	24849.03744	14.63501358	16.87462671	19.61507007	13.56809415	370038.1082	1.094338805
8026.75	-1.444123442	7.638910881	12.10417019	24974.64419	14.4886124	16.84199688	19.61046525	13.61667256	369437.9714	1.095343137
8026.833333	-1.337161735	7.781885155	12.09668948	25015.26981	14.40280066	16.83136297	19.60415846	13.62706542	368869.6446	1.096016354
8026.916667	-1.235131254	7.92828984	12.11134555	25041.21833	14.34605926	16.83733572	19.61031601	13.61514304	368331.9643	1.096605384
8027	-1.136805509	8.076993456	12.10514416	25081.80366	14.2499298	16.81992284	19.59695322	13.6071443	367823.7529	1.097299818
8027.083333	-1.025473409	8.227453182	12.11380681	25118.78103	14.17264338	16.81924897	19.59307093	13.58765934	367343.8264	1.097955816
8027.166667	-0.905340971	8.379482889	12.13300536	25154.71018	14.10721637	16.82483618	19.59870115	13.5701058	366891.0011	1.098645224
8027.25	-0.792630031	8.533742739	12.15126231	25192.15949	14.03407275	16.8319916	19.60648317	13.55524497	366464.0994	1.09942016
8027.333333	-0.687401662	8.690646658	12.17167417	25231.70995	13.95720625	16.8325314	19.61020193	13.5362483	366061.9556	1.100277366
8027.416667	-0.589552335	8.850087974	12.18863113	25272.26447	13.86787417	16.83535404	19.61288758	13.51609992	365683.4201	1.101226031
8027.5	-0.497282163	8.874647587	12.08892179	25368.58364	13.65900227	16.74040132	19.53513432	13.56856763	365327.3641	1.102317079
8027.583333	-0.410545613	8.773091293	11.99842423	25388.86991	13.57069894	16.64050472	19.44379022	13.58447903	364992.683	1.102446616
8027.666667	-0.329175712	8.680765904	11.90368059	25384.49327	13.47510863	16.54350057	19.34455691	13.57656118	364678.2994	1.102529711
8027.75	-0.251669712	8.596518199	11.81351007	25353.32363	13.38646575	16.45442797	19.24970493	13.56471617	364383.1655	1.102563486
8027.833333	-0.177970131	8.514837864	11.79598256	25258.69085	13.44763192	16.4267843	19.20126433	13.52032252	364106.2657	1.101661853
8027.916667	-0.107855006	8.432024695	11.85332078	25165.54601	13.62128246	16.47473639	19.22523929	13.44961259	363846.6177	1.100673822
8028	-0.039892533	8.350433586	11.89846953	25081.03216	13.76319079	16.51614069	19.25231349	13.42084197	363603.2741	1.099958073
8028.083333	0.028503949	8.267786847	11.86396356	25062.34037	13.75398673	16.5093708	19.24607146	13.43152227	363375.3234	1.099963508
8028.166667	0.094481234	8.182842043	11.86359008	24985.88788	13.82589993	16.51271489	19.23933233	13.43032459	363161.8903	1.09931873
8028.25	0.156922656	8.098240224	11.91272148	24906.44752	13.96684514	16.56167677	19.27467777	13.39264815	362962.1363	1.098642837
8028.333333	0.215250908	8.01860501	11.88525367	24889.76852	13.97071693	16.55372988	19.267735	13.40506577	362775.2594	1.098662091
8028.416667	0.26898787	7.942884383	11.90302959	24837.85697	14.04865297	16.56881535	19.27531319	13.39434243	362600.4943	1.098111636
8028.5	0.318594556	7.870597457	11.88005917	24821.23515	14.05551159	16.55978568	19.26593242	13.40036344	362437.1119	1.098122962
8028.583333	0.363572018	7.800991633	11.91859797	24751.37082	14.15979401	16.59266756	19.28645911	13.38256901	362284.4184	1.097520748
8028.666667	0.403532887	7.73366611	11.89838976	24735.75214	14.16803579	16.58928335	19.28381102	13.38592766	362141.7553	1.097529607
8028.75	0.438783503	7.668565445	11.93284853	24688.18112	14.25553252	16.61282475	19.29879037	13.3680719	362008.498	1.09703325
8028.833333	0.468912484	7.605400549	11.91639358	24673.67225	14.267045	16.61332157	19.29814485	13.36940747	361884.0549	1.097040346
8028.916667	0.493630404	7.54739618	11.87496027	24644.53832	14.2387047	16.58636671	19.27352194	13.38574241	361767.8669	1.097026043
8029	0.513071815	7.48919205	11.96105606	24560.6232	14.39842966	16.65473731	19.32068361	13.34372676	361659.4057	1.096370286
8029.083333	0.542038646	7.431239489	11.94387496	24548.08472	14.40569719	16.6581412	19.32620821	13.35019078	361558.1729	1.096377267
8029.166667	0.580361846	7.378115774	11.90788101	24524.0022	14.38260822	16.64206385	19.31261563	13.36806647	361463.6992	1.096366691
8029.25	0.613826611	7.325783267	11.97062869	24470.94383	14.49584481	16.68652964	19.34323954	13.33392222	361375.5426	1.095895363
8029.333333	0.642406058	7.274358897	11.95886578	24460.43539	14.50758472	16.69331692	19.34969509	13.33184207	361293.2876	1.095900885
8029.416667	0.666187117	7.33656934	12.00046181	24440.5805	14.54064339	16.71378037	19.36662453	13.32488559	361216.5439	1.09588243
8029.5	0.685659292	7.504450994	12.14028973	24390.15775	14.67493019	16.84234481	19.47650008	13.25909852	361144.9452	1.095843331
8029.583333	0.700879484	7.673057814	12.11466629	24400.5528	14.56954511	16.84875774	19.49249962	13.30411497	361078.1481	1.09653403
8029.666667	0.712003095	7.846107972	12.10518376	24415.17763	14.47189058	16.85163506	19.50367332	13.32498949	361015.8308	1.097107915
8029.75	0.719367642	8.020126539	12.12274568	24430.90002	14.40770227	16.86696441	19.51939218	13.33121838	360957.6919	1.097637443
8029.833333	0.723102619	8.194656547	12.12455592	24457.6265	14.31180973	16.87054616	19.52810466	13.34518311	360903.4498	1.098261568
8029.916667	0.723422288	8.36936011	12.15539013	24482.14418	14.25575928	16.89218037	19.55130272	13.33786189	360852.8407	1.098890869
8030	0.720534357	8.544079812	12.16070988	24523.23041	14.15053406	16.88814613	19.55255261	13.34305383	360805.6187	1.099683931
8030.083333	0.71845824	8.719329114	12.17480661	24564.87908	14.05298301	16.89776935	19.56524356	13.34097763	360761.5538	1.100502057
8030.166667	0.717111865	8.894888896	12.21141513	24602.76676	13.98479404	16.92242951	19.59214606	13.32888435	360720.4315	1.101381695
8030.25	0.712602954	8.819527361	12.00583492	24721.69822	13.65886893	16.72509068	19.4302448	13.43500035	360682.0518	1.10254863
8030.333333	0.704878048	8.514014425	11.72206625	24708.30838	13.38571062	16.4685312	19.1899808	13.52034292	360646.2282	1.102544181
8030.416667	0.693958895	8.227808012	11.57811732	24465.2911	13.39870479	16.33811153	19.02971849	13.49653379	360612.7868	1.100961726
8030.5	0.679664135	7.955773636	11.55521242	23187.35502	13.75533362	16.53205072	19.05899999	13.36212015	360581.5659	1.097503327
8030.583333	0.661995256	7.696234127	11.71158559	21996.38499	14.35999802	16.89420653	19.250129	13.20917374	360552.4148	1.094036217
8030.666667	0.641032732	7.448855689	11.94060114	21694.17075	14.8654998	17.17738324	19.47599504	13.12776869	360525.1932	1.092333096
8030.75	0.616475554	7.273130927	11.85681355	21697.04986	14.8391308	17.15067868	19.47169226	13.24882796	360499.7707	1.092311367
8030.833333	0.588383098	7.472000583	12.28958294	21709.6775	15.33649455	17.49994782	19.79252497	13.09256044	360476.0259	1.091648684
8030.916667	0.556895547	7.98116721	12.40209956	22697.27666	15.12741065	17.45630459	19.88488188	13.18248846	360453.8461	1.094162668
8031	0.521588028	8.498762524	12.44730371	23959.17586	14.72425087	17.27696015	19.86783493	13.29045847	360433.1264	1.097524736
8031.083333	0.493745298	8.838482749	12.41309793	25170.44561	14.27702339	17.03869384	19.77328492	13.3828334	360413.7695	1.101042248
8031.166667	0.472073557	8.876691209	12.20452345	26100.90184	13.76047221	16.69985785	19.5488112	13.49976878	360395.6849	1.104077241
8031.25	0.445020421	8.797952688	12.00519901	26164.84591	13.45679114	16.49378315	19.35552947	13.52130969	360378.7885	1.105121532
8031.333333	0.412893646	8.72542992	11.9125244	26127.23652	13.35775162	16.39189733	19.24206905	13.47068697	360363.0025	1.105083395
8031.416667	0.376121736	8.654556861	11.83460517	26068.39516	13.28392361	16.30574434	19.14230607	13.43854099	360348.2544	1.105007144
8031.5	0.334470529	8.581318508	11.75166772	25124.84417	13.3428934	16.36274151	19.09840615	13.38405535	360334.4772	1.103139235
8031.583333	0.288343271	8.501819097	11.74159605	24050.91044	13.55463829	16.52663437	19.13619644	13.30239402	360321.6085	1.100728578
8031.666667	0.238248963	8.415575455	11.77296784	23089.21388	13.83139317	16.73380277	19.22522802	13.24113983	360309.5906	1.098399755
8031.75	0.183802079	8.32280865	11.87815451	22899.04857	14.10080811	16.87398324	19.3340417	13.2086186	360298.37	1.097110928
8031.833333	0.125491275	8.225930421	11.93245724	22865.03983	14.25348507	16.93383467	19.39523614	13.22888698	360287.897	1.096499087
8031.916667	0.063896923	8.130810586	11.89044498	22859.21108	14.24494553	16.92925442	19.39982304	13.27828253	360278.1259	1.096485299
8032	-0.001496475	8.043487065	11.90469245	22842.96331	14.31895194	16.93601171	19.40599325	13.29424714	360269.0141	1.095951621
8032.083333	-0.066194775	7.959692507	11.95413221	22833.24209	14.44194319	16.98054729	19.44529611	13.27299979	360260.5222	1.09549258
8032.166667	-0.143074222	7.876104447	11.92515245	22831.91874	14.44615478	16.97398167	19.4432132	13.29677473	360252.6139	1.095486582
8032.25	-0.236267245	7.794515006	11.86402457	22828.89712	14.39734939	16.92898864	19.40570654	13.33766785	360245.2556	1.095474327
8032.333333	-0.341623882	7.709038766	11.93451216	22804.46506	14.5447389	16.97824057	19.44377281	13.30279794	360238.4163	1.09480574
8032.416667	-0.454614532	7.620183918	11.90639154	22803.00461	14.55269567	16.96882771	19.43827782	13.31569324	360232.0673	1.09479635
8032.5	-0.572429792	7.52903953	11.93742184	22795.18463	14.63599707	16.98975826	19.45487613	13.30573844	360226.1824	1.094346775
8032.583333	-0.690381196	7.435487266	11.89686219	22794.26233	14.62603917	16.97368817	19.44346325	13.32237858	360220.7372	1.094338179
8032.666667	-0.803740208	7.339330983	11.95155241	22788.3091	14.73825228	16.99967933	19.46467456	13.30175317	360215.7096	1.093845513
8032.75	-0.909718532	7.359031321	11.9916892	22789.15052	14.78981944	17.0425533	19.50290181	13.27677984	360211.079	1.093829628
8032.833333	-1.003436858	7.491509403	12.11084006	22804.59517	14.89786352	17.14180572	19.59560405	13.23257569	360206.8269	1.093847411
8032.916667	-1.080254474	7.622717364	12.09192276	22890.02572	14.80983792	17.12861405	19.60166568	13.28026909	360202.9362	1.094470738
8033	-1.136813092	7.756491762	12.07471024	22928.27545	14.71794576	17.11918562	19.60199355	13.30796596	360199.3914	1.094950064
8033.083333	-1.162303511	7.886295825	12.14329203	22953.83429	14.7448343	17.16091512	19.64182719	13.28314633	360196.1784	1.094991169
8033.166667	-1.173069732	8.015199423	12.1043771	23068.38542	14.60771933	17.11409004	19.61527176	13.31907004	360193.2848	1.095801221
8033.25	-1.181701106	8.147839724	12.09388707	23110.3088	14.51323753	17.10241403	19.60975922	13.32603822	360190.6991	1.096343389
8033.333333	-1.188645464	8.276698851	12.16511993	23137.26546	14.54493537	17.14560763	19.64900276	13.29011951	360188.4112	1.096388622
