 TIME                    	Wet                      	T_tower                  	T_ch                     	flow_ch                  	T_To_tower               	T_ch_r                   	T_sf                     	Td                       	Q_IT                     	PUE                      
8018.416667	-6.426195403	7.337625395	12.20624788	17560.1579	16.39090665	19.03224213	20.78198429	13.84958208	381149.3026	1.081370236
8018.5	-6.46360725	7.352737877	11.98433988	18516.45123	15.83668998	18.61562715	20.58143774	14.11065395	382284.685	1.083088697
8018.583333	-6.500807333	7.376927989	11.99446861	18527.38063	15.83028849	18.59996409	20.57160509	14.11630153	383460.6553	1.082855532
8018.666667	-6.536726806	7.398923548	12.00699864	18548.35449	15.82737069	18.61021857	20.58721394	14.11429035	384676.6579	1.082614636
8018.75	-6.570926179	7.419300678	12.03910987	18581.29745	15.85820467	18.6286012	20.61107363	14.13442898	385931.9192	1.082371585
8018.833333	-6.602320042	7.438731944	12.06483136	18608.49071	15.88055308	18.66492141	20.65835724	14.15260022	387225.4358	1.082130892
8018.916667	-6.62988579	7.457485071	12.09546837	18644.19501	15.91035616	18.6980704	20.70263735	14.18465799	388555.9637	1.081896541
8019	-6.653075157	7.48031141	12.08407469	19364.82794	15.70533087	18.50171856	20.64767949	14.30021177	389922.0083	1.082796213
8019.083333	-6.664974244	7.510853524	11.98753773	19432.39256	15.54219503	18.42439478	20.59839296	14.37310836	391321.816	1.082937484
8019.166667	-6.66568698	7.543452693	11.99539809	19444.84792	15.52588094	18.41806618	20.59472162	14.39996825	392753.3675	1.082646762
8019.25	-6.661866079	7.573665077	12.01227777	19456.97287	15.5285961	18.43976166	20.62219376	14.42145295	394214.3719	1.082352677
8019.333333	-6.654339688	7.602699792	12.06351073	19500.76518	15.58456455	18.48162984	20.67292779	14.44584192	395702.2638	1.082090732
8019.416667	-6.644028047	7.631685936	12.09973861	19539.09219	15.61568551	18.52783063	20.7337577	14.4810453	397214.2019	1.081826712
8019.5	-6.631663789	7.665356251	12.12795159	20352.15256	15.44967839	18.35647814	20.7112546	14.58548926	398747.0695	1.082787278
8019.583333	-6.618165646	7.707724446	12.08123362	21098.37873	15.18466925	18.13758709	20.62840602	14.70212409	400297.4782	1.083787151
8019.666667	-6.604483316	7.752946234	12.10230985	21113.53528	15.18566141	18.1466408	20.64341113	14.70566001	401861.7731	1.08350285
8019.75	-6.591327392	7.800940607	12.04415197	21194.71982	15.05716667	18.09862415	20.61840878	14.76709504	403436.0419	1.083676625
8019.833333	-6.57965998	7.850944329	12.06115465	21208.97661	15.04738394	18.11301056	20.63884824	14.79068583	405016.1252	1.083370465
8019.916667	-6.570414689	7.898603782	12.11610089	21257.26564	15.09696218	18.15985326	20.69517416	14.80395122	406597.6303	1.08311992
8020	-6.564371226	7.950229565	12.07430093	21421.5217	14.96806343	18.12212781	20.69791527	14.88420804	408175.9484	1.083433648
8020.083333	-6.581328166	8.004031684	12.09742959	21442.93408	14.96473882	18.13924022	20.7240769	14.93760024	409746.273	1.083145017
8020.166667	-6.618540342	8.056525955	12.24214417	22227.24246	14.99649669	18.08807469	20.78862484	14.96344063	411303.6221	1.08374685
8020.25	-6.656731149	8.116048862	12.15425741	23203.25824	14.61867748	17.82188385	20.68271993	15.12030081	412842.863	1.085417476
8020.333333	-6.695462033	8.184478878	12.08178991	23303.48221	14.43086721	17.73951846	20.6296149	15.18529938	414358.7389	1.085839099
8020.416667	-6.734283327	8.252282276	12.10703643	23318.74755	14.42714853	17.7577336	20.64921455	15.18387497	415845.8984	1.085557553
8020.5	-6.773431396	8.315481499	12.17066364	23352.80617	14.48563618	17.81259194	20.70802403	15.18188819	417298.9268	1.085306873
8020.583333	-6.812459717	8.381812621	12.13708928	23509.06131	14.34324705	17.79027576	20.71808102	15.25009356	418712.3794	1.085867795
8020.666667	-6.850924407	8.454304204	12.1096677	23578.74318	14.22414742	17.75850835	20.71120368	15.32545942	420080.8163	1.086212366
8020.75	-6.889060736	8.525588476	12.15358405	23623.95985	14.24419369	17.79122415	20.75349121	15.34566994	421398.8387	1.086000842
8020.833333	-6.926424108	8.596579962	12.21778694	24495.62875	14.13437305	17.68508597	20.76514266	15.41229829	422661.1255	1.087221483
8020.916667	-6.962588742	8.672884829	12.23610185	25401.90245	13.94354384	17.53758509	20.73948276	15.49479826	423862.4716	1.088739271
8021	-6.997765429	8.755352021	12.19770223	25577.97658	13.76771476	17.4881114	20.7199359	15.54277053	424997.825	1.089619921
8021.083333	-7.02398042	8.841801997	12.18170447	25648.15928	13.64677457	17.45633249	20.70589131	15.57718369	426062.325	1.090254045
8021.166667	-7.041559231	8.820648456	12.08586694	25736.68015	13.46085935	17.36967652	20.64376928	15.64653026	427051.339	1.090856438
8021.25	-7.058390359	8.69895323	11.97399009	25802.83709	13.34228023	17.27100274	20.56339902	15.69791485	427960.4983	1.090738177
8021.333333	-7.07446045	8.583133979	11.8684563	25840.06074	13.236887	17.16907305	20.47390164	15.73373157	428785.7329	1.090596588
8021.416667	-7.089774886	8.472753142	11.76516824	25845.06533	13.13702913	17.07238788	20.38471144	15.7640575	429523.3042	1.090430084
8021.5	-7.104606355	8.362390098	11.74040766	25811.18548	13.21577282	17.02930352	20.33503945	15.76095722	430169.835	1.089332652
8021.583333	-7.118956896	8.248362279	11.77844919	25766.19968	13.39287073	17.06289127	20.35470466	15.73037776	430722.3378	1.088149237
8021.666667	-7.132838768	8.132367546	11.81670024	25728.29336	13.5609457	17.10591585	20.39309998	15.71704792	431178.2397	1.087145273
8021.75	-7.146508595	8.015526964	11.85386385	25704.20935	13.71605055	17.15229481	20.43576899	15.71211521	431535.4034	1.086327281
8021.833333	-7.159976985	7.898640695	11.87075652	25697.66698	13.82900503	17.17029765	20.45649334	15.72808434	431792.1462	1.085693877
8021.916667	-7.173259658	7.782078376	11.88756821	25696.72018	13.93564167	17.18912155	20.47729856	15.73773938	431947.2536	1.085153169
8022	-7.186605668	7.670017398	11.83172934	25699.83392	13.90748742	17.16980793	20.46630795	15.77504332	431999.9901	1.08513236
8022.083333	-7.184751081	7.559631839	11.87674841	25703.24022	14.05630722	17.18417201	20.47983845	15.76955854	431950.1051	1.084482751
8022.166667	-7.166732809	7.446835812	11.91558567	25710.38206	14.18510292	17.21537715	20.50666921	15.74615733	431797.8357	1.084033843
8022.25	-7.14717396	7.338501945	11.85859978	25718.78252	14.15282959	17.18304044	20.48332835	15.77301952	431543.9039	1.084081317
8022.333333	-7.126370164	7.330546553	11.98086334	25733.47938	14.34963849	17.26742014	20.55459153	15.72320838	431189.511	1.083605554
8022.416667	-7.104649448	7.414437256	12.06899107	25759.01909	14.43708323	17.35138067	20.63441386	15.69016224	430736.327	1.083715932
8022.5	-7.081953473	7.496333984	12.16552624	25821.80808	14.53111314	17.42926151	20.7155099	15.6615762	430186.4767	1.083892019
8022.583333	-7.058608052	7.582693963	12.09630513	25936.78754	14.35065616	17.36387234	20.6761491	15.7149788	429542.5211	1.084784891
8022.666667	-7.034955036	7.670515113	12.12613852	25956.24095	14.34830719	17.37302154	20.68074719	15.69286843	428807.4367	1.084960714
8022.75	-7.010918829	7.758391559	12.10876789	26015.8427	14.25329353	17.3526624	20.66552917	15.68612566	427984.5899	1.08568348
8022.833333	-6.986843199	7.845947397	12.13989355	26034.34032	14.25350775	17.35809169	20.66600779	15.65413329	427077.71	1.085896601
8022.916667	-6.963074692	7.933115481	12.11256484	26108.50312	14.13645699	17.31903167	20.63404448	15.64930656	426090.8581	1.086726606
8023	-6.939540819	8.019603748	12.14464403	26124.16713	14.13951854	17.32747027	20.63380743	15.60204683	425028.3949	1.086972409
8023.083333	-6.927228096	8.105374362	12.12228878	26186.7378	14.0287512	17.28772479	20.59621266	15.5810183	423894.9464	1.087846967
8023.166667	-6.932636647	8.1927612	12.1194851	26198.99694	13.96549715	17.27263501	20.57296573	15.53772634	422695.3673	1.088436471
8023.25	-6.943927836	8.275449859	12.15352436	26209.16386	13.97391917	17.27714408	20.5648813	15.47517988	421434.7048	1.0887403
8023.333333	-6.956788579	8.357028354	12.13364121	26237.48181	13.86812743	17.25105884	20.53633233	15.43846962	420118.1603	1.089668153
8023.416667	-6.966854926	8.440909261	12.10533281	26251.22163	13.75554169	17.20952721	20.48957053	15.41846478	418751.052	1.090517496
8023.5	-6.969931085	8.520750715	12.13670099	26253.88298	13.76412283	17.21049207	20.47618987	15.35192167	417338.7774	1.090839476
8023.583333	-6.961599103	8.59860151	12.13981265	26256.79715	13.70031459	17.20711973	20.46172289	15.29871309	415886.7755	1.091718733
8023.666667	-6.937693744	8.677289961	12.13871521	26256.95221	13.64122206	17.18570387	20.43196166	15.26020791	414400.4913	1.092447882
8023.75	-6.893586039	8.751863939	12.16736447	26254.42876	13.64857599	17.1882941	20.41962957	15.193076	412885.341	1.092819228
8023.833333	-6.824988058	8.825743368	12.15289263	26243.52875	13.55430174	17.17491526	20.39653512	15.14293872	411346.6781	1.093847555
8023.916667	-6.728179028	8.796387353	12.04485291	26220.68139	13.3774378	17.06825529	20.2876239	15.15340561	409789.7623	1.094816855
8024	-6.597655834	8.671267096	11.9098238	26158.62599	13.24396919	16.9410683	20.15486938	15.1373631	408219.7304	1.09512385
8024.083333	-6.464277569	8.554102025	11.69167464	25252.38805	13.09115669	16.88165358	19.99323078	15.11937711	406641.5687	1.094553011
8024.166667	-6.343245777	8.438762588	11.58264921	23866.08348	13.24687282	17.02238579	19.95015587	14.99708435	405060.0889	1.092201208
8024.25	-6.20642422	8.320143814	11.54669619	22351.84641	13.58870764	17.29504122	20.00097502	14.85176472	403479.9057	1.089238877
8024.333333	-6.056882357	8.195798	11.6067608	20988.54221	14.10264208	17.66347911	20.14595005	14.69897363	401905.418	1.086256321
8024.416667	-5.897958331	8.064995932	11.75841842	20055.81385	14.68542838	18.04033228	20.35152729	14.56385325	400340.7917	1.083951627
8024.5	-5.730116444	7.930791635	11.93944098	19958.18841	15.09113653	18.23451724	20.51645864	14.50970727	398789.9465	1.083145529
8024.583333	-5.556576659	7.803000069	11.87214088	19968.35096	15.06970388	18.21973161	20.51470055	14.57003089	397256.5442	1.08346927
8024.666667	-5.380657215	7.682715063	11.94409299	20007.73535	15.23346013	18.23660408	20.53146297	14.54270525	395743.981	1.083280124
8024.75	-5.202518298	7.569459156	11.86534928	20027.03036	15.17653187	18.1793632	20.47894163	14.5520888	394255.3809	1.083607649
8024.833333	-5.025390159	7.462025489	11.96777909	20038.96359	15.37046328	18.22234478	20.51055486	14.47418018	392793.5932	1.083348273
8024.916667	-4.852438936	7.359829019	11.91071389	20048.06346	15.34593442	18.17169044	20.46179368	14.46591975	391361.1908	1.083658776
8025	-4.68374072	7.347744442	12.02317546	20049.35491	15.49648296	18.2251392	20.49785004	14.37681131	389960.4721	1.083569825
8025.083333	-4.519134868	7.41870726	12.08602779	20056.16792	15.55385453	18.27362166	20.53808815	14.30174439	388593.4641	1.083874189
8025.166667	-4.35509493	7.49484199	12.02828446	20084.27965	15.43673925	18.22397863	20.49413429	14.2994208	387261.9275	1.084570738
8025.25	-4.191323539	7.574755348	12.05719594	20087.35174	15.4280139	18.21387415	20.47551247	14.25300059	385967.3642	1.084861488
8025.333333	-4.030950699	7.653073769	12.10409195	20090.14398	15.45163439	18.22642193	20.478767	14.19451443	384711.0248	1.085149307
8025.416667	-3.871775451	7.735833107	12.01236655	20100.27817	15.27306405	18.15497114	20.40996395	14.19992823	383493.9194	1.08589232
8025.5	-3.713780196	7.822077397	12.05072051	20095.77492	15.27761386	18.15280341	20.39631968	14.13353839	382316.8278	1.086153528
8025.583333	-3.558182083	7.906431317	12.10478912	20084.31247	15.31288096	18.1689163	20.39988691	14.07197245	381180.3115	1.086404731
8025.666667	-3.406137754	7.994857068	12.04424403	20062.67175	15.18092018	18.13858607	20.36490833	14.05886731	380084.7265	1.087099091
8025.75	-3.256123164	8.086098936	12.07993825	20054.1135	15.1775379	18.13941286	20.35567199	14.00625268	379030.2361	1.087338017
8025.833333	-2.88243916	8.177265775	12.13908627	20035.33446	15.22005749	18.16360819	20.36838107	13.94478869	378016.8248	1.087562361
8025.916667	-2.739271491	8.275048624	12.05872412	19994.10594	15.04552279	18.12594989	20.32397659	13.95066665	377044.3118	1.088370204
8026	-2.598671915	8.375806746	12.10110233	19981.86384	15.04669554	18.13508975	20.32237279	13.90629438	376112.3649	1.088583659
8026.083333	-2.455965365	8.478231707	12.08961933	19944.70449	14.97256848	18.13754367	20.31501355	13.8720002	375220.5146	1.089211335
8026.166667	-2.314253601	8.581954218	12.14146459	19918.60693	14.9916279	18.15170999	20.3189856	13.83220628	374368.1675	1.089397743
8026.25	-2.175730373	8.688149096	12.09607377	19867.84174	14.85351748	18.14296395	20.30025359	13.81117044	373554.6196	1.090180062
8026.333333	-2.043449379	8.796682865	12.15314483	19839.08739	14.87832265	18.15944624	20.3045252	13.77162883	372779.0699	1.090348824
8026.416667	-1.915179147	8.826279933	12.03779797	19741.13827	14.6765531	18.10380956	20.23609711	13.79058805	372040.6323	1.091120112
8026.5	-1.790612217	8.783698919	11.88017471	19076.14668	14.59524144	18.14533861	20.17077291	13.78522554	371338.348	1.090551523
8026.583333	-1.670491069	8.743161057	11.8092832	18217.14222	14.7331525	18.32618372	20.18901612	13.70358133	370671.1968	1.089198961
8026.666667	-1.555454487	8.700141551	11.8214372	17412.32009	15.02619228	18.58882583	20.28473011	13.60537537	370038.1082	1.087568528
8026.75	-1.444123442	8.652991495	11.96033319	17301.90006	15.33448459	18.74075506	20.40127433	13.54842713	369437.9714	1.086763984
8026.833333	-1.337161735	8.607328674	11.94111306	17296.61475	15.34573737	18.75398762	20.4190222	13.58148705	368869.6446	1.08688615
8026.916667	-1.235131254	8.568250937	11.9202861	17292.92675	15.34388876	18.74400869	20.4107479	13.60020566	368331.9643	1.08700057
8027	-1.136805509	8.534847377	11.8962172	17288.49406	15.32969632	18.72490919	20.39167589	13.60671479	367823.7529	1.087104582
8027.083333	-1.025473409	8.502422121	11.96851954	17263.89738	15.46740739	18.76548821	20.4202349	13.56407687	367343.8264	1.086709852
8027.166667	-0.905340971	8.471576724	11.95732032	17260.31852	15.47902264	18.77495833	20.42848331	13.54299056	366891.0011	1.086808384
8027.25	-0.792630031	8.446490891	11.94490328	17257.48202	15.47953282	18.75726937	20.4105246	13.54967304	366464.0994	1.086900279
8027.333333	-0.687401662	8.426188113	11.92673107	17253.02923	15.4639313	18.74070683	20.39310209	13.54951615	366061.9556	1.086982918
8027.416667	-0.589552335	8.409812081	11.91094544	17247.00842	15.44973106	18.72369007	20.37402567	13.54254438	365683.4201	1.087055768
8027.5	-0.497282163	8.393255718	11.99113254	17231.53304	15.58055477	18.76847481	20.40841875	13.48692741	365327.3641	1.086708265
8027.583333	-0.410545613	8.376897993	11.98940474	17226.89073	15.59672557	18.77476313	20.41291554	13.47247666	364992.683	1.086781221
8027.666667	-0.329175712	8.364449314	11.98338349	17222.65313	15.59827944	18.77336515	20.41026303	13.46942736	364678.2994	1.086849694
8027.75	-0.251669712	8.355323891	11.9764808	17218.1768	15.59487807	18.76796951	20.40380057	13.46736688	364383.1655	1.086912569
8027.833333	-0.177970131	8.349052527	11.97001856	17213.11885	15.58963636	18.76082557	20.3952948	13.46345219	364106.2657	1.086969547
8027.916667	-0.107855006	8.345269393	11.96454407	17207.29538	15.58407597	18.75331044	20.3860354	13.45750133	363846.6177	1.087020693
8028	-0.039892533	8.343697548	11.96031476	17200.63857	15.5790451	18.74627647	20.37689689	13.44996079	363603.2741	1.087066277
8028.083333	0.028503949	8.338937066	11.95747273	17193.15929	15.57503095	18.74027431	20.36848348	13.44134895	363375.3234	1.087106689
8028.166667	0.094481234	8.331161393	11.94698423	17184.9228	15.56926006	18.73566122	20.3612098	13.43209393	363161.8903	1.087142395
8028.25	0.156922656	8.325451955	11.94081101	17176.03169	15.56500115	18.72635398	20.34978605	13.42808609	362962.1363	1.087172617
8028.333333	0.215250908	8.321519048	11.93453085	17166.11243	15.55896949	18.72008073	20.34085063	13.42106133	362775.2594	1.087197719
8028.416667	0.26898787	8.319101414	11.93010074	17155.38899	15.55536889	18.71404869	20.33194043	13.4139111	362600.4943	1.087218116
8028.5	0.318594556	8.317997142	11.92663498	17143.86363	15.55259001	18.70984083	20.32459943	13.40607385	362437.1119	1.08723424
8028.583333	0.363572018	8.318012118	11.92444703	17131.67757	15.5514418	18.70692738	20.31839254	13.39824747	362284.4184	1.087246552
8028.666667	0.403532887	8.318963583	11.92327326	17118.9329	15.55154905	18.70558022	20.31362089	13.39045858	362141.7553	1.087255504
8028.75	0.438783503	8.320680753	11.92306629	17105.75878	15.55297595	18.70561564	20.31015196	13.38294177	362008.498	1.087261534
8028.833333	0.468912484	8.323005423	11.92367426	17092.27246	15.55553655	18.70697526	20.30796256	13.37577493	361884.0549	1.087265053
8028.916667	0.493630404	8.325779171	11.92497159	17078.58909	15.55911334	18.70950432	20.30693218	13.36904277	361767.8669	1.087266444
8029	0.513071815	8.328851399	11.92680797	17064.81299	15.56353621	18.71305448	20.30694105	13.36278988	361659.4057	1.087266049
8029.083333	0.542038646	8.332280156	11.92904661	17051.03768	15.56864489	18.71745166	20.30784032	13.35705084	361558.1729	1.087264171
8029.166667	0.580361846	8.336309623	11.93189544	17037.34331	15.57438566	18.72252707	20.30948122	13.35183607	361463.6992	1.087261074
8029.25	0.613826611	8.340975195	11.93544859	17023.79662	15.58070827	18.72834901	20.31192058	13.34693454	361375.5426	1.087257026
8029.333333	0.642406058	8.346125116	11.93952383	17010.46947	15.58757955	18.7349337	20.31517549	13.34224504	361293.2876	1.087252311
8029.416667	0.666187117	8.351619939	11.94402782	16997.43527	15.59493644	18.74212558	20.31911928	13.33787583	361216.5439	1.087247183
8029.5	0.685659292	8.357336858	11.94882796	16984.756	15.60262591	18.74981755	20.3236636	13.33385837	361144.9452	1.087241862
8029.583333	0.700879484	8.363166753	11.95382116	16972.48573	15.61053019	18.75786749	20.32868308	13.33022384	361078.1481	1.087236536
8029.666667	0.712003095	8.369008301	11.95889652	16960.6672	15.6185172	18.76615098	20.33406468	13.32697441	361015.8308	1.08723136
8029.75	0.719367642	8.374771156	11.96395492	16949.33302	15.62647086	18.77453856	20.33968772	13.324109	360957.6919	1.087226456
8029.833333	0.723102619	8.380374636	11.96890664	16938.50492	15.63428012	18.78291131	20.34543874	13.32161629	360903.4498	1.087221916
8029.916667	0.723422288	8.3857451	11.97366808	16928.19441	15.64184573	18.79116033	20.35121124	13.31947785	360852.8407	1.087217801
8030	0.720534357	8.390816675	11.97816513	16918.40342	15.64908038	18.79918594	20.35690557	13.31767318	360805.6187	1.087214147
8030.083333	0.71845824	8.395581892	11.98233199	16909.12492	15.65590803	18.80690024	20.3624316	13.31617879	360761.5538	1.087210963
8030.166667	0.717111865	8.40008275	11.98620154	16900.34376	15.66229456	18.81422663	20.36770847	13.31496989	360720.4315	1.087208237
8030.25	0.712602954	8.404302608	11.9897775	16892.03752	15.66821433	18.82116201	20.37272001	13.31396611	360682.0518	1.087205949
8030.333333	0.704878048	8.408172167	11.99298981	16884.18233	15.67365283	18.82769515	20.37744504	13.31312192	360646.2282	1.087204075
8030.416667	0.693958895	8.4116246	11.99579401	16876.75238	15.67859189	18.833773	20.38182794	13.31245257	360612.7868	1.087202575
8030.5	0.679664135	8.414592944	11.99813712	16869.71689	15.6829929	18.83935948	20.38582714	13.31195525	360581.5659	1.087201394
8030.583333	0.661995256	8.417009554	11.99996767	16863.04134	15.68682767	18.84441277	20.38939456	13.31162853	360552.4148	1.087200464
8030.666667	0.641032732	8.418809779	12.00123586	16856.68685	15.69006729	18.84889334	20.3924834	13.31146942	360525.1932	1.087199699
8030.75	0.616475554	8.419927243	12.00189622	16850.61035	15.69268742	18.85276394	20.39504793	13.31147265	360499.7707	1.087199002
8030.833333	0.588383098	8.420293697	12.0018972	16844.76467	15.69466502	18.85599199	20.39704584	13.3116301	360476.0259	1.08719826
8030.916667	0.556895547	8.419845271	12.001194	16839.09879	15.69598265	18.85854275	20.39843236	13.31193798	360453.8461	1.087197347
8031	0.521588028	8.418515135	11.99974592	16833.5577	15.69662548	18.86038779	20.39916768	13.31238848	360433.1264	1.087196125
8031.083333	0.493745298	8.416382824	11.99750352	16828.0828	15.6965811	18.86150342	20.39921564	13.31297172	360413.7695	1.087194442
8031.166667	0.472073557	8.413649412	11.9946903	16822.6122	15.69592982	18.86186236	20.39853659	13.31368479	360395.6849	1.087192136
8031.25	0.445020421	8.410328353	11.99140882	16817.0805	15.69473923	18.86162605	20.39725777	13.3143589	360378.7885	1.087189069
8031.333333	0.412893646	8.406285145	11.98754092	16811.4337	15.69308631	18.86089369	20.39545772	13.31493472	360363.0025	1.08718513
8031.416667	0.376121736	8.401404868	11.98304524	16805.62489	15.69101376	18.85962445	20.39309797	13.31551829	360348.2544	1.087180199
8031.5	0.334470529	8.395580852	11.9778553	16799.60371	15.68849277	18.85781564	20.3901706	13.31614732	360334.4772	1.087174144
8031.583333	0.288343271	8.388713059	11.97190848	16793.31906	15.68551572	18.8554381	20.38663995	13.31685395	360321.6085	1.087166822
8031.666667	0.238248963	8.380718296	11.96515076	16786.71666	15.68206625	18.8524611	20.38246723	13.31765925	360309.5906	1.087158075
8031.75	0.183802079	8.371517134	11.95754042	16779.73871	15.67813436	18.84885667	20.37761399	13.31857041	360298.37	1.087147734
8031.833333	0.125491275	8.361033564	11.94902463	16772.32397	15.67371116	18.84460484	20.37204757	13.31958323	360287.897	1.087135616
8031.916667	0.063896923	8.34920855	11.93957067	16764.40825	15.66879914	18.83967935	20.36572914	13.32069995	360278.1259	1.087121531
8032	-0.001496475	8.341448597	11.92915717	16755.92387	15.66340516	18.83406869	20.35863228	13.32190982	360269.0141	1.087105275
8032.083333	-0.066194775	8.337190082	11.92741364	16746.80078	15.66069913	18.82777138	20.35073908	13.32319636	360260.5222	1.087086639
8032.166667	-0.143074222	8.330572032	11.92133498	16736.9673	15.65742223	18.82739937	20.34790432	13.31867787	360252.6139	1.08706679
8032.25	-0.236267245	8.321335723	11.91533113	16726.87868	15.65699148	18.82475398	20.34308409	13.31752654	360245.2556	1.087045643
8032.333333	-0.341623882	8.305932176	12.01355609	16684.78896	15.82500572	18.9076785	20.40841861	13.26343346	360238.4163	1.086598767
8032.416667	-0.454614532	8.28482263	12.00957781	16680.14663	15.83943322	18.91676911	20.41894619	13.27498763	360232.0673	1.086596863
8032.5	-0.572429792	8.261666183	11.99728936	16676.45179	15.83991472	18.91413707	20.41695058	13.29441032	360226.1824	1.086595375
8032.583333	-0.690381196	8.236318579	11.97933383	16672.57734	15.83102063	18.90586152	20.40974601	13.30991123	360220.7372	1.086591814
8032.666667	-0.803740208	8.208761274	11.95830881	16668.05448	15.81811489	18.89298458	20.39739924	13.32202178	360215.7096	1.086584834
8032.75	-0.909718532	8.179151418	11.93477155	16662.42042	15.80219581	18.87674317	20.38115886	13.33165769	360211.079	1.086573463
8032.833333	-1.003436858	8.14776197	11.90931037	16655.32471	15.78429214	18.85806944	20.36192538	13.3391857	360206.8269	1.086556942
8032.916667	-1.080254474	8.111074191	11.99676088	16611.19113	15.93449197	18.92426079	20.41185305	13.29185288	360202.9362	1.086078503
8033	-1.136813092	8.070435356	11.98322708	16606.85791	15.94959984	18.92936869	20.4175854	13.29505252	360199.3914	1.086073874
8033.083333	-1.162303511	8.030991188	11.96013172	16603.04059	15.94445401	18.91665286	20.4061289	13.31180695	360196.1784	1.086067826
8033.166667	-1.173069732	7.992956681	11.93193974	16598.19219	15.92716542	18.89884628	20.3892492	13.32787259	360193.2848	1.086057203
8033.25	-1.181701106	7.956174476	11.90313701	16591.82462	15.90709349	18.87835477	20.36874296	13.33883184	360190.6991	1.086040713
