 TIME                    	Wet                      	T_tower                  	T_ch                     	flow_ch                  	T_To_tower               	T_ch_r                   	T_sf                     	Td                       	Q_IT                     	PUE                      
 HOURS              	Unit1               	Unit2               	Unit3               	Unit4               	Unit5               	Unit6               	Unit7               	Unit8               	Unit9               	Unit10              
8138.083333	-5.743965005	8.148094487	12.16120506	45000	12.59692843	14.81731965	18.80491901	13.86012934	377017.6619	1.122411936
8138.166667	-5.794870643	8.229758388	12.19281571	45000	12.57435651	14.86610536	18.85648125	13.86177652	377989.0337	1.122822893
8138.25	-5.8484405	8.315352575	12.18746336	45000	12.5027429	14.87639612	18.87943146	13.90485865	379001.2964	1.123360337
8138.333333	-5.903452909	8.402305514	12.18468178	45000	12.43775638	14.88124978	18.89750082	13.95016639	380054.6353	1.12385757
8138.416667	-5.95864975	8.489381036	12.1862427	45000	12.38071367	14.88697957	18.91506427	13.99080866	381149.0708	1.12432623
8138.5	-6.013749925	8.575945364	12.19243769	45000	12.33068814	14.89651616	18.93550487	14.02823113	382284.4447	1.124785789
8138.583333	-6.067492311	8.661821329	12.20271765	45000	12.2858289	14.92212811	18.96903544	14.05540204	383460.4066	1.125256854
8138.666667	-6.11864616	8.747308081	12.21968333	45000	12.24773825	14.94541347	19.00222191	14.08922028	384676.401	1.125757417
8138.75	-6.166876303	8.832771326	12.23743931	45000	12.20889678	14.97049615	19.03824882	14.12657601	385931.6542	1.126316769
8138.833333	-6.210933098	8.817146273	12.1959659	45000	12.10851313	14.9392474	19.02986007	14.20492177	387225.163	1.126939292
8138.916667	-6.249660947	8.708520541	12.08256602	45000	11.99394706	14.84664456	18.96536295	14.30245859	388555.6833	1.126530617
8139	-6.282576089	8.604943655	11.99824867	45000	11.90847317	14.76469598	18.90146962	14.36570876	389921.7207	1.126098251
8139.083333	-6.309455378	8.506452169	11.91104202	45000	11.82098285	14.68741524	18.83908028	14.41797925	391321.5216	1.125646952
8139.166667	-6.335295965	8.412849992	11.82818163	45000	11.73850196	14.61377285	18.77926733	14.46654693	392753.0667	1.125177306
8139.25	-6.361307892	8.323771594	11.75004992	45000	11.66137573	14.5454426	18.72569294	14.50803521	394214.0652	1.124690916
8139.333333	-6.38733987	8.234698691	11.70442077	45000	11.6784353	14.502027	18.6898075	14.54492962	395701.9519	1.123147469
8139.416667	-6.413238868	8.142501338	11.70595652	45000	11.75846341	14.50664158	18.69843363	14.55921935	397213.8853	1.1214128
8139.5	-6.439309467	8.048594958	11.72942819	45000	11.86641234	14.5299613	18.72602585	14.57419382	398746.7489	1.119691555
8139.583333	-6.465400033	7.953894712	11.76838306	45000	11.99006775	14.57398041	18.77609839	14.60423444	400297.1542	1.118078075
8139.666667	-6.491357194	7.859194813	11.80736662	45000	12.10767804	14.62308901	18.8381276	14.64882212	401861.4467	1.116637929
8139.75	-6.517486642	7.764538649	11.84417975	45000	12.21519203	14.65813497	18.89086964	14.69856036	403435.7139	1.11537049
8139.833333	-6.543635118	7.670653221	11.85511046	45000	12.28563049	14.68701149	18.93643188	14.75537827	405015.7963	1.114265894
8139.916667	-6.569650193	7.578455768	11.88554654	45000	12.37599479	14.7285761	18.99179032	14.80974622	406597.3017	1.113215222
8140	-6.595837812	7.491365194	11.87068522	45000	12.37044015	14.73685469	19.0235595	14.88247912	408175.6209	1.11276299
8140.083333	-6.61818337	7.41201203	11.8467795	45000	12.35414871	14.72779811	19.03689681	14.95928712	409745.9477	1.112314563
8140.166667	-6.63664852	7.333692013	11.83956405	45000	12.40663981	14.72071673	19.04854297	15.02374569	411303.3	1.111255552
8140.25	-6.655275346	7.347593325	11.97194759	45000	12.60794101	14.85575021	19.17551578	15.00365151	412842.5452	1.110178389
8140.333333	-6.673955946	7.451231101	12.09151051	45000	12.73058189	14.98358886	19.30925325	15.02209021	414358.4265	1.109771824
8140.416667	-6.692579882	7.552922015	12.21835173	45000	12.86003286	15.11663564	19.45169283	15.04467425	415845.5925	1.109390598
8140.5	-6.711366475	7.660382457	12.25625901	45000	12.81434205	15.18279042	19.5418415	15.1251143	417298.6286	1.109899861
8140.583333	-6.730205597	7.777155033	12.20395442	45000	12.65591679	15.15958498	19.55461651	15.24811774	418712.09	1.110570042
8140.666667	-6.748987177	7.897394048	12.20418076	45000	12.57643762	15.15966764	19.57507304	15.31819738	420080.5369	1.111035813
8140.75	-6.767931962	8.018217407	12.20540531	45000	12.50117524	15.17771414	19.60571589	15.36148099	421398.5703	1.111512812
8140.833333	-6.786928895	8.139363304	12.21861609	45000	12.44182718	15.19572694	19.63588611	15.40301132	422660.8692	1.112006532
8140.916667	-6.805866986	8.261281929	12.24729585	45000	12.39810149	15.23108285	19.67984377	15.43231461	423862.2285	1.112566509
8141	-6.824968826	8.384418097	12.27163433	45000	12.34507556	15.26470211	19.72339058	15.46593469	424997.5961	1.113255688
8141.083333	-6.849492912	8.508494418	12.29637857	45000	12.29022638	15.29662003	19.76618868	15.50276603	426062.1114	1.114057323
8141.166667	-6.877697273	8.633199228	12.32283174	45000	12.23584344	15.32977562	19.80973023	15.53790476	427051.1415	1.114973835
8141.25	-6.90427986	8.758303294	12.35184371	45000	12.18334041	15.36385775	19.85357369	15.57087287	427960.3178	1.116012892
8141.333333	-6.929280142	8.883639666	12.38355098	45000	12.13323061	15.40003783	19.8985927	15.60064854	428785.5704	1.117185558
8141.416667	-6.952774489	8.798082873	12.22475355	45000	11.89099383	15.25838482	19.79567865	15.73408763	429523.1602	1.118506977
8141.5	-6.975250514	8.525592719	11.97313168	45000	11.63494016	15.03869572	19.61063609	15.85583206	430169.7102	1.118382729
8141.583333	-6.996776959	8.271406171	11.73291556	45000	11.39362375	14.81157498	19.40302205	15.92618727	430722.2329	1.118224438
8141.666667	-7.017446452	8.029479767	11.5449978	45000	11.26267375	14.60771832	19.20820006	15.949805	431178.1551	1.117045646
8141.75	-7.037711747	7.793332388	11.39238808	45000	11.21714907	14.45974394	19.05177045	15.93455697	431535.3395	1.115155039
8141.833333	-7.057662137	7.559961255	11.33357137	45000	11.31702954	14.38254049	18.96006481	15.89664867	431792.1034	1.112692634
8141.916667	-7.077392584	7.329020253	11.39242639	45000	11.58082681	14.43251968	18.98656222	15.80601479	431947.232	1.110027446
8142	-7.097346519	7.284047659	11.65856845	45000	12.06699898	14.65389524	19.1694529	15.67162284	431999.9898	1.107617884
8142.083333	-7.109991179	7.406881751	11.98999017	45000	12.53668468	14.96871687	19.45359999	15.56209412	431950.1262	1.106285594
8142.166667	-7.114129919	7.520460377	12.11746065	45000	12.66654317	15.12077488	19.61393707	15.60283677	431797.8779	1.106321875
8142.25	-7.11704186	7.632644958	12.25343035	45000	12.80419854	15.26269607	19.7650445	15.61660069	431543.9672	1.106398464
8142.333333	-7.118875595	7.750967112	12.29131629	45000	12.74477213	15.32383034	19.84164547	15.66771941	431189.595	1.107485792
8142.416667	-7.119805659	7.876704068	12.21743299	45000	12.55352544	15.25645618	19.8007795	15.75875129	430736.4314	1.108749443
8142.5	-7.120019584	8.004015716	12.22377973	45000	12.47939918	15.27152696	19.81264645	15.74785666	430186.6009	1.109748298
8142.583333	-7.119688854	8.131878233	12.23283853	45000	12.41025644	15.27783323	19.81408261	15.73133391	429542.6646	1.11079911
8142.666667	-7.118997987	8.259231025	12.24295607	45000	12.34401824	15.2818935	19.81180668	15.70952908	428807.5988	1.111912787
8142.75	-7.118118335	8.385359418	12.25595985	45000	12.2827013	15.28830354	19.81080769	15.68402149	427984.7699	1.113093684
8142.833333	-7.117233906	8.509893818	12.27235182	45000	12.22631519	15.29649946	19.81045664	15.65459408	427077.907	1.114353416
8142.916667	-7.11653043	8.632660722	12.29128874	45000	12.17346703	15.307691	19.81188439	15.62097207	426091.0713	1.115705655
8143	-7.11618041	8.753569069	12.31258823	45000	12.12378699	15.31993597	19.8137415	15.5851602	425028.6234	1.117160796
8143.083333	-7.115848054	8.872540291	12.3354925	45000	12.07650635	15.33614688	19.82010861	15.55080887	423895.1891	1.118728575
8143.166667	-7.121965968	8.881071365	12.29363191	45000	11.96135354	15.30127124	19.7829999	15.5433578	422695.6232	1.120416979
8143.25	-7.134385586	8.790270734	12.13277729	45000	11.74345117	15.14072715	19.6346572	15.57926385	421434.9729	1.121962496
8143.333333	-7.149640024	8.703749199	12.0233279	45000	11.63670484	15.0292439	19.51213441	15.55097744	420118.4394	1.122360985
8143.416667	-7.164178471	8.620341117	11.9440842	45000	11.55660844	14.94040677	19.41006345	15.49715634	418751.3412	1.122763329
8143.5	-7.174697145	8.540092805	11.85699028	45000	11.47072606	14.84445052	19.29977994	15.44856595	417339.0753	1.123171851
8143.583333	-7.177595704	8.462092874	11.76961787	45000	11.38536062	14.7476663	19.18858566	15.40041709	415887.0811	1.123584156
8143.666667	-7.169436211	8.386155831	11.68372464	45000	11.30207781	14.65186099	19.0778781	15.35074713	414400.8035	1.123998739
8143.75	-7.146598032	8.307599834	11.62341046	45000	11.30738536	14.5664116	18.97265298	15.29502929	412885.6587	1.123150619
8143.833333	-7.105537153	8.223332657	11.58808433	45000	11.35312999	14.51340235	18.89925008	15.22561702	411347.0001	1.1220538
8143.916667	-7.043121749	8.135891028	11.58874035	45000	11.44770662	14.5012529	18.86181647	15.13946436	409790.0876	1.120807478
8144	-6.953364702	8.046449073	11.60079374	45000	11.56231212	14.4929161	18.83040577	15.06857664	408220.0578	1.119558224
8144.083333	-6.870574209	7.955461749	11.63924965	45000	11.70998343	14.51898959	18.83438981	14.98429109	406641.8973	1.118352117
8144.166667	-6.799520539	7.863123682	11.68282184	45000	11.86193446	14.546931	18.84175325	14.91325779	405060.4177	1.117299082
8144.25	-6.714791539	7.769878787	11.73588598	45000	12.01926877	14.58804987	18.86207932	14.8490502	403480.2338	1.116421134
8144.333333	-6.619240491	7.676349212	11.7729035	45000	12.14921197	14.60906384	18.87077763	14.79842786	401905.7444	1.11575926
8144.416667	-6.515947243	7.583417786	11.81953445	45000	12.28215289	14.6454123	18.8884967	14.73415559	400341.1157	1.115246647
8144.5	-6.406109176	7.492613052	11.85851325	45000	12.39441289	14.68010606	18.90591835	14.67433842	398790.2672	1.114924972
8144.583333	-6.292706836	7.40490332	11.88158866	45000	12.47759246	14.6887355	18.90412039	14.63787341	397256.861	1.114762677
8144.666667	-6.178773982	7.324556867	11.86291042	45000	12.46849847	14.67697045	18.8853077	14.61324756	395744.2931	1.115185885
8144.75	-6.065291734	7.3398035	11.88974878	45000	12.54130141	14.68393811	18.87516688	14.56355896	394255.6877	1.115027952
8144.833333	-5.955230198	7.441683667	12.0022715	45000	12.65717689	14.78464883	18.94515435	14.45739142	392793.8941	1.115441562
8144.916667	-5.851445613	7.541963948	12.08074361	45000	12.73229637	14.85172453	18.99512216	14.39918739	391361.4854	1.115864385
8145	-5.754939906	7.639740485	12.15905893	45000	12.80704162	14.91969678	19.04756544	14.3450671	389960.7599	1.11629124
8145.083333	-5.665248735	7.741036362	12.19249371	45000	12.77945378	14.96054701	19.07995849	14.30444498	388593.7446	1.117396676
8145.166667	-5.576851388	7.848950717	12.155847	45000	12.66249016	14.91942014	19.04302901	14.318207	387262.2006	1.118645939
8145.25	-5.489439961	7.959420009	12.14092586	45000	12.58362708	14.90149055	19.01641444	14.28894521	385967.6294	1.11973081
8145.333333	-5.403358206	8.065828332	12.16526326	45000	12.59810985	14.9052419	19.00213758	14.22749576	384711.282	1.120140698
8145.416667	-5.318921288	8.170209956	12.18863294	45000	12.56194419	14.92339298	19.00298792	14.16771114	383494.1683	1.121255117
8145.5	-5.234960229	8.278290628	12.19274842	45000	12.49942842	14.92640125	18.99547427	14.13119882	382317.0683	1.122467814
8145.583333	-5.151801997	8.388158755	12.18694386	45000	12.42783621	14.91114642	18.97186452	14.10263007	381180.5435	1.123693203
8145.666667	-5.069757267	8.497989967	12.18593325	45000	12.36641765	14.89923159	18.94907265	14.06541175	380084.95	1.124886487
8145.75	-4.987694295	8.607533171	12.20200041	45000	12.32638859	14.90370448	18.93918515	14.01621052	379030.4511	1.126068464
8145.833333	-4.905932386	8.717111921	12.21849736	45000	12.28555555	14.91135973	18.9348487	13.97466818	378017.0313	1.127315515
8145.916667	-4.824787522	8.826725454	12.23726283	45000	12.24621196	14.93254896	18.94284984	13.92922803	377044.5098	1.128629759
8146	-4.743147315	8.842595225	12.19674309	45000	12.14624705	14.88433927	18.89825876	13.92477135	376112.5545	1.130023027
8146.083333	-4.665077596	8.772790442	12.08927823	45000	12.01896865	14.78061689	18.7968386	13.94156459	375220.6959	1.130737539
8146.166667	-4.585561735	8.708655228	12.0151677	45000	11.94236482	14.69675401	18.70585384	13.92715924	374368.3406	1.131059787
8146.25	-4.503312595	8.649489687	11.94709979	45000	11.87438813	14.62432234	18.6268695	13.89522505	373554.7848	1.131347313
8146.333333	-4.419548384	8.594914235	11.88412579	45000	11.81198062	14.55493277	18.54778749	13.86331489	372779.2273	1.131613262
8146.416667	-4.335511236	8.5453598	11.82594482	45000	11.75481454	14.50046524	18.48158116	13.83329993	372040.782	1.131858438
8146.5	-4.250943574	8.500663201	11.77641606	45000	11.70664872	14.44615271	18.42112354	13.80156499	371338.4903	1.132083651
8146.583333	-4.167060633	8.45679054	11.77356674	45000	11.75778554	14.42081089	18.38056715	13.76099619	370671.3319	1.131295233
8146.666667	-4.085048405	8.410910907	11.77446697	45000	11.81572702	14.40988104	18.35725555	13.71874303	370038.2364	1.13047886
8146.75	-4.004634394	8.364098456	11.79403318	45000	11.89504464	14.41896186	18.35418788	13.67682292	369438.0928	1.129652268
8146.833333	-3.926987806	8.317096026	11.81509427	45000	11.9735288	14.43278541	18.35836003	13.64353789	368869.7596	1.128902116
8146.916667	-3.853199259	8.270217102	11.83797238	45000	12.05058637	14.44774578	18.36502179	13.61486749	368332.073	1.128236261
8147	-3.783050381	8.223868064	11.86023085	45000	12.12257787	14.46565829	18.37534512	13.58860828	367823.8556	1.127664053
8147.083333	-3.701269448	8.181933714	11.85717226	45000	12.12363063	14.47311305	18.37868022	13.57418762	367343.9234	1.12781123
8147.166667	-3.342692279	8.15096635	11.84883786	45000	12.11843046	14.46911589	18.37330765	13.56925962	366891.0925	1.127948911
8147.25	-3.249741314	8.129347454	11.84003321	45000	12.1116158	14.45997875	18.3629856	13.56512379	366464.1856	1.128076698
8147.333333	-3.159452455	8.108499052	11.85802962	45000	12.17874695	14.46065631	18.35909296	13.54948909	366062.0367	1.12747398
8147.416667	-3.072546567	8.088457276	11.85391196	45000	12.17734795	14.46285148	18.35633199	13.53244716	365683.4964	1.127585922
8147.5	-2.988215145	8.072982082	11.84985884	45000	12.17556384	14.45701543	18.34792975	13.52355167	365327.4359	1.127689657
8147.583333	-2.907190205	8.05762208	11.87222186	45000	12.24510196	14.46192537	18.34773832	13.50607355	364992.7505	1.127106942
8147.666667	-2.828638098	8.042485845	11.87267363	45000	12.24834126	14.46858782	18.34934064	13.48864461	364678.3627	1.127198457
8147.75	-2.756311959	8.031343969	11.87309771	45000	12.25102724	14.46743373	18.34578892	13.48028991	364383.225	1.12728347
8147.833333	-2.686424352	8.023568816	11.87069069	45000	12.25026494	14.46630826	18.34233773	13.47226397	364106.3214	1.127362302
8147.916667	-2.621032788	8.018542716	11.8688815	45000	12.24992258	14.46261722	18.33672291	13.46562902	363846.6699	1.12743487
8148	-2.559564445	8.015800356	11.86665378	45000	12.24890712	14.45935624	18.33127972	13.45813953	363603.3231	1.127501567
8148.083333	-2.497076474	8.015020376	11.86526075	45000	12.2486454	14.45567735	18.32541956	13.450657	363375.3693	1.127562634
8148.166667	-2.433269296	8.01602655	11.86440193	45000	12.2488034	14.45273359	18.32014208	13.44266011	363161.9333	1.127618478
8148.25	-2.37231388	8.018625792	11.86457137	45000	12.24993592	14.45031184	18.31536795	13.43459618	362962.1765	1.127669454
8148.333333	-2.31426706	8.022613111	11.86563417	45000	12.25190799	14.44888784	18.31154455	13.42636828	362775.297	1.127715976
8148.416667	-2.259121236	8.027810664	11.86774585	45000	12.25490178	14.44837752	18.30866536	13.41823717	362600.5295	1.12775843
8148.5	-2.205906663	8.034083352	11.87082619	45000	12.25883387	14.44894129	18.30689796	13.41022724	362437.1447	1.127797211
8148.583333	-2.154636041	8.041327855	11.8749094	45000	12.26374261	14.45052432	18.30622619	13.40246915	362284.4491	1.127832694
8148.666667	-2.105279361	8.049454027	11.87993437	45000	12.26956078	14.45316491	18.30669439	13.3949838	362141.784	1.127865247
8148.75	-2.056944235	8.058396475	11.88587815	45000	12.27626326	14.45681273	18.3082687	13.387827	362008.5248	1.127895217
8148.833333	-2.009615488	8.068111192	11.89269592	45000	12.28379562	14.46144702	18.31093161	13.38101025	361884.0799	1.127922941
8148.916667	-1.963256802	8.078558269	11.90035115	45000	12.29211426	14.46702483	18.31464306	13.37454355	361767.8903	1.127948735
8149	-1.917020315	8.089715694	11.90879887	45000	12.30116612	14.47350887	18.31936458	13.36842325	361659.4275	1.127972903
8149.083333	-1.862395658	8.101692453	11.91801117	45000	12.31091297	14.48085329	18.32504904	13.36264524	361558.1933	1.127995731
8149.166667	-1.800783491	8.114676552	11.92806909	45000	12.32140433	14.48902638	18.331659	13.35719026	361463.7182	1.128017492
8149.25	-1.740181739	8.128709633	11.93900626	45000	12.33265667	14.49809128	18.3392304	13.3519656	361375.5603	1.128038461
8149.333333	-1.680929394	8.143721485	11.95079388	45000	12.34464837	14.50807376	18.34777727	13.34693036	361293.3041	1.128058908
8149.416667	-1.623333051	8.159640258	11.96341071	45000	12.35735626	14.52992952	18.36577615	13.333604	361216.5593	1.128079093
8149.5	-1.566688064	8.177133824	11.99422868	45000	12.38995976	14.54772843	18.38162623	13.32668485	361144.9596	1.128099263
8149.583333	-1.511309225	8.195817279	12.00267298	45000	12.39729324	14.55954102	18.39359999	13.32700667	361078.1615	1.128122137
8149.666667	-1.45748258	8.214875172	12.01650023	45000	12.41057501	14.5804512	18.41245077	13.3198017	361015.8433	1.128144635
8149.75	-1.404547634	8.235207096	12.04810115	45000	12.44327978	14.60966144	18.43804934	13.31657753	360957.7036	1.128167632
8149.833333	-1.352797652	8.256673052	12.06265399	45000	12.45661828	14.62599821	18.45711169	13.31616428	360903.4606	1.128193766
8149.916667	-1.302498305	8.278590133	12.09136965	45000	12.48550147	14.6429882	18.47316771	13.31277836	360852.8509	1.128220696
8150	-1.253031558	8.301137703	12.10025603	45000	12.49213354	14.65454744	18.48543262	13.31497572	360805.6282	1.128250533
8150.083333	-1.208448691	8.324061983	12.11474892	45000	12.50489405	14.67659966	18.50547459	13.31528432	360761.5626	1.128280524
8150.166667	-1.173179716	8.347731257	12.14892115	45000	12.53921492	14.71029709	18.53849331	13.30507536	360720.4397	1.128311548
8150.25	-1.14430611	8.375812142	12.1367957	45000	12.4798519	14.70507243	18.5384107	13.32253571	360682.0595	1.129027612
8150.333333	-1.121827638	8.406322132	12.14235696	45000	12.4819999	14.70313826	18.53885474	13.33070066	360646.2354	1.129059983
8150.416667	-1.105597135	8.434693599	12.15132108	45000	12.48796495	14.70830925	18.54342628	13.32866965	360612.7936	1.129092303
8150.5	-1.095203458	8.463931952	12.15730887	45000	12.46568261	14.71607357	18.5499036	13.3242091	360581.5722	1.129557799
8150.583333	-1.090539576	8.497327703	12.13411688	45000	12.39221031	14.71135719	18.54710238	13.33066386	360552.4207	1.130310514
8150.666667	-1.091367634	8.531121243	12.14028086	45000	12.39529344	14.70206503	18.54022276	13.33894369	360525.1987	1.130339531
8150.75	-1.097483485	8.561358619	12.14666729	45000	12.39880343	14.70699346	18.54326437	13.33258683	360499.7758	1.130368783
8150.833333	-1.108683838	8.588518878	12.15904429	45000	12.40892245	14.72300705	18.55511177	13.31829559	360476.0307	1.130398345
8150.916667	-1.124650084	8.615164679	12.17875192	45000	12.41215675	14.73904648	18.56840905	13.30873922	360453.8506	1.130702073
8151	-1.145361061	8.645033303	12.1588347	45000	12.33903532	14.73117271	18.5643703	13.32166177	360433.1306	1.131553282
8151.083333	-1.158543984	8.675239175	12.16286917	45000	12.34042707	14.72511523	18.56076506	13.3300994	360413.7734	1.131583066
8151.166667	-1.166415528	8.701859831	12.16941295	45000	12.34463149	14.72849096	18.56313069	13.32671552	360395.6885	1.131612967
8151.25	-1.181326104	8.728140318	12.16225685	45000	12.30312075	14.73407859	18.56727212	13.321739	360378.7919	1.132224998
8151.333333	-1.202851853	8.754049089	12.17228183	45000	12.30985489	14.72804548	18.56295295	13.32753379	360363.0057	1.132277214
8151.416667	-1.230415	8.778252332	12.1679154	45000	12.28398917	14.73673151	18.56959813	13.32060299	360348.2574	1.132652332
8151.5	-1.263941548	8.800749638	12.17865303	45000	12.29165191	14.73304967	18.56696763	13.32411657	360334.48	1.13270545
8151.583333	-1.302887064	8.823633441	12.16113887	45000	12.2272694	14.73166399	18.56607555	13.32582424	360321.6111	1.133553679
8151.666667	-1.346578196	8.846148566	12.16567611	45000	12.22884005	14.72712749	18.5623374	13.32857248	360309.593	1.133604244
8151.75	-1.395127479	8.864826047	12.16986409	45000	12.2302595	14.73078516	18.56465538	13.32403562	360298.3722	1.133655815
8151.833333	-1.447886436	8.880184298	12.17666416	45000	12.23435581	14.73427718	18.56709724	13.32041119	360287.8991	1.13370831
8151.916667	-1.504105989	8.825361535	12.15616409	45000	12.21043485	14.72246593	18.55816034	13.33019717	360278.1279	1.133765267
8152	-1.564039	8.708384241	12.04825164	45000	12.10139653	14.63384325	18.48383686	13.38000333	360269.0159	1.133790996
8152.083333	-1.622923724	8.596715867	11.94421736	45000	11.99711558	14.53613882	18.39448097	13.40977657	360260.5239	1.133801055
8152.166667	-1.690164306	8.488974316	11.84054076	45000	11.89392856	14.43504109	18.29770473	13.42579958	360252.6155	1.13379601
8152.25	-1.770994668	8.384852816	11.75758149	45000	11.81255283	14.35089501	18.21386783	13.41815433	360245.2571	1.133775924
8152.333333	-1.861599662	8.277946705	11.67344393	45000	11.79177156	14.25186912	18.11356266	13.42474117	360238.4176	1.132633649
8152.416667	-1.957896503	8.163537896	11.67006377	45000	11.88066295	14.23811432	18.08583001	13.37733938	360232.0686	1.131093807
8152.5	-2.05748679	8.043113603	11.70082582	45000	12.01390474	14.24908596	18.0841529	13.3340716	360226.1835	1.129537781
8152.583333	-2.156224985	7.918399249	11.7481868	45000	12.16372723	14.30356258	18.12576294	13.28930429	360220.7383	1.128126828
8152.666667	-2.249940858	7.790595823	11.77895864	45000	12.28676701	14.33274794	18.15237287	13.28015904	360215.7106	1.126939361
8152.75	-2.336072852	7.659584084	11.82287605	45000	12.41929963	14.36076562	18.17875535	13.27425224	360211.0799	1.125897051
8152.833333	-2.410331251	7.527035341	11.83906564	45000	12.50940903	14.38316092	18.20162179	13.28381308	360206.8277	1.125062001
8152.916667	-2.468670661	7.394255572	11.86214787	45000	12.60369073	14.4076531	18.22810024	13.28206368	360202.9369	1.124303269
8153	-2.508013605	7.397388218	12.03012918	45000	12.83826951	14.55657821	18.35723186	13.2126597	360199.3921	1.123649221
8153.083333	-2.535601115	7.529422789	12.1398355	45000	12.94434034	14.67969268	18.47542395	13.20218686	360196.1791	1.123654637
8153.166667	-2.568096964	7.662597058	12.22626538	45000	12.98292004	14.779906	18.57994377	13.2075706	360193.2854	1.124316082
8153.25	-2.600830391	7.801706849	12.15858003	45000	12.81577762	14.73637965	18.56284661	13.28699799	360190.6996	1.125385648
8153.333333	-2.63361047	7.942594047	12.17298722	45000	12.764181	14.74725543	18.57564873	13.30475944	360188.4117	1.126135438
8153.416667	-2.666244914	8.083062825	12.18117861	45000	12.70252176	14.75610746	18.58539241	13.30805272	360186.4127	1.126953184
8153.5	-2.699117586	8.222871165	12.18975383	45000	12.64088491	14.76371898	18.59232221	13.30567541	360184.6951	1.127809528
8153.583333	-2.732036744	8.361408277	12.201647	45000	12.58304265	14.7736921	18.60382949	13.31048062	360183.2522	1.128706284
8153.666667	-2.764809289	8.498424808	12.2180114	45000	12.52974434	14.78990835	18.62023268	13.31102048	360182.0784	1.129659125
8153.75	-2.797820799	8.634467076	12.2477533	45000	12.48961298	14.81952145	18.64636025	13.29892425	360181.1692	1.130689169
8153.833333	-2.830878447	8.769490887	12.2631315	45000	12.42997919	14.83358888	18.66157809	13.30253704	360180.5213	1.1318596
8153.916667	-2.86378869	8.819741077	12.2265488	45000	12.32029472	14.79888162	18.63699413	13.32967078	360180.132	1.133103999
8154	-2.896938359	8.792825337	12.13282999	45000	12.16716635	14.71762614	18.56641025	13.36746102	360180	1.134174092
8154.083333	-2.932771543	8.767802215	12.07951762	45000	12.1125268	14.66695621	18.51855876	13.36723694	360180.1248	1.134193057
8154.166667	-2.971012343	8.74218097	12.05826627	45000	12.09073113	14.63975205	18.48462419	13.36260447	360180.5067	1.134204296
8154.25	-3.009496847	8.715889366	12.02672901	45000	12.05869045	14.60002156	18.44622255	13.36753334	360181.1473	1.134212397
8154.333333	-3.048000536	8.688556876	11.99507225	45000	12.02678923	14.56794559	18.41349588	13.36571894	360182.0491	1.134215887
8154.416667	-3.086298155	8.661472245	11.9655045	45000	11.9972416	14.54888292	18.39289291	13.35299914	360183.2153	1.134214747
8154.5	-3.124840314	8.634965941	11.95382061	45000	11.98596584	14.53517972	18.37590304	13.34951575	360184.6506	1.134209275
8154.583333	-3.163401819	8.608100933	11.91104808	45000	11.94337602	14.49279583	18.33788157	13.36489755	360186.3604	1.134202028
8154.666667	-3.201757025	8.581044741	11.89934185	45000	11.93250776	14.48165781	18.32376777	13.35490334	360188.3512	1.134188555
8154.75	-3.240357217	8.554656769	11.8827348	45000	11.91676316	14.45472436	18.29893658	13.35312499	360190.6309	1.134173299
8154.833333	-3.278976725	8.527776781	11.833601	45000	11.86827507	14.41478553	18.25915268	13.36339352	360193.2081	1.134155556
8154.916667	-3.317389745	8.500273641	11.82192751	45000	11.85805025	14.40394221	18.24561965	13.3543161	360196.093	1.134130666
8155	-3.356048059	8.47340652	11.80560323	45000	11.84319788	14.37738462	18.22125553	13.35301709	360199.2968	1.134103987
8155.083333	-3.387046191	8.442585394	11.79004987	45000	11.8773352	14.34924313	18.19082944	13.35475399	360202.8321	1.133184547
8155.166667	-3.41039829	8.404831281	11.80651165	45000	11.95005148	14.36672958	18.20008027	13.32659128	360206.7129	1.132191541
8155.25	-3.433989875	8.36301626	11.84287803	45000	12.04174833	14.3912095	18.21800122	13.3039738	360210.9547	1.131276171
8155.333333	-3.457683583	8.321793548	11.83539901	45000	12.03745399	14.4027946	18.22869307	13.30065041	360215.5744	1.131252001
8155.416667	-3.481339669	8.280636514	11.85345851	45000	12.104519	14.40834068	18.23560317	13.30516843	360220.5906	1.130472811
8155.5	-3.505236166	8.239547532	11.84463379	45000	12.09915088	14.4147609	18.24276732	13.30764528	360226.0238	1.130449872
8155.583333	-3.529233946	8.201777882	11.83385304	45000	12.09159968	14.40813899	18.2394901	13.31901779	360231.896	1.130425511
8155.666667	-3.553191519	8.162154209	11.83163547	45000	12.13925731	14.39365911	18.22692852	13.32596801	360238.2316	1.129638593
8155.75	-3.577390468	8.116987635	11.85554363	45000	12.21738855	14.40586754	18.23533643	13.31284372	360245.0568	1.128841054
8155.833333	-3.601689848	8.071671049	11.85001797	45000	12.21693389	14.41692809	18.24504843	13.30807804	360252.4002	1.128817756
8155.916667	-3.905139819	8.022637741	11.86993289	45000	12.28758351	14.42377763	18.25212841	13.30874278	360260.2926	1.128106691
8156	-3.928930856	7.970344085	11.85902336	45000	12.2822577	14.43153541	18.25999587	13.30903668	360268.7676	1.128085066
8156.083333	-3.952836004	7.917966567	11.86532486	45000	12.33687169	14.42201542	18.25444077	13.32251601	360277.8616	1.127416148
8156.166667	-3.976714113	7.865589384	11.85503695	45000	12.33275385	14.42896859	18.26051268	13.31958785	360287.6136	1.127393429
