 TIME                    	Wet                      	T_tower                  	T_ch                     	flow_ch                  	T_To_tower               	T_ch_r                   	T_sf                     	Td                       	Q_IT                     	PUE                      
8018.416667	-6.426195403	7.968433884	11.72141229	44966.21726	11.9985473	14.41295685	18.4355377	13.98241546	381149.3026	1.12308274
8018.5	-6.46360725	7.855189979	11.76817485	44961.81404	12.14140377	14.44740442	18.47490311	13.999203	382284.685	1.121472635
8018.583333	-6.500807333	7.740923743	11.8011223	44964.4966	12.25996543	14.49295537	18.52741447	14.02981795	383460.6553	1.120074538
8018.666667	-6.536726806	7.62800504	11.87137872	44988.76581	12.41294939	14.57349895	18.61428957	14.04082521	384676.6579	1.118841729
8018.75	-6.570926179	7.520912275	11.84612258	45000	12.39885076	14.56534286	18.63086872	14.1237947	385931.9192	1.118450139
8018.833333	-6.602320042	7.416450019	11.81794133	45000	12.42964854	14.54826332	18.63434845	14.19478077	387225.4358	1.117378422
8018.916667	-6.62988579	7.309159084	11.86441846	45000	12.55549568	14.58773977	18.67692338	14.22158034	388555.9637	1.116179377
8019	-6.653075157	7.294776566	11.99524782	45000	12.75098882	14.72670104	18.81281739	14.19383597	389922.0083	1.115179503
8019.083333	-6.664974244	7.371033976	12.10774509	45000	12.86998602	14.84474951	18.9369427	14.22327876	391321.816	1.114766865
8019.166667	-6.66568698	7.445703764	12.18113808	45000	12.9419028	14.92127148	19.03304238	14.288495	392753.3675	1.114362693
8019.25	-6.661866079	7.525892245	12.20442073	45000	12.89861795	14.98296924	19.11764487	14.35650862	394214.3719	1.114720545
8019.333333	-6.654339688	7.616161886	12.14928453	45000	12.75620331	14.94238871	19.11125893	14.47407393	395702.2638	1.115168033
8019.416667	-6.644028047	7.710419804	12.12370672	45000	12.66625592	14.93563833	19.1232027	14.53852277	397214.2019	1.115369029
8019.5	-6.631663789	7.801660008	12.15856607	45000	12.69312117	14.95296436	19.14993686	14.58130808	398747.0695	1.114941519
8019.583333	-6.618165646	7.89285569	12.19504407	45000	12.67161589	15.01547473	19.22128477	14.60075889	400297.4782	1.115170221
8019.666667	-6.604483316	7.98989359	12.19193086	45000	12.59496325	15.03074434	19.25666279	14.66925265	401861.7731	1.115547595
8019.75	-6.591327392	8.09068198	12.18948479	45000	12.5219981	15.04040315	19.28454989	14.73187364	403436.0419	1.115906048
8019.833333	-6.57965998	8.193541677	12.19323039	45000	12.45900901	15.05050307	19.31091375	14.78767171	405016.1252	1.116249771
8019.916667	-6.570414689	8.297577215	12.20322079	45000	12.40429078	15.06777491	19.34299444	14.83839112	406597.6303	1.116606086
8020	-6.564371226	8.403099936	12.2299288	45000	12.36693929	15.10299477	19.38972282	14.87775156	408175.9484	1.117002192
8020.083333	-6.581328166	8.510411566	12.2536542	45000	12.32181244	15.13707932	19.43741074	14.92401921	409746.273	1.117508425
8020.166667	-6.618540342	8.61903047	12.27745547	45000	12.27398548	15.1718314	19.48695524	14.97434059	411303.6221	1.118112648
8020.25	-6.656731149	8.728671481	12.30278791	45000	12.22585425	15.20713461	19.53734623	15.02566608	412842.863	1.118815598
8020.333333	-6.695462033	8.83921458	12.33019387	45000	12.17847145	15.24339852	19.5886974	15.07695925	414358.7389	1.119624071
8020.416667	-6.734283327	8.843717309	12.27443223	45000	12.04558035	15.20360768	19.57733565	15.17442484	415845.8984	1.120548317
8020.5	-6.773431396	8.753449401	12.14606989	45000	11.85613308	15.0990461	19.50484332	15.28560277	417298.9268	1.121247357
8020.583333	-6.812459717	8.66970851	12.05749855	45000	11.76752596	15.01540513	19.44053482	15.35325396	418712.3794	1.120856045
8020.666667	-6.850924407	8.589807251	11.98205639	45000	11.69117348	14.96012735	19.39781442	15.39722218	420080.8163	1.120469405
8020.75	-6.889060736	8.514185579	11.91603248	45000	11.62439661	14.90306595	19.35433532	15.44467428	421398.8387	1.120090414
8020.833333	-6.926424108	8.442096872	11.8532434	45000	11.56137548	14.84827874	19.31229202	15.48927005	422661.1255	1.11972152
8020.916667	-6.962588742	8.373262098	11.79354211	45000	11.50189846	14.79601948	19.27198884	15.53113011	423862.4716	1.119364346
8021	-6.997765429	8.307462032	11.73681314	45000	11.44582379	14.74626862	19.23348669	15.57052369	424997.825	1.119020429
8021.083333	-7.02398042	8.240106032	11.70670811	45000	11.474582	14.70975189	19.20508285	15.59918222	426062.325	1.117672188
8021.166667	-7.041559231	8.168925889	11.70899473	45000	11.54489027	14.70674077	19.20498745	15.6096088	427051.339	1.116231302
8021.25	-7.058390359	8.096074905	11.72375483	45000	11.63176749	14.72369997	19.22319115	15.61417877	427960.4983	1.114827584
8021.333333	-7.07446045	8.021783497	11.74230413	45000	11.72388518	14.74201943	19.24502155	15.63417754	428785.7329	1.11351058
8021.416667	-7.089774886	7.946032784	11.76286136	45000	11.81801512	14.76747557	19.27828645	15.65232834	429523.3042	1.112295004
8021.5	-7.104606355	7.869047394	11.78755681	45000	11.91513689	14.79361605	19.3101874	15.67179157	430169.835	1.111188403
8021.583333	-7.118956896	7.79171904	11.82263373	45000	12.01987812	14.83318125	19.35268251	15.68152575	430722.3378	1.110206695
8021.666667	-7.132838768	7.714956101	11.85191979	45000	12.11117557	14.87018413	19.39364701	15.69460821	431178.2397	1.10939037
8021.75	-7.146508595	7.642712897	11.83978187	45000	12.10423082	14.87016466	19.40418297	15.73046363	431535.4034	1.109282142
8021.833333	-7.159976985	7.572876088	11.83460073	45000	12.15608491	14.86376895	19.40657795	15.76045142	431792.1462	1.10858592
8021.916667	-7.173259658	7.500521783	11.85362663	45000	12.23765906	14.88035154	19.42386956	15.76299762	431947.2536	1.107895506
8022	-7.186605668	7.43085543	11.84091146	45000	12.23143195	14.88009823	19.42741972	15.77576841	431999.9901	1.107864868
8022.083333	-7.184751081	7.36261198	11.84090193	45000	12.29222092	14.87260806	19.42428839	15.79056726	431950.1051	1.107250762
8022.166667	-7.166732809	7.29113703	11.87930701	45000	12.39713647	14.90265116	19.44787213	15.76864453	431797.8357	1.106661761
8022.25	-7.14717396	7.320756774	11.92856233	45000	12.45279645	14.94993044	19.48748259	15.74170403	431543.9039	1.106680081
8022.333333	-7.126370164	7.445977317	12.03945808	45000	12.56295879	15.0619154	19.58399154	15.69651344	431189.511	1.10675922
8022.416667	-7.104649448	7.566467911	12.15170259	45000	12.67387653	15.16962249	19.6849503	15.67167578	430736.327	1.106876266
8022.5	-7.081953473	7.688053426	12.22208274	45000	12.68572929	15.2491884	19.76491694	15.66209888	430186.4767	1.107612795
8022.583333	-7.058608052	7.814682531	12.22077413	45000	12.59616908	15.2524714	19.77752742	15.69321876	429542.5211	1.108653689
8022.666667	-7.034955036	7.943903895	12.21638857	45000	12.5073802	15.24857256	19.7754345	15.69949618	428807.4367	1.109715831
8022.75	-7.010918829	8.073460952	12.21709441	45000	12.42983508	15.2427732	19.76643219	15.68847285	427984.5899	1.110786904
8022.833333	-6.986843199	8.202023403	12.22411185	45000	12.36324457	15.25158981	19.76640793	15.65821041	427077.71	1.111886927
8022.916667	-6.963074692	8.329205628	12.23980024	45000	12.3080384	15.25843539	19.76398035	15.6262746	426090.8581	1.113040855
8023	-6.939540819	8.455002391	12.2576293	45000	12.25511622	15.26820788	19.76343267	15.59074673	425028.3949	1.114283252
8023.083333	-6.927228096	8.579254502	12.27749964	45000	12.20431277	15.28040994	19.76428286	15.5516528	423894.9464	1.115622775
8023.166667	-6.932636647	8.701669407	12.29903894	45000	12.15529486	15.2921748	19.76451734	15.51189218	422695.3673	1.117067753
8023.25	-6.943927836	8.821954546	12.32126605	45000	12.10732342	15.30607103	19.76601464	15.46915584	421434.7048	1.118625083
8023.333333	-6.956788579	8.832832149	12.27847404	45000	11.99172771	15.26937884	19.72560125	15.45639235	420118.1603	1.120298972
8023.416667	-6.966854926	8.745136396	12.11833968	45000	11.77503869	15.11045498	19.58055179	15.48787345	418751.052	1.121823043
8023.5	-6.969931085	8.661632864	12.01039209	45000	11.6695092	14.99869921	19.45488271	15.45973504	417338.7774	1.12224991
8023.583333	-6.961599103	8.581469988	11.93302141	45000	11.59158059	14.91091814	19.35272042	15.40208058	415886.7755	1.122678014
8023.666667	-6.937693744	8.505039355	11.84848739	45000	11.50834241	14.81674363	19.2431459	15.349841	414400.4913	1.123109677
8023.75	-6.893586039	8.431795377	11.76454037	45000	11.4264624	14.72262873	19.13361058	15.29826591	412885.341	1.123542531
8023.833333	-6.824988058	8.358044557	11.70166529	45000	11.41435311	14.6305983	19.02572041	15.24535159	411346.6781	1.123030852
8023.916667	-6.728179028	8.281350792	11.65915967	45000	11.43780718	14.57977702	18.95122001	15.17515013	409789.7623	1.122259766
8024	-6.597655834	8.20414274	11.65424689	45000	11.511108	14.55298567	18.90068146	15.09445796	408219.7304	1.121309564
8024.083333	-6.464277569	8.127252368	11.65625216	45000	11.59859948	14.53528933	18.86058761	15.01790822	406641.5687	1.120333878
8024.166667	-6.343245777	8.049847026	11.67036125	45000	11.70419232	14.53889023	18.84202387	14.94178881	405060.0889	1.119359988
8024.25	-6.20642422	7.972338051	11.70622925	45000	11.83497605	14.5565943	18.83801777	14.87486857	403479.9057	1.118437573
8024.333333	-6.056882357	7.895982528	11.75223741	45000	11.97265619	14.5927754	18.85479827	14.79991355	401905.418	1.117658064
8024.416667	-5.897958331	7.821705772	11.79622703	45000	12.09970196	14.62642553	18.86979501	14.73536901	400340.7917	1.117065052
8024.5	-5.730116444	7.750007532	11.82734749	45000	12.20281648	14.64867686	18.87760002	14.68519757	398789.9465	1.116651019
8024.583333	-5.556576659	7.681467934	11.85835371	45000	12.29817504	14.67063471	18.88511768	14.63519156	397256.5442	1.116361921
8024.666667	-5.380657215	7.620997774	11.8527483	45000	12.30002066	14.67007667	18.87485108	14.60135643	395743.981	1.116788213
8024.75	-5.202518298	7.566921062	11.85405315	45000	12.35456789	14.65194702	18.84568326	14.56388397	394255.3809	1.116593781
8024.833333	-5.025390159	7.513985938	11.88167638	45000	12.43892301	14.67113274	18.84582172	14.49815511	392793.5932	1.11639558
8024.916667	-4.852438936	7.467235629	11.87973013	45000	12.44421685	14.66638711	18.83053985	14.4615117	391361.1908	1.116806008
8025	-4.68374072	7.430038138	11.86557285	45000	12.43412824	14.64513202	18.80159101	14.43489127	389960.4721	1.11720967
8025.083333	-4.519134868	7.395508602	11.86154777	45000	12.47727666	14.62388008	18.76618308	14.38715254	388593.4641	1.117033488
8025.166667	-4.35509493	7.358936945	11.89713732	45000	12.56714011	14.64226954	18.76346084	14.31439916	387261.9275	1.116827677
8025.25	-4.191323539	7.326281702	11.90125985	45000	12.57810106	14.6449076	18.7534552	14.2705936	385967.3642	1.117205787
8025.333333	-4.030950699	7.30169135	11.89627468	45000	12.57691765	14.64172784	18.73931152	14.23276138	384711.0248	1.117575311
8025.416667	-3.871775451	7.284000353	11.88914167	45000	12.57233642	14.63036849	18.71838805	14.19214274	383493.9194	1.11793452
8025.5	-3.713780196	7.350880171	11.90207142	45000	12.58016302	14.61868924	18.69023617	14.15206631	382316.8278	1.118251435
8025.583333	-3.558182083	7.494389119	12.00577372	45000	12.6795234	14.70056761	18.74606459	14.05373187	381180.3115	1.118590766
8025.666667	-3.406137754	7.63437313	12.11745145	45000	12.78697834	14.8071255	18.82816308	13.97789101	380084.7265	1.118933384
8025.75	-3.256123164	7.771732775	12.23397276	45000	12.89934051	14.91349093	18.91930926	13.9242754	379030.2361	1.11928024
8025.833333	-2.88243916	7.917330428	12.27435705	45000	12.85082722	14.96659995	18.97184885	13.91127821	378016.8248	1.120652978
8025.916667	-2.739271491	8.074805796	12.20859503	45000	12.67135484	14.91636325	18.93207084	13.94728585	377044.3118	1.122202072
8026	-2.598671915	8.235789917	12.22879479	45000	12.61237407	14.91236888	18.92052028	13.92151753	376112.3649	1.123448378
8026.083333	-2.455965365	8.398270243	12.24322675	45000	12.54476374	14.92968015	18.92626009	13.88154064	375220.5146	1.124779134
8026.166667	-2.314253601	8.562867395	12.27845688	45000	12.49983958	14.94685147	18.93235358	13.84342469	374368.1675	1.126168505
8026.25	-2.175730373	8.729655321	12.30902652	45000	12.44528205	14.97059217	18.94577257	13.8074926	373554.6196	1.12771141
8026.333333	-2.043449379	8.81709079	12.27025916	45000	12.32012244	14.94290522	18.91890475	13.80030673	372779.0699	1.129388759
8026.416667	-1.915179147	8.833416688	12.20742983	45000	12.18755694	14.8754305	18.85148526	13.80321764	372040.6323	1.130881377
8026.5	-1.790612217	8.857383715	12.1524315	45000	12.08246892	14.81224068	18.78384693	13.78902559	371338.348	1.132079204
8026.583333	-1.670491069	8.883886061	12.14761874	45000	12.07717452	14.80029075	18.75869554	13.74227781	370671.1968	1.132338126
8026.666667	-1.555454487	8.840850052	12.09649763	45000	12.02418717	14.75183263	18.70659508	13.72816697	370038.1082	1.132608371
8026.75	-1.444123442	8.738921281	12.01208598	45000	11.93866308	14.66627017	18.62112868	13.73094304	369437.9714	1.132837253
8026.833333	-1.337161735	8.647988006	11.90336928	45000	11.8302892	14.55885171	18.51304768	13.73966765	368869.6446	1.133043608
8026.916667	-1.235131254	8.566683522	11.83950402	45000	11.76669637	14.4811169	18.43005288	13.71380489	368331.9643	1.133224296
8027	-1.136805509	8.494082092	11.7409556	44986.5238	11.67026825	14.38896725	18.33184182	13.70400795	367823.7529	1.133370609
8027.083333	-1.025473409	8.424856554	11.70535695	44940.38685	11.69805236	14.33802282	18.26905039	13.66953279	367343.8264	1.132292855
8027.166667	-0.905340971	8.356599834	11.71150372	44906.01592	11.77960603	14.32690873	18.2427238	13.62139974	366891.0011	1.131050886
8027.25	-0.792630031	8.290795184	11.74598347	44866.90621	11.89366848	14.35194588	18.25108547	13.56626896	366464.0994	1.129819813
8027.333333	-0.687401662	8.227572734	11.78123866	44829.30159	12.0040668	14.39151085	18.27478024	13.5179481	366061.9556	1.128739123
8027.416667	-0.589552335	8.166852919	11.81917019	44795.96203	12.11111432	14.42569897	18.2990119	13.48705399	365683.4201	1.127816687
8027.5	-0.497282163	8.108995196	11.85598263	44766.98417	12.20870654	14.44998064	18.31860094	13.47928372	365327.3641	1.127066142
8027.583333	-0.410545613	8.057461965	11.84460171	44754.25826	12.20294598	14.46302398	18.33191876	13.47427669	364992.683	1.127147787
8027.666667	-0.329175712	8.011016144	11.86666955	44742.73095	12.27757425	14.46519245	18.3332256	13.47381572	364678.2994	1.126519299
8027.75	-0.251669712	7.968909338	11.85568537	44731.32125	12.27163693	14.47346557	18.33912388	13.46556016	364383.1655	1.126589864
8027.833333	-0.177970131	7.930359904	11.87827544	44720.4424	12.34404969	14.47565262	18.33925125	13.46083693	364106.2657	1.125999403
8027.916667	-0.107855006	7.894951374	11.86999267	44709.57501	12.34060019	14.48341095	18.34393868	13.45021357	363846.6177	1.126059627
8028	-0.039892533	7.865882599	11.86346375	44699.12949	12.33828309	14.47603569	18.33665328	13.45159177	363603.2741	1.12611359
8028.083333	0.028503949	7.835111878	11.85119427	44688.02829	12.32895495	14.45972689	18.32150836	13.45799977	363375.3234	1.126160604
8028.166667	0.094481234	7.797743852	11.84737094	44663.09979	12.37542538	14.44808064	18.30657809	13.44993073	363161.8903	1.125509074
8028.25	0.156922656	7.757419867	11.89208349	44635.48385	12.47791729	14.48609732	18.33077255	13.41434819	362962.1363	1.124831068
8028.333333	0.215250908	7.719468631	11.89400928	44623.85338	12.48707897	14.49358419	18.33855135	13.40601856	362775.2594	1.124866678
8028.416667	0.26898787	7.687409123	11.88815049	44612.923	12.48625632	14.49573317	18.33966255	13.4036129	362600.4943	1.124899232
8028.5	0.318594556	7.660247818	11.87997389	44602.09263	12.48217453	14.49101919	18.33536791	13.40619874	362437.1119	1.124927175
8028.583333	0.363572018	7.6371126	11.86924704	44590.87574	12.47469684	14.48380279	18.32829652	13.40791943	362284.4184	1.124949849
8028.666667	0.403532887	7.613203142	11.89320327	44579.02243	12.54506776	14.4857228	18.3271811	13.40013899	362141.7553	1.124371202
8028.75	0.438783503	7.58860997	11.88956845	44567.06873	12.54612062	14.49427767	18.3318889	13.38689955	362008.498	1.124388017
8028.833333	0.468912484	7.567405813	11.88732415	44555.53873	12.54818625	14.49118787	18.3282053	13.3860801	361884.0549	1.124401784
8028.916667	0.493630404	7.54903339	11.87993452	44543.67721	12.54389442	14.48929478	18.32546035	13.38444128	361767.8669	1.12441202
8029	0.513071815	7.532849988	11.87322433	44531.56864	12.54015791	14.48273143	18.31871766	13.38515755	361659.4057	1.124418266
8029.083333	0.542038646	7.514500492	11.90127879	44518.85323	12.61325037	14.49859956	18.32863392	13.36755882	361558.1729	1.123841939
8029.166667	0.580361846	7.494891005	11.9074624	44507.03028	12.62508853	14.50123389	18.33001537	13.36308992	361463.6992	1.123846599
8029.25	0.613826611	7.478405194	11.90500214	44495.33166	12.62611747	14.50726004	18.33439712	13.35869772	361375.5426	1.123850121
8029.333333	0.642406058	7.46447383	11.9039128	44484.0274	12.6283823	14.50578359	18.33299943	13.36020219	361293.2876	1.123851726
8029.416667	0.666187117	7.452594747	11.8996457	44472.59735	12.62661277	14.50532124	18.33211928	13.36002842	361216.5439	1.123851142
8029.5	0.685659292	7.442310261	11.89601862	44461.08809	12.62538937	14.5018887	18.3285654	13.36089061	361144.9452	1.123848092
8029.583333	0.700879484	7.433271653	11.89130586	44449.25897	12.62273649	14.49883976	18.32499906	13.36043055	361078.1481	1.123842507
8029.666667	0.712003095	7.425164057	11.88697561	44437.10889	12.62043842	14.49472086	18.32034845	13.35995995	361015.8308	1.12383434
8029.75	0.719367642	7.417734655	11.8823647	44424.54025	12.6177551	14.49085852	18.31572642	13.35875371	360957.6919	1.123823635
8029.833333	0.723102619	7.40670365	11.91449787	44411.55563	12.69139059	14.50929714	18.32793716	13.34026925	360903.4498	1.123272749
8029.916667	0.723422288	7.392708431	11.92479729	44399.66997	12.70711726	14.51533329	18.33261293	13.33540922	360852.8407	1.123264099
8030	0.720534357	7.38003491	11.92597123	44388.20514	12.71172428	14.52544096	18.34101635	13.33079183	360805.6187	1.123256246
8030.083333	0.71845824	7.368444604	11.92830676	44377.49661	12.71753073	14.5277192	18.3435745	13.33293132	360761.5538	1.123248355
8030.166667	0.717111865	7.357784648	11.92683399	44367.01831	12.71865943	14.53086178	18.34663358	13.33380931	360720.4315	1.123240056
8030.25	0.712602954	7.3478211	11.92555591	44356.81534	12.71990629	14.5304764	18.34661093	13.33620032	360682.0518	1.123230926
8030.333333	0.704878048	7.338321171	11.92254907	44346.61032	12.71904799	14.53004382	18.34620986	13.33745593	360646.2282	1.123220735
8030.416667	0.693958895	7.329065304	11.91937763	44336.36921	12.71799032	14.52791823	18.34416912	13.33890233	360612.7868	1.123209257
8030.5	0.679664135	7.319870816	11.91530999	44325.94443	12.71590187	14.52549518	18.34162704	13.33966958	360581.5659	1.123196352
8030.583333	0.661995256	7.310566011	11.9109528	44315.29086	12.71354086	14.52217166	18.33815588	13.34036588	360552.4148	1.123181892
8030.666667	0.641032732	7.3010042	11.90601816	44304.32489	12.71059657	14.51850411	18.33423097	13.34072122	360525.1932	1.123165786
8030.75	0.616475554	7.291046634	11.90073078	44293.00568	12.70736484	14.514265	18.3297051	13.34101677	360499.7707	1.123147949
8030.833333	0.588383098	7.280565097	11.89495847	44281.27914	12.7037176	14.50966726	18.32476832	13.34117981	360476.0259	1.12312831
8030.916667	0.556895547	7.380080802	11.93895879	44256.93743	12.74100891	14.54416731	18.34938476	13.32033056	360453.8461	1.123073508
8031	0.521588028	7.581876482	12.11526012	44197.2052	12.91633837	14.69726772	18.4800355	13.23784337	360433.1264	1.123002801
8031.083333	0.493745298	7.779333753	12.24178724	44208.02437	12.99976597	14.83102718	18.60705653	13.21253277	360413.7695	1.12353299
8031.166667	0.472073557	7.979310443	12.24954611	44313.90508	12.9008792	14.86092537	18.65473736	13.26252014	360395.6849	1.124802937
8031.25	0.445020421	8.182745862	12.28576042	44384.01053	12.83596868	14.88977719	18.69473783	13.28180497	360378.7885	1.126067859
8031.333333	0.412893646	8.387757447	12.30313297	44468.51614	12.74179387	14.90748266	18.71728408	13.29826732	360363.0025	1.12752012
8031.416667	0.376121736	8.592767055	12.32600159	44561.13841	12.65452015	14.9238577	18.73918534	13.30665392	360348.2544	1.129063538
8031.5	0.334470529	8.796302127	12.35966931	44661.64514	12.58018654	14.945618	18.76600436	13.30272933	360334.4772	1.130723815
8031.583333	0.288343271	8.865040848	12.27703557	44881.96827	12.38713143	14.85827198	18.69995998	13.36195873	360321.6085	1.132685592
8031.666667	0.238248963	8.81074415	12.13856289	45000	12.172457	14.73857931	18.59827947	13.40498158	360309.5906	1.134134546
8031.75	0.183802079	8.76131171	12.09252634	45000	12.12537151	14.68365871	18.53973682	13.39030341	360298.37	1.134158549
8031.833333	0.125491275	8.711325087	12.02947126	45000	12.06147016	14.60986674	18.46680705	13.39408917	360287.897	1.134175688
8031.916667	0.063896923	8.66073531	11.97270298	45000	12.00442561	14.5611201	18.41354296	13.38933349	360278.1259	1.134183544
8032	-0.001496475	8.618356835	11.92199638	44983.27546	11.9543767	14.51142747	18.36466453	13.38311048	360269.0141	1.134163689
8032.083333	-0.066194775	8.583424909	11.90052011	44966.11508	11.93402525	14.48491926	18.33085348	13.3708719	360260.5222	1.134135842
8032.166667	-0.143074222	8.54708245	11.85355464	44931.24552	11.88863613	14.44149572	18.28790231	13.37636971	360252.6139	1.134084221
8032.25	-0.236267245	8.508774462	11.83727446	44915.75673	11.87413718	14.41624236	18.26097451	13.36389531	360245.2556	1.134048088
8032.333333	-0.341623882	8.468004495	11.77777254	44862.01985	11.81710438	14.37001587	18.21356963	13.37436171	360238.4163	1.133965192
8032.416667	-0.454614532	8.419771315	11.76966188	44817.66238	11.86744136	14.34914632	18.18710697	13.36258628	360232.0673	1.132866765
8032.5	-0.572429792	8.362018846	11.78620908	44793.10201	11.9475337	14.35856034	18.18812167	13.33644941	360226.1824	1.131752725
8032.583333	-0.690381196	8.296830669	11.80288452	44768.63296	12.02679913	14.37232845	18.19629294	13.31985922	360220.7372	1.130716742
8032.666667	-0.803740208	8.225331042	11.81994574	44744.89932	12.10514087	14.38845996	18.20823387	13.30797796	360215.7096	1.129760182
8032.75	-0.909718532	8.148687902	11.83653448	44722.24037	12.18110651	14.40503965	18.22199558	13.30065141	360211.079	1.128885274
8032.833333	-1.003436858	8.068066322	11.85171521	44700.81997	12.25330642	14.42091605	18.23614874	13.29693468	360206.8269	1.128089989
8032.916667	-1.080254474	7.984656696	11.86506736	44680.67336	12.32114825	14.4371569	18.25108738	13.2945282	360202.9362	1.127367728
8033	-1.136813092	7.903160803	11.84772398	44661.87122	12.31301985	14.42923116	18.24761171	13.31170204	360199.3914	1.12732792
8033.083333	-1.162303511	7.822461086	11.81958025	44604.52638	12.33848815	14.40029958	18.22384037	13.33609917	360196.1784	1.126543517
8033.166667	-1.173069732	7.738661274	11.85579313	44562.01765	12.44559117	14.4370504	18.24951526	13.31234122	360193.2848	1.125643226
8033.25	-1.181701106	7.6534181	11.89384022	44524.1304	12.54547608	14.46537911	18.27456628	13.29343424	360190.6991	1.124919197
8033.333333	-1.188645464	7.571701231	11.87507429	44507.44136	12.53788574	14.46409459	18.2753051	13.30406589	360188.4112	1.12488549
8033.416667	-1.194397852	7.492578073	11.86737129	44474.19628	12.57930957	14.45156935	18.26522306	13.31646621	360186.4124	1.124257682
8033.5	-1.199557432	7.411563656	11.90243469	44439.13643	12.67294129	14.4916781	18.29714738	13.29189875	360184.6948	1.123591288
8033.583333	-1.204629139	7.333296831	11.8931429	44424.4797	12.67688257	14.49498591	18.30330535	13.30150204	360183.2519	1.123560863
8033.666667	-1.210126761	7.384076222	11.91810094	44382.17214	12.70100086	14.50557269	18.31325198	13.30249009	360182.0781	1.123477537
8033.75	-1.216668211	7.55253543	12.0575261	44302.92821	12.83967269	14.63534135	18.42164453	13.23826159	360181.1691	1.123374456
