65531	179756		!Capacity (kJ/h) and power (kJ/h) at 3238 (l/s), 26.67 [C], and -19.44 [C]													
76516	163530		!Capacity (kJ/h) and power (kJ/h) at 3238 (l/s), 26.67 [C], and -16.67 [C]													
88514	149616		!Capacity (kJ/h) and power (kJ/h) at 3238 (l/s), 26.67 [C], and -13.89 [C]													
99482	139653		!Capacity (kJ/h) and power (kJ/h) at 3238 (l/s), 26.67 [C], and -11.11 [C]													
110484	133105		!Capacity (kJ/h) and power (kJ/h) at 3238 (l/s), 26.67 [C], and -8.33 [C]													
123856	122667		!Capacity (kJ/h) and power (kJ/h) at 3238 (l/s), 26.67 [C], and -5.56 [C]													
138606	113148		!Capacity (kJ/h) and power (kJ/h) at 3238 (l/s), 26.67 [C], and -2.78 [C]													
153020	105668		!Capacity (kJ/h) and power (kJ/h) at 3238 (l/s), 26.67 [C], and 0 [C]													
167783	99272		!Capacity (kJ/h) and power (kJ/h) at 3238 (l/s), 26.67 [C], and 2.78 [C]													
181155	94187		!Capacity (kJ/h) and power (kJ/h) at 3238 (l/s), 26.67 [C], and 5.56 [C]													
171893	88871		!Capacity (kJ/h) and power (kJ/h) at 3238 (l/s), 26.67 [C], and 8.33 [C]													
181155	84770		!Capacity (kJ/h) and power (kJ/h) at 3238 (l/s), 26.67 [C], and 11.11 [C]													
192140	80341		!Capacity (kJ/h) and power (kJ/h) at 3238 (l/s), 26.67 [C], and 13.89 [C]													
202083	76798		!Capacity (kJ/h) and power (kJ/h) at 3238 (l/s), 26.67 [C], and 16.67 [C]													
212042	73571		!Capacity (kJ/h) and power (kJ/h) at 3238 (l/s), 26.67 [C], and 19.44 [C]													
222330	70536		!Capacity (kJ/h) and power (kJ/h) at 3238 (l/s), 26.67 [C], and 22.22 [C]													
71364	149137		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 15.56 [C], and -19.44 [C]													
84387	133824		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 15.56 [C], and -16.67 [C]													
96419	123869		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 15.56 [C], and -13.89 [C]													
108748	115804		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 15.56 [C], and -11.11 [C]													
120776	109652		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 15.56 [C], and -8.33 [C]													
135854	100474		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 15.56 [C], and -5.56 [C]													
151991	92481		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 15.56 [C], and -2.78 [C]													
167086	87039		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 15.56 [C], and 0 [C]													
182878	81748		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 15.56 [C], and 2.78 [C]													
197973	77567		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 15.56 [C], and 5.56 [C]													
186988	72999		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 15.56 [C], and 8.33 [C]													
197973	69368		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 15.56 [C], and 11.11 [C]													
209290	65998		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 15.56 [C], and 13.89 [C]													
220275	63073		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 15.56 [C], and 16.67 [C]													
232272	60161		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 15.56 [C], and 19.44 [C]													
243257	57782		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 15.56 [C], and 22.22 [C]													
69309	160622		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 21.11 [C], and -19.44 [C]													
81324	144855		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 21.11 [C], and -16.67 [C]													
92641	134206		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 21.11 [C], and -13.89 [C]													
104651	125776		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 21.11 [C], and -11.11 [C]													
116649	118414		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 21.11 [C], and -8.33 [C]													
131761	108526		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 21.11 [C], and -5.56 [C]													
146839	100150		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 21.11 [C], and -2.78 [C]													
161933	93822		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 21.11 [C], and 0 [C]													
177045	88111		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 21.11 [C], and 2.78 [C]													
192140	83736		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 21.11 [C], and 5.56 [C]													
181155	78937		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 21.11 [C], and 8.33 [C] (rated point)													
192140	74840		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 21.11 [C], and 11.11 [C]													
202083	71570		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 21.11 [C], and 13.89 [C]													
213068	68255		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 21.11 [C], and 16.67 [C]													
224368	65187		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 21.11 [C], and 19.44 [C]													
235370	62481		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 21.11 [C], and 22.22 [C]													
68284	165388		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 23.89 [C], and -19.44 [C]													
79601	151083		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 23.89 [C], and -16.67 [C]													
91611	138367		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 23.89 [C], and -13.89 [C]													
102584	130689		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 23.89 [C], and -11.11 [C]													
114594	123360		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 23.89 [C], and -8.33 [C]													
128663	113031		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 23.89 [C], and -5.56 [C]													
143758	104550		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 23.89 [C], and -2.78 [C]													
158853	97696		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 23.89 [C], and 0 [C]													
173948	91557		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 23.89 [C], and 2.78 [C]													
188013	87295		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 23.89 [C], and 5.56 [C]													
178075	82135		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 23.89 [C], and 8.33 [C]													
188013	78218		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 23.89 [C], and 11.11 [C]													
198998	74302		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 23.89 [C], and 13.89 [C]													
210319	70700		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 23.89 [C], and 16.67 [C]													
220275	67868		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 23.89 [C], and 19.44 [C]													
231243	64994		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 23.89 [C], and 22.22 [C]													
67254	171532		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 26.67 [C], and -19.44 [C]													
78571	156155		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 26.67 [C], and -16.67 [C]													
89556	145153		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 26.67 [C], and -13.89 [C]													
101554	134408		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 26.67 [C], and -11.11 [C]													
112526	127794		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 26.67 [C], and -8.33 [C]													
126608	117447		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 26.67 [C], and -5.56 [C]													
141687	108383		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 26.67 [C], and -2.78 [C]													
155769	101710		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 26.67 [C], and 0 [C]													
170863	95570		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 26.67 [C], and 2.78 [C]													
184933	90502		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 26.67 [C], and 5.56 [C]													
174973	85438		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 26.67 [C], and 8.33 [C]													
184933	81273		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 26.67 [C], and 11.11 [C]													
196250	77008		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 26.67 [C], and 13.89 [C]													
206209	73680		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 26.67 [C], and 16.67 [C]													
216148	70675		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 26.67 [C], and 19.44 [C]													
227137	67607		!Capacity (kJ/h) and power (kJ/h) at 3700 (l/s), 26.67 [C], and 22.22 [C]													
72394	145872		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 15.56 [C], and -19.44 [C]													
84387	132870		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 15.56 [C], and -16.67 [C]													
96419	123036		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 15.56 [C], and -13.89 [C]													
109459	113585		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 15.56 [C], and -11.11 [C]													
121788	107400		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 15.56 [C], and -8.33 [C]													
136883	98528		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 15.56 [C], and -5.56 [C]													
153714	90380		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 15.56 [C], and -2.78 [C]													
168808	85182		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 15.56 [C], and 0 [C]													
184933	79954		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 15.56 [C], and 2.78 [C]													
200011	75962		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 15.56 [C], and 5.56 [C]													
189043	71339		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 15.56 [C], and 8.33 [C]													
200011	67843		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 15.56 [C], and 11.11 [C]													
211345	64586		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 15.56 [C], and 13.89 [C]													
222330	61766		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 15.56 [C], and 16.67 [C]													
234344	58942		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 15.56 [C], and 19.44 [C]													
245312	56635		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 15.56 [C], and 22.22 [C]													
70339	157097		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 21.11 [C], and -19.44 [C]													
82349	142073		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 21.11 [C], and -16.67 [C]													
93666	130992		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 21.11 [C], and -13.89 [C]													
105681	123011		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 21.11 [C], and -11.11 [C]													
117691	115977		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 21.11 [C], and -8.33 [C]													
132786	106458		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 21.11 [C], and -5.56 [C]													
147885	98343		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 21.11 [C], and -2.78 [C]													
164005	91641		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 21.11 [C], and 0 [C]													
179100	86190		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 21.11 [C], and 2.78 [C]													
194195	82009		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 21.11 [C], and 5.56 [C]													
182878	77298		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 21.11 [C], and 8.33 [C]													
194195	73222		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 21.11 [C], and 11.11 [C]													
204138	70049		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 21.11 [C], and 13.89 [C]													
215106	66851		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 21.11 [C], and 16.67 [C]													
226108	63964		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 21.11 [C], and 19.44 [C]													
237424	61253		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 21.11 [C], and 22.22 [C]													
69309	161778		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 23.89 [C], and -19.44 [C]													
80294	148738		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 23.89 [C], and -16.67 [C]													
92641	135072		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 23.89 [C], and -13.89 [C]													
103626	127798		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 23.89 [C], and -11.11 [C]													
115624	120851		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 23.89 [C], and -8.33 [C]													
129689	110879		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 23.89 [C], and -5.56 [C]													
144784	102701		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 23.89 [C], and -2.78 [C]													
160908	95435		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 23.89 [C], and 0 [C]													
176003	89561		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 23.89 [C], and 2.78 [C]													
190068	85493		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 23.89 [C], and 5.56 [C]													
180130	80294		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 23.89 [C], and 8.33 [C]													
190068	76516		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 23.89 [C], and 11.11 [C]													
201041	72751		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 23.89 [C], and 13.89 [C]													
212042	69356		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 23.89 [C], and 16.67 [C]													
222330	66506		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 23.89 [C], and 19.44 [C]													
233315	63733		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 23.89 [C], and 22.22 [C]													
67254	170342		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 26.67 [C], and -19.44 [C]													
79601	152092		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 26.67 [C], and -16.67 [C]													
90586	141708		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 26.67 [C], and -13.89 [C]													
102584	131471		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 26.67 [C], and -11.11 [C]													
113552	125226		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 26.67 [C], and -8.33 [C]													
127621	115237		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 26.67 [C], and -5.56 [C]													
142729	106446		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 26.67 [C], and -2.78 [C]													
157824	99369		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 26.67 [C], and 0 [C]													
172918	93507		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 26.67 [C], and 2.78 [C]													
186988	88649		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 26.67 [C], and 5.56 [C]													
177045	83518		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 26.67 [C], and 8.33 [C]													
186988	79521		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 26.67 [C], and 11.11 [C]													
197973	75512		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 26.67 [C], and 13.89 [C]													
208264	72167		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 26.67 [C], and 16.67 [C]													
218203	69259		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 26.67 [C], and 19.44 [C]													
229175	66296		!Capacity (kJ/h) and power (kJ/h) at 3861 (l/s), 26.67 [C], and 22.22 [C]													
