717.5	820	856	!Air flow rate (l/s)													
10936	26683		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 21.11 [C], and -19.44 [C]													
12749	24198		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 21.11 [C], and -16.67 [C]													
14673	22161		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 21.11 [C], and -13.89 [C]													
16430	20931		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 21.11 [C], and -11.11 [C]													
18354	19646		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 21.11 [C], and -8.33 [C]													
20607	18207		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 21.11 [C], and -5.56 [C]													
23024	16745		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 21.11 [C], and -2.78 [C]													
25442	15647		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 21.11 [C], and 0 [C]													
27695	14751		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 21.11 [C], and 2.78 [C]													
30112	13981		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 21.11 [C], and 5.56 [C]													
28356	13232		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 21.11 [C], and 8.33 [C]													
30112	12528		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 21.11 [C], and 11.11 [C]													
31708	11962		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 21.11 [C], and 13.89 [C]													
33520	11379		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 21.11 [C], and 16.67 [C]													
35279	10870		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 21.11 [C], and 19.44 [C]													
36872	10456		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 21.11 [C], and 22.22 [C]													
10772	27473		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 23.89 [C], and -19.44 [C]													
12584	25010		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 23.89 [C], and -16.67 [C]													
14343	23105		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 23.89 [C], and -13.89 [C]													
16101	21747		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 23.89 [C], and -11.11 [C]													
18022	20468		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 23.89 [C], and -8.33 [C]													
20113	18964		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 23.89 [C], and -5.56 [C]													
22530	17483		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 23.89 [C], and -2.78 [C]													
24948	16290		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 23.89 [C], and 0 [C]													
27366	15232		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 23.89 [C], and 2.78 [C]													
29454	14576		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 23.89 [C], and 5.56 [C]													
27860	13765		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 23.89 [C], and 8.33 [C]													
29454	13090		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 23.89 [C], and 11.11 [C]													
31267	12399		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 23.89 [C], and 13.89 [C]													
33027	11801		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 23.89 [C], and 16.67 [C]													
34619	11319		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 23.89 [C], and 19.44 [C]													
36214	10877		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 23.89 [C], and 22.22 [C]													
10496	28790		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 26.67 [C], and -19.44 [C]													
12255	26191		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 26.67 [C], and -16.67 [C]													
14177	23963		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 26.67 [C], and -13.89 [C]													
15933	22367		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 26.67 [C], and -11.11 [C]													
17695	21318		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 26.67 [C], and -8.33 [C]													
19837	19646		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 26.67 [C], and -5.56 [C]													
22199	18122		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 26.67 [C], and -2.78 [C]													
24508	16924		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 26.67 [C], and 0 [C]													
26872	15900		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 26.67 [C], and 2.78 [C]													
29014	15085		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 26.67 [C], and 5.56 [C]													
27531	14234		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 26.67 [C], and 8.33 [C]													
29014	13577		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 26.67 [C], and 11.11 [C]													
30773	12867		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 26.67 [C], and 13.89 [C]													
32366	12300		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 26.67 [C], and 16.67 [C]													
33961	11783		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 26.67 [C], and 19.44 [C]													
35609	11297		!Capacity (kJ/h) and power (kJ/h) at 718 (l/s), 26.67 [C], and 22.22 [C]													
11430	23886		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 15.56 [C], and -19.44 [C]													
13516	21433		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 15.56 [C], and -16.67 [C]													
15443	19839		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 15.56 [C], and -13.89 [C]													
17417	18547		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 15.56 [C], and -11.11 [C]													
19344	17562		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 15.56 [C], and -8.33 [C]													
21758	16092		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 15.56 [C], and -5.56 [C]													
24343	14812		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 15.56 [C], and -2.78 [C]													
26761	13940		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 15.56 [C], and 0 [C]													
29290	13093		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 15.56 [C], and 2.78 [C]													
31708	12423		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 15.56 [C], and 5.56 [C]													
29948	11692		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 15.56 [C], and 8.33 [C]													
31708	11110		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 15.56 [C], and 11.11 [C]													
33520	10570		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 15.56 [C], and 13.89 [C]													
35279	10102		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 15.56 [C], and 16.67 [C]													
37201	9635		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 15.56 [C], and 19.44 [C]													
38960	9254		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 15.56 [C], and 22.22 [C]													
11101	25725		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 21.11 [C], and -19.44 [C]													
13025	23200		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 21.11 [C], and -16.67 [C]													
14837	21495		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 21.11 [C], and -13.89 [C]													
16761	20144		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 21.11 [C], and -11.11 [C]													
18683	18965		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 21.11 [C], and -8.33 [C]													
21103	17382		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 21.11 [C], and -5.56 [C]													
23518	16040		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 21.11 [C], and -2.78 [C]													
25935	15027		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 21.11 [C], and 0 [C]													
28356	14112		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 21.11 [C], and 2.78 [C]													
30773	13411		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 21.11 [C], and 5.56 [C]													
29014	12643		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 21.11 [C], and 8.33 [C] (rated point)													
30773	11986		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 21.11 [C], and 11.11 [C]													
32366	11463		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 21.11 [C], and 13.89 [C]													
34125	10932		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 21.11 [C], and 16.67 [C]													
35935	10440		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 21.11 [C], and 19.44 [C]													
37697	10007		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 21.11 [C], and 22.22 [C]													
10936	26489		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 23.89 [C], and -19.44 [C]													
12749	24198		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 23.89 [C], and -16.67 [C]													
14673	22161		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 23.89 [C], and -13.89 [C]													
16430	20931		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 23.89 [C], and -11.11 [C]													
18354	19757		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 23.89 [C], and -8.33 [C]													
20607	18103		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 23.89 [C], and -5.56 [C]													
23024	16745		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 23.89 [C], and -2.78 [C]													
25442	15647		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 23.89 [C], and 0 [C]													
27860	14664		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 23.89 [C], and 2.78 [C]													
30112	13981		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 23.89 [C], and 5.56 [C]													
28521	13155		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 23.89 [C], and 8.33 [C]													
30112	12528		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 23.89 [C], and 11.11 [C]													
31872	11900		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 23.89 [C], and 13.89 [C]													
33685	11323		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 23.89 [C], and 16.67 [C]													
35279	10870		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 23.89 [C], and 19.44 [C]													
37036	10409		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 23.89 [C], and 22.22 [C]													
10772	27473		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 26.67 [C], and -19.44 [C]													
12584	25010		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 26.67 [C], and -16.67 [C]													
14343	23248		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 26.67 [C], and -13.89 [C]													
16265	21527		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 26.67 [C], and -11.11 [C]													
18022	20468		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 26.67 [C], and -8.33 [C]													
20278	18811		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 26.67 [C], and -5.56 [C]													
22693	17359		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 26.67 [C], and -2.78 [C]													
24948	16290		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 26.67 [C], and 0 [C]													
27366	15307		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 26.67 [C], and 2.78 [C]													
29619	14495		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 26.67 [C], and 5.56 [C]													
28024	13684		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 26.67 [C], and 8.33 [C]													
29619	13017		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 26.67 [C], and 11.11 [C]													
31432	12334		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 26.67 [C], and 13.89 [C]													
33027	11801		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 26.67 [C], and 16.67 [C]													
34619	11319		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 26.67 [C], and 19.44 [C]													
36379	10828		!Capacity (kJ/h) and power (kJ/h) at 820 (l/s), 26.67 [C], and 22.22 [C]													
11595	23363		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 15.56 [C], and -19.44 [C]													
13516	21281		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 15.56 [C], and -16.67 [C]													
15443	19706		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 15.56 [C], and -13.89 [C]													
17531	18192		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 15.56 [C], and -11.11 [C]													
19506	17201		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 15.56 [C], and -8.33 [C]													
21923	15780		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 15.56 [C], and -5.56 [C]													
24619	14475		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 15.56 [C], and -2.78 [C]													
27037	13643		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 15.56 [C], and 0 [C]													
29619	12806		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 15.56 [C], and 2.78 [C]													
32034	12166		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 15.56 [C], and 5.56 [C]													
30277	11426		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 15.56 [C], and 8.33 [C]													
32034	10866		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 15.56 [C], and 11.11 [C]													
33849	10344		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 15.56 [C], and 13.89 [C]													
35609	9893		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 15.56 [C], and 16.67 [C]													
37533	9440		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 15.56 [C], and 19.44 [C]													
39290	9071		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 15.56 [C], and 22.22 [C]													
11266	25161		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 21.11 [C], and -19.44 [C]													
13189	22755		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 21.11 [C], and -16.67 [C]													
15002	20980		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 21.11 [C], and -13.89 [C]													
16926	19702		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 21.11 [C], and -11.11 [C]													
18850	18575		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 21.11 [C], and -8.33 [C]													
21267	17050		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 21.11 [C], and -5.56 [C]													
23685	15751		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 21.11 [C], and -2.78 [C]													
26267	14677		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 21.11 [C], and 0 [C]													
28685	13804		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 21.11 [C], and 2.78 [C]													
31102	13135		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 21.11 [C], and 5.56 [C]													
29290	12380		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 21.11 [C], and 8.33 [C]													
31102	11727		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 21.11 [C], and 11.11 [C]													
32695	11219		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 21.11 [C], and 13.89 [C]													
34452	10707		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 21.11 [C], and 16.67 [C]													
36214	10245		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 21.11 [C], and 19.44 [C]													
38026	9810		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 21.11 [C], and 22.22 [C]													
11101	25911		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 23.89 [C], and -19.44 [C]													
12860	23822		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 23.89 [C], and -16.67 [C]													
14837	21633		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 23.89 [C], and -13.89 [C]													
16597	20468		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 23.89 [C], and -11.11 [C]													
18518	19356		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 23.89 [C], and -8.33 [C]													
20771	17759		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 23.89 [C], and -5.56 [C]													
23189	16449		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 23.89 [C], and -2.78 [C]													
25771	15285		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 23.89 [C], and 0 [C]													
28189	14344		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 23.89 [C], and 2.78 [C]													
30442	13693		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 23.89 [C], and 5.56 [C]													
28850	12860		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 23.89 [C], and 8.33 [C]													
30442	12255		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 23.89 [C], and 11.11 [C]													
32199	11652		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 23.89 [C], and 13.89 [C]													
33961	11108		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 23.89 [C], and 16.67 [C]													
35609	10652		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 23.89 [C], and 19.44 [C]													
37368	10208		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 23.89 [C], and 22.22 [C]													
10772	27282		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 26.67 [C], and -19.44 [C]													
12749	24359		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 26.67 [C], and -16.67 [C]													
14508	22696		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 26.67 [C], and -13.89 [C]													
16430	21056		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 26.67 [C], and -11.11 [C]													
18187	20056		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 26.67 [C], and -8.33 [C]													
20440	18456		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 26.67 [C], and -5.56 [C]													
22860	17048		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 26.67 [C], and -2.78 [C]													
25277	15915		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 26.67 [C], and 0 [C]													
27695	14976		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 26.67 [C], and 2.78 [C]													
29948	14198		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 26.67 [C], and 5.56 [C]													
28356	13376		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 26.67 [C], and 8.33 [C]													
29948	12736		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 26.67 [C], and 11.11 [C]													
31708	12094		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 26.67 [C], and 13.89 [C]													
33356	11558		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 26.67 [C], and 16.67 [C]													
34948	11093		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 26.67 [C], and 19.44 [C]													
36705	10618		!Capacity (kJ/h) and power (kJ/h) at 856 (l/s), 26.67 [C], and 22.22 [C]													
