963	1100	1148	!Air Flow Rate (l/s)													
15	17.22	19.44	21.67	!Return air wet bulb (C) 												
22.22	23.33	24.44	25.56	26.67	!Return air dry bulb (C) 											
29.44	32.22	35	37.78	40.56	46.11	!Outdoor air dry bulb (C)										
44410	43221	20671		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 15 [C],22.22 [C], and 29.44 [C]												
44205	43421	21386		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 15 [C],22.22 [C], and 32.22 [C]												
43910	43317	22276		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 15 [C],22.22 [C], and 35 [C]												
43021	43807	23498		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 15 [C],22.22 [C], and 37.78 [C]												
42125	44326	24905		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 15 [C],22.22 [C], and 40.56 [C]												
40639	45233	27562		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 15 [C],22.22 [C], and 46.11 [C]												
44410	47137	20671		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 15 [C],23.33 [C], and 29.44 [C]												
44205	46963	21386		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 15 [C],23.33 [C], and 32.22 [C]												
43910	47279	22276		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 15 [C],23.33 [C], and 35 [C]												
43021	47442	23498		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 15 [C],23.33 [C], and 37.78 [C]												
42125	48044	24905		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 15 [C],23.33 [C], and 40.56 [C]												
40639	49375	27562		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 15 [C],23.33 [C], and 46.11 [C]												
44410	50923	20671		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 15 [C],24.44 [C], and 29.44 [C]												
44205	50771	21386		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 15 [C],24.44 [C], and 32.22 [C]												
43910	51112	22276		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 15 [C],24.44 [C], and 35 [C]												
43021	51757	23498		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 15 [C],24.44 [C], and 37.78 [C]												
42125	52451	24905		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 15 [C],24.44 [C], and 40.56 [C]												
40639	53508	27562		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 15 [C],24.44 [C], and 46.11 [C]												
44410	54323	20671		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 15 [C],25.56 [C], and 29.44 [C]												
44205	54574	21386		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 15 [C],25.56 [C], and 32.22 [C]												
43910	54539	22276		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 15 [C],25.56 [C], and 35 [C]												
43021	55268	23498		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 15 [C],25.56 [C], and 37.78 [C]												
42125	56027	24905		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 15 [C],25.56 [C], and 40.56 [C]												
40639	56509	27562		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 15 [C],25.56 [C], and 46.11 [C]												
44410	57061	20671		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 15 [C],26.67 [C], and 29.44 [C]												
44205	57325	21386		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 15 [C],26.67 [C], and 32.22 [C]												
43910	57320	22276		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 15 [C],26.67 [C], and 35 [C]												
43021	57696	23498		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 15 [C],26.67 [C], and 37.78 [C]												
42125	57680	24905		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 15 [C],26.67 [C], and 40.56 [C]												
40639	58077	27562		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 15 [C],26.67 [C], and 46.11 [C]												
48470	33262	19279		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 17.22 [C],22.22 [C], and 29.44 [C]												
47980	33357	20043		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 17.22 [C],22.22 [C], and 32.22 [C]												
47682	33202	20856		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 17.22 [C],22.22 [C], and 35 [C]												
46786	33464	21956		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 17.22 [C],22.22 [C], and 37.78 [C]												
45598	33955	23251		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 17.22 [C],22.22 [C], and 40.56 [C]												
43910	34468	25757		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 17.22 [C],22.22 [C], and 46.11 [C]												
48470	36495	19279		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 17.22 [C],23.33 [C], and 29.44 [C]												
47980	36501	20043		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 17.22 [C],23.33 [C], and 32.22 [C]												
47682	36729	20856		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 17.22 [C],23.33 [C], and 35 [C]												
46786	37058	21956		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 17.22 [C],23.33 [C], and 37.78 [C]												
45598	37647	23251		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 17.22 [C],23.33 [C], and 40.56 [C]												
43910	38297	25757		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 17.22 [C],23.33 [C], and 46.11 [C]												
48470	39962	19279		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 17.22 [C],24.44 [C], and 29.44 [C]												
47980	40369	20043		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 17.22 [C],24.44 [C], and 32.22 [C]												
47682	40255	20856		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 17.22 [C],24.44 [C], and 35 [C]												
46786	40655	21956		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 17.22 [C],24.44 [C], and 37.78 [C]												
45598	41331	23251		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 17.22 [C],24.44 [C], and 40.56 [C]												
43910	41863	25757		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 17.22 [C],24.44 [C], and 46.11 [C]												
48470	43430	19279		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 17.22 [C],25.56 [C], and 29.44 [C]												
47980	43630	20043		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 17.22 [C],25.56 [C], and 32.22 [C]												
47682	43539	20856		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 17.22 [C],25.56 [C], and 35 [C]												
46786	44002	21956		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 17.22 [C],25.56 [C], and 37.78 [C]												
45598	44762	23251		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 17.22 [C],25.56 [C], and 40.56 [C]												
43910	45697	25757		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 17.22 [C],25.56 [C], and 46.11 [C]												
48470	46658	19279		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 17.22 [C],26.67 [C], and 29.44 [C]												
47980	47134	20043		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 17.22 [C],26.67 [C], and 32.22 [C]												
47682	47429	20856		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 17.22 [C],26.67 [C], and 35 [C]												
46786	47593	21956		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 17.22 [C],26.67 [C], and 37.78 [C]												
45598	48457	23251		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 17.22 [C],26.67 [C], and 40.56 [C]												
43910	49522	25757		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 17.22 [C],26.67 [C], and 46.11 [C]												
52338	24043	18166		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 19.44 [C],22.22 [C], and 29.44 [C]												
51741	23983	18904		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 19.44 [C],22.22 [C], and 32.22 [C]												
51150	23922	19764		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 19.44 [C],22.22 [C], and 35 [C]												
49956	24147	20892		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 19.44 [C],22.22 [C], and 37.78 [C]												
49366	24435	21806		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 19.44 [C],22.22 [C], and 40.56 [C]												
47383	24357	24103		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 19.44 [C],22.22 [C], and 46.11 [C]												
52338	27260	18166		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 19.44 [C],23.33 [C], and 29.44 [C]												
51741	27232	18904		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 19.44 [C],23.33 [C], and 32.22 [C]												
51150	27547	19764		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 19.44 [C],23.33 [C], and 35 [C]												
49956	27512	20892		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 19.44 [C],23.33 [C], and 37.78 [C]												
49366	27483	21806		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 19.44 [C],23.33 [C], and 40.56 [C]												
47383	28024	24103		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 19.44 [C],23.33 [C], and 46.11 [C]												
52338	30248	18166		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 19.44 [C],24.44 [C], and 29.44 [C]												
51741	30598	18904		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 19.44 [C],24.44 [C], and 32.22 [C]												
51150	30609	19764		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 19.44 [C],24.44 [C], and 35 [C]												
49956	30994	20892		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 19.44 [C],24.44 [C], and 37.78 [C]												
49366	30659	21806		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 19.44 [C],24.44 [C], and 40.56 [C]												
47383	31211	24103		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 19.44 [C],24.44 [C], and 46.11 [C]												
52338	33461	18166		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 19.44 [C],25.56 [C], and 29.44 [C]												
51741	33509	18904		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 19.44 [C],25.56 [C], and 32.22 [C]												
51150	33896	19764		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 19.44 [C],25.56 [C], and 35 [C]												
49956	34363	20892		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 19.44 [C],25.56 [C], and 37.78 [C]												
49366	34416	21806		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 19.44 [C],25.56 [C], and 40.56 [C]												
47383	34756	24103		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 19.44 [C],25.56 [C], and 46.11 [C]												
52338	36673	18166		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 19.44 [C],26.67 [C], and 29.44 [C]												
51741	36762	18904		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 19.44 [C],26.67 [C], and 32.22 [C]												
51150	37187	19764		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 19.44 [C],26.67 [C], and 35 [C]												
49956	37379	20892		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 19.44 [C],26.67 [C], and 37.78 [C]												
49366	37471	21806		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 19.44 [C],26.67 [C], and 40.56 [C]												
47383	38429	24103		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 19.44 [C],26.67 [C], and 46.11 [C]												
56696	15854	17061		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 21.67 [C],22.22 [C], and 29.44 [C]												
55807	16106	17919		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 21.67 [C],22.22 [C], and 32.22 [C]												
55210	15963	18606		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 21.67 [C],22.22 [C], and 35 [C]												
54022	15996	19625		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 21.67 [C],22.22 [C], and 37.78 [C]												
52831	15808	20581		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 21.67 [C],22.22 [C], and 40.56 [C]												
50553	15831	22806		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 21.67 [C],22.22 [C], and 46.11 [C]												
56696	18924	17061		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 21.67 [C],23.33 [C], and 29.44 [C]												
55807	18908	17919		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 21.67 [C],23.33 [C], and 32.22 [C]												
55210	18803	18606		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 21.67 [C],23.33 [C], and 35 [C]												
54022	18892	19625		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 21.67 [C],23.33 [C], and 37.78 [C]												
52831	18990	20581		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 21.67 [C],23.33 [C], and 40.56 [C]												
50553	18811	22806		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 21.67 [C],23.33 [C], and 46.11 [C]												
56696	21581	17061		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 21.67 [C],24.44 [C], and 29.44 [C]												
55807	21614	17919		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 21.67 [C],24.44 [C], and 32.22 [C]												
55210	21848	18606		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 21.67 [C],24.44 [C], and 35 [C]												
54022	22002	19625		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 21.67 [C],24.44 [C], and 37.78 [C]												
52831	22173	20581		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 21.67 [C],24.44 [C], and 40.56 [C]												
50553	22141	22806		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 963 (l/s), 21.67 [C],24.44 [C], and 46.11 [C]												
