805	920	960	!Air flow rate (l/s)													
16249	39645		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 21.11 [C], and -19.44 [C]													
18942	35952		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 21.11 [C], and -16.67 [C]													
21800	32926		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 21.11 [C], and -13.89 [C]													
24411	31099		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 21.11 [C], and -11.11 [C]													
27269	29189		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 21.11 [C], and -8.33 [C]													
30617	27051		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 21.11 [C], and -5.56 [C]													
34209	24879		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 21.11 [C], and -2.78 [C]													
37801	23248		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 21.11 [C], and 0 [C]													
41148	21917		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 21.11 [C], and 2.78 [C]													
44740	20773		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 21.11 [C], and 5.56 [C]													
42130	19659		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 21.11 [C], and 8.33 [C]													
44740	18613		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 21.11 [C], and 11.11 [C]													
47110	17773		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 21.11 [C], and 13.89 [C]													
49803	16907		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 21.11 [C], and 16.67 [C]													
52417	16150		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 21.11 [C], and 19.44 [C]													
54783	15535		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 21.11 [C], and 22.22 [C]													
16004	40818		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 23.89 [C], and -19.44 [C]													
18697	37159		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 23.89 [C], and -16.67 [C]													
21311	34328		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 23.89 [C], and -13.89 [C]													
23922	32311		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 23.89 [C], and -11.11 [C]													
26777	30410		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 23.89 [C], and -8.33 [C]													
29883	28176		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 23.89 [C], and -5.56 [C]													
33475	25976		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 23.89 [C], and -2.78 [C]													
37067	24203		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 23.89 [C], and 0 [C]													
40659	22631		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 23.89 [C], and 2.78 [C]													
43762	21656		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 23.89 [C], and 5.56 [C]													
41393	20451		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 23.89 [C], and 8.33 [C]													
43762	19448		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 23.89 [C], and 11.11 [C]													
46456	18422		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 23.89 [C], and 13.89 [C]													
49070	17533		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 23.89 [C], and 16.67 [C]													
51435	16818		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 23.89 [C], and 19.44 [C]													
53805	16161		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 23.89 [C], and 22.22 [C]													
15594	42775		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 26.67 [C], and -19.44 [C]													
18208	38914		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 26.67 [C], and -16.67 [C]													
21063	35603		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 26.67 [C], and -13.89 [C]													
23673	33232		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 26.67 [C], and -11.11 [C]													
26291	31674		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 26.67 [C], and -8.33 [C]													
29473	29190		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 26.67 [C], and -5.56 [C]													
32983	26925		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 26.67 [C], and -2.78 [C]													
36413	25145		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 26.67 [C], and 0 [C]													
39926	23623		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 26.67 [C], and 2.78 [C]													
43108	22413		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 26.67 [C], and 5.56 [C]													
40904	21148		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 26.67 [C], and 8.33 [C]													
43108	20172		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 26.67 [C], and 11.11 [C]													
45722	19118		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 26.67 [C], and 13.89 [C]													
48088	18275		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 26.67 [C], and 16.67 [C]													
50458	17507		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 26.67 [C], and 19.44 [C]													
52906	16785		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 26.67 [C], and 22.22 [C]													
16982	35489		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 15.56 [C], and -19.44 [C]													
20081	31845		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 15.56 [C], and -16.67 [C]													
22944	29476		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 15.56 [C], and -13.89 [C]													
25878	27557		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 15.56 [C], and -11.11 [C]													
28740	26093		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 15.56 [C], and -8.33 [C]													
32328	23909		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 15.56 [C], and -5.56 [C]													
36168	22007		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 15.56 [C], and -2.78 [C]													
39760	20712		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 15.56 [C], and 0 [C]													
43518	19453		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 15.56 [C], and 2.78 [C]													
47110	18458		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 15.56 [C], and 5.56 [C]													
44496	17371		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 15.56 [C], and 8.33 [C]													
47110	16507		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 15.56 [C], and 11.11 [C]													
49803	15705		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 15.56 [C], and 13.89 [C]													
52417	15009		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 15.56 [C], and 16.67 [C]													
55272	14316		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 15.56 [C], and 19.44 [C]													
57886	13750		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 15.56 [C], and 22.22 [C]													
16493	38222		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 21.11 [C], and -19.44 [C]													
19352	34470		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 21.11 [C], and -16.67 [C]													
22045	31936		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 21.11 [C], and -13.89 [C]													
24903	29930		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 21.11 [C], and -11.11 [C]													
27758	28178		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 21.11 [C], and -8.33 [C]													
31354	25825		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 21.11 [C], and -5.56 [C]													
34942	23832		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 21.11 [C], and -2.78 [C]													
38534	22326		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 21.11 [C], and 0 [C]													
42130	20967		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 21.11 [C], and 2.78 [C]													
45722	19926		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 21.11 [C], and 5.56 [C]													
43108	18784		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 21.11 [C], and 8.33 [C] (rated point)													
45722	17809		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 21.11 [C], and 11.11 [C]													
48088	17031		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 21.11 [C], and 13.89 [C]													
50702	16242		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 21.11 [C], and 16.67 [C]													
53391	15512		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 21.11 [C], and 19.44 [C]													
56009	14868		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 21.11 [C], and 22.22 [C]													
16249	39356		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 23.89 [C], and -19.44 [C]													
18942	35952		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 23.89 [C], and -16.67 [C]													
21800	32926		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 23.89 [C], and -13.89 [C]													
24411	31099		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 23.89 [C], and -11.11 [C]													
27269	29355		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 23.89 [C], and -8.33 [C]													
30617	26897		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 23.89 [C], and -5.56 [C]													
34209	24879		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 23.89 [C], and -2.78 [C]													
37801	23248		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 23.89 [C], and 0 [C]													
41393	21787		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 23.89 [C], and 2.78 [C]													
44740	20773		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 23.89 [C], and 5.56 [C]													
42375	19545		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 23.89 [C], and 8.33 [C]													
44740	18613		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 23.89 [C], and 11.11 [C]													
47354	17681		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 23.89 [C], and 13.89 [C]													
50048	16824		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 23.89 [C], and 16.67 [C]													
52417	16150		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 23.89 [C], and 19.44 [C]													
55027	15466		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 23.89 [C], and 22.22 [C]													
16004	40818		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 26.67 [C], and -19.44 [C]													
18697	37159		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 26.67 [C], and -16.67 [C]													
21311	34541		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 26.67 [C], and -13.89 [C]													
24166	31984		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 26.67 [C], and -11.11 [C]													
26777	30410		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 26.67 [C], and -8.33 [C]													
30128	27948		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 26.67 [C], and -5.56 [C]													
33716	25791		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 26.67 [C], and -2.78 [C]													
37067	24203		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 26.67 [C], and 0 [C]													
40659	22742		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 26.67 [C], and 2.78 [C]													
44007	21536		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 26.67 [C], and 5.56 [C]													
41637	20331		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 26.67 [C], and 8.33 [C]													
44007	19340		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 26.67 [C], and 11.11 [C]													
46700	18325		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 26.67 [C], and 13.89 [C]													
49070	17533		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 26.67 [C], and 16.67 [C]													
51435	16818		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 26.67 [C], and 19.44 [C]													
54050	16088		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 26.67 [C], and 22.22 [C]													
17227	34712		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 15.56 [C], and -19.44 [C]													
20081	31618		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 15.56 [C], and -16.67 [C]													
22944	29278		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 15.56 [C], and -13.89 [C]													
26047	27029		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 15.56 [C], and -11.11 [C]													
28981	25557		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 15.56 [C], and -8.33 [C]													
32573	23446		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 15.56 [C], and -5.56 [C]													
36578	21507		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 15.56 [C], and -2.78 [C]													
40170	20270		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 15.56 [C], and 0 [C]													
44007	19026		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 15.56 [C], and 2.78 [C]													
47595	18076		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 15.56 [C], and 5.56 [C]													
44985	16976		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 15.56 [C], and 8.33 [C]													
47595	16144		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 15.56 [C], and 11.11 [C]													
50292	15369		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 15.56 [C], and 13.89 [C]													
52906	14698		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 15.56 [C], and 16.67 [C]													
55765	14026		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 15.56 [C], and 19.44 [C]													
58375	13477		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 15.56 [C], and 22.22 [C]													
16738	37383		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 21.11 [C], and -19.44 [C]													
19596	33808		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 21.11 [C], and -16.67 [C]													
22289	31171		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 21.11 [C], and -13.89 [C]													
25148	29272		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 21.11 [C], and -11.11 [C]													
28006	27598		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 21.11 [C], and -8.33 [C]													
31598	25333		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 21.11 [C], and -5.56 [C]													
35191	23402		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 21.11 [C], and -2.78 [C]													
39027	21807		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 21.11 [C], and 0 [C]													
42619	20510		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 21.11 [C], and 2.78 [C]													
46211	19515		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 21.11 [C], and 5.56 [C]													
43518	18394		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 21.11 [C], and 8.33 [C]													
46211	17424		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 21.11 [C], and 11.11 [C]													
48577	16669		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 21.11 [C], and 13.89 [C]													
51187	15908		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 21.11 [C], and 16.67 [C]													
53805	15221		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 21.11 [C], and 19.44 [C]													
56498	14576		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 21.11 [C], and 22.22 [C]													
16493	38497		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 23.89 [C], and -19.44 [C]													
19107	35394		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 23.89 [C], and -16.67 [C]													
22045	32142		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 23.89 [C], and -13.89 [C]													
24659	30411		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 23.89 [C], and -11.11 [C]													
27514	28758		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 23.89 [C], and -8.33 [C]													
30861	26385		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 23.89 [C], and -5.56 [C]													
34453	24439		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 23.89 [C], and -2.78 [C]													
38290	22710		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 23.89 [C], and 0 [C]													
41882	21312		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 23.89 [C], and 2.78 [C]													
45229	20344		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 23.89 [C], and 5.56 [C]													
42864	19107		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 23.89 [C], and 8.33 [C]													
45229	18208		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 23.89 [C], and 11.11 [C]													
47840	17312		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 23.89 [C], and 13.89 [C]													
50458	16504		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 23.89 [C], and 16.67 [C]													
52906	15826		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 23.89 [C], and 19.44 [C]													
55520	15166		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 23.89 [C], and 22.22 [C]													
16004	40535		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 26.67 [C], and -19.44 [C]													
18942	36192		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 26.67 [C], and -16.67 [C]													
21556	33721		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 26.67 [C], and -13.89 [C]													
24411	31285		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 26.67 [C], and -11.11 [C]													
27021	29799		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 26.67 [C], and -8.33 [C]													
30369	27422		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 26.67 [C], and -5.56 [C]													
33964	25330		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 26.67 [C], and -2.78 [C]													
37556	23646		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 26.67 [C], and 0 [C]													
41148	22251		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 26.67 [C], and 2.78 [C]													
44496	21095		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 26.67 [C], and 5.56 [C]													
42130	19874		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 26.67 [C], and 8.33 [C]													
44496	18923		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 26.67 [C], and 11.11 [C]													
47110	17969		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 26.67 [C], and 13.89 [C]													
49559	17173		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 26.67 [C], and 16.67 [C]													
51924	16481		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 26.67 [C], and 19.44 [C]													
54535	15776		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 26.67 [C], and 22.22 [C]													
