1138.5	1299.6	1463.4			!air flow rates in l/s					
29.44	35	40.56	46.11		!outdoor dry bulb temperatures ©					
15	17.22	19.44			!indoor wet bulb temperatures (C)					
22.22	23.89	25.56	26.67		!indoor dry bulb temperatures (C)					
149405	88637	42652				!	1299.6	46.11	19.44	26.67
141919	126087	31808				!	1463.4	29.44	15	22.22
141919	141647	31808				!	1463.4	29.44	15	23.89
141919	156778	31808				!	1463.4	29.44	15	25.56
141919	164611	31808				!	1463.4	29.44	15	26.67
153460	106879	32714				!	1463.4	29.44	17.22	22.22
153460	121902	32714				!	1463.4	29.44	17.22	23.89
153460	137355	32714				!	1463.4	29.44	17.22	25.56
153460	147442	32714				!	1463.4	29.44	17.22	26.67
165936	85525	33621				!	1463.4	29.44	19.44	22.22
165936	100655	33621				!	1463.4	29.44	19.44	23.89
165936	115571	33621				!	1463.4	29.44	19.44	25.56
165936	125658	33621				!	1463.4	29.44	19.44	26.67
135993	123190	34383				!	1463.4	35	15	22.22
135993	138750	34383				!	1463.4	35	15	23.89
135993	153773	34383				!	1463.4	35	15	25.56
135993	159246	34383				!	1463.4	35	15	26.67
147377	103875	35289				!	1463.4	35	17.22	22.22
147377	119005	35289				!	1463.4	35	17.22	23.89
147377	134136	35289				!	1463.4	35	17.22	25.56
147377	144652	35289				!	1463.4	35	17.22	26.67
159074	82091	36269				!	1463.4	35	19.44	22.22
159074	97651	36269				!	1463.4	35	19.44	23.89
159074	112781	36269				!	1463.4	35	19.44	25.56
159074	122868	36269				!	1463.4	35	19.44	26.67
138956	100119	37937				!	1463.4	40.56	15	22.22
138956	115249	37937				!	1463.4	40.56	15	23.89
138956	130273	37937				!	1463.4	40.56	15	25.56
138956	140789	37937				!	1463.4	40.56	15	26.67
150341	78335	38916				!	1463.4	40.56	17.22	22.22
150341	93788	38916				!	1463.4	40.56	17.22	23.89
150341	108918	38916				!	1463.4	40.56	17.22	25.56
150341	119005	38916				!	1463.4	40.56	17.22	26.67
161881	56122	40004				!	1463.4	40.56	19.44	22.22
161881	71682	40004				!	1463.4	40.56	19.44	23.89
161881	86705	40004				!	1463.4	40.56	19.44	25.56
161881	96792	40004				!	1463.4	40.56	19.44	26.67
130846	96363	40657				!	1463.4	46.11	15	22.22
141919	111494	40657				!	1463.4	46.11	15	23.89
141919	126946	40657				!	1463.4	46.11	15	25.56
141919	137033	40657				!	1463.4	46.11	15	26.67
141451	74579	41673				!	1463.4	46.11	17.22	22.22
141451	90139	41673				!	1463.4	46.11	17.22	23.89
141451	105162	41673				!	1463.4	46.11	17.22	25.56
141451	115249	41673				!	1463.4	46.11	17.22	26.67
152368	52796	42652				!	1463.4	46.11	19.44	22.22
152368	67819	42652				!	1463.4	46.11	19.44	23.89
152368	82949	42652				!	1463.4	46.11	19.44	25.56
152368	93036	42652				!	1463.4	46.11	19.44	26.67
