382.1	436.2	491.1			!air flow rates in l/s					
29.44	35	40.56	46.11		!outdoor dry bulb temperatures [C]					
15	17.22	19.44			!indoor wet bulb temperatures [C]					
22.22	23.89	25.56	26.67		!indoor dry bulb temperatures [C]					
45743	37885	10675				!total capacity (kJ/h), sensible capacity (kJ/h) and power (kJ/h) at 262.8, 29.44, 15.00, 22.22	382.1	29.44	15	22.22
45743	42531	10675				!total capacity (kJ/h), sensible capacity (kJ/h) and power (kJ/h) at 262.8, 29.44, 15.00, 23.89	382.1	29.44	15	23.89
45743	47068	10675				!	382.1	29.44	15	25.56
45743	49481	10675				!	382.1	29.44	15	26.67
49512	32087	10979				!	382.1	29.44	17.22	22.22
49512	36661	10979				!	382.1	29.44	17.22	23.89
49512	41306	10979				!	382.1	29.44	17.22	25.56
49512	44331	10979				!	382.1	29.44	17.22	26.67
53542	25677	11283				!	382.1	29.44	19.44	22.22
53542	30214	11283				!	382.1	29.44	19.44	23.89
53542	34716	11283				!	382.1	29.44	19.44	25.56
53542	37741	11283				!	382.1	29.44	19.44	26.67
43859	37021	11539				!	382.1	35	15	22.22
43859	41666	11539				!	382.1	35	15	23.89
43859	46204	11539				!	382.1	35	15	25.56
43859	47860	11539				!	382.1	35	15	26.67
47471	31223	11843				!	382.1	35	17.22	22.22
47471	35724	11843				!	382.1	35	17.22	23.89
47471	40298	11843				!	382.1	35	17.22	25.56
47471	43431	11843				!	382.1	35	17.22	26.67
51291	24668	12172				!	382.1	35	19.44	22.22
51291	29350	12172				!	382.1	35	19.44	23.89
51291	33852	12172				!	382.1	35	19.44	25.56
51291	36877	12172				!	382.1	35	19.44	26.67
44801	30070	12732				!	382.1	40.56	15	22.22
44801	34644	12732				!	382.1	40.56	15	23.89
44801	39181	12732				!	382.1	40.56	15	25.56
44801	42315	12732				!	382.1	40.56	15	26.67
48413	23552	13060				!	382.1	40.56	17.22	22.22
48413	28198	13060				!	382.1	40.56	17.22	23.89
48413	32735	13060				!	382.1	40.56	17.22	25.56
48413	35724	13060				!	382.1	40.56	17.22	26.67
52233	16854	13425				!	382.1	40.56	19.44	22.22
52233	21535	13425				!	382.1	40.56	19.44	23.89
52233	26037	13425				!	382.1	40.56	19.44	25.56
52233	29062	13425				!	382.1	40.56	19.44	26.67
42184	28990	13644				!	382.1	46.11	15	22.22
45743	33492	13644				!	382.1	46.11	15	23.89
