805	920	960	!Air flow rate (l/s)													
16618	40546		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 21.11 [C], and -19.44 [C]													
19373	36769		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 21.11 [C], and -16.67 [C]													
22296	33675		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 21.11 [C], and -13.89 [C]													
24966	31806		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 21.11 [C], and -11.11 [C]													
27889	29853		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 21.11 [C], and -8.33 [C]													
31313	27666		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 21.11 [C], and -5.56 [C]													
34987	25445		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 21.11 [C], and -2.78 [C]													
38660	23777		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 21.11 [C], and 0 [C]													
42083	22415		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 21.11 [C], and 2.78 [C]													
45757	21245		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 21.11 [C], and 5.56 [C]													
43088	20106		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 21.11 [C], and 8.33 [C]													
45757	19036		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 21.11 [C], and 11.11 [C]													
48181	18177		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 21.11 [C], and 13.89 [C]													
50935	17291		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 21.11 [C], and 16.67 [C]													
53609	16517		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 21.11 [C], and 19.44 [C]													
56028	15888		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 21.11 [C], and 22.22 [C]													
16368	41746		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 23.89 [C], and -19.44 [C]													
19122	38004		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 23.89 [C], and -16.67 [C]													
21795	35108		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 23.89 [C], and -13.89 [C]													
24466	33046		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 23.89 [C], and -11.11 [C]													
27386	31101		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 23.89 [C], and -8.33 [C]													
30562	28817		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 23.89 [C], and -5.56 [C]													
34236	26567		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 23.89 [C], and -2.78 [C]													
37910	24753		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 23.89 [C], and 0 [C]													
41583	23145		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 23.89 [C], and 2.78 [C]													
44757	22148		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 23.89 [C], and 5.56 [C]													
42334	20916		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 23.89 [C], and 8.33 [C]													
44757	19890		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 23.89 [C], and 11.11 [C]													
47512	18841		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 23.89 [C], and 13.89 [C]													
50186	17932		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 23.89 [C], and 16.67 [C]													
52604	17200		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 23.89 [C], and 19.44 [C]													
55028	16528		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 23.89 [C], and 22.22 [C]													
15949	43747		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 26.67 [C], and -19.44 [C]													
18622	39799		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 26.67 [C], and -16.67 [C]													
21542	36412		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 26.67 [C], and -13.89 [C]													
24211	33987		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 26.67 [C], and -11.11 [C]													
26889	32394		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 26.67 [C], and -8.33 [C]													
30143	29854		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 26.67 [C], and -5.56 [C]													
33733	27537		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 26.67 [C], and -2.78 [C]													
37241	25717		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 26.67 [C], and 0 [C]													
40834	24160		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 26.67 [C], and 2.78 [C]													
44088	22923		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 26.67 [C], and 5.56 [C]													
41834	21629		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 26.67 [C], and 8.33 [C]													
44088	20631		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 26.67 [C], and 11.11 [C]													
46761	19553		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 26.67 [C], and 13.89 [C]													
49181	18690		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 26.67 [C], and 16.67 [C]													
51605	17905		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 26.67 [C], and 19.44 [C]													
54109	17167		!Capacity (kJ/h) and power (kJ/h) at 805 (l/s), 26.67 [C], and 22.22 [C]													
17368	36296		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 15.56 [C], and -19.44 [C]													
20538	32569		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 15.56 [C], and -16.67 [C]													
23466	30146		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 15.56 [C], and -13.89 [C]													
26466	28183		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 15.56 [C], and -11.11 [C]													
29393	26686		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 15.56 [C], and -8.33 [C]													
33063	24453		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 15.56 [C], and -5.56 [C]													
36990	22507		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 15.56 [C], and -2.78 [C]													
40664	21183		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 15.56 [C], and 0 [C]													
44507	19895		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 15.56 [C], and 2.78 [C]													
48181	18878		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 15.56 [C], and 5.56 [C]													
45508	17766		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 15.56 [C], and 8.33 [C]													
48181	16882		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 15.56 [C], and 11.11 [C]													
50935	16062		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 15.56 [C], and 13.89 [C]													
53609	15350		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 15.56 [C], and 16.67 [C]													
56529	14641		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 15.56 [C], and 19.44 [C]													
59202	14063		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 15.56 [C], and 22.22 [C]													
16868	39091		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 21.11 [C], and -19.44 [C]													
19792	35254		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 21.11 [C], and -16.67 [C]													
22546	32662		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 21.11 [C], and -13.89 [C]													
25469	30610		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 21.11 [C], and -11.11 [C]													
28389	28819		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 21.11 [C], and -8.33 [C]													
32067	26412		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 21.11 [C], and -5.56 [C]													
35736	24374		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 21.11 [C], and -2.78 [C]													
39410	22834		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 21.11 [C], and 0 [C]													
43088	21444		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 21.11 [C], and 2.78 [C]													
46761	20379		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 21.11 [C], and 5.56 [C]													
44088	19211		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 21.11 [C], and 8.33 [C] (rated point)													
46761	18214		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 21.11 [C], and 11.11 [C]													
49181	17418		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 21.11 [C], and 13.89 [C]													
51855	16611		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 21.11 [C], and 16.67 [C]													
54605	15865		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 21.11 [C], and 19.44 [C]													
57282	15206		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 21.11 [C], and 22.22 [C]													
16618	40251		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 23.89 [C], and -19.44 [C]													
19373	36769		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 23.89 [C], and -16.67 [C]													
22296	33675		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 23.89 [C], and -13.89 [C]													
24966	31806		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 23.89 [C], and -11.11 [C]													
27889	30022		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 23.89 [C], and -8.33 [C]													
31313	27508		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 23.89 [C], and -5.56 [C]													
34987	25445		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 23.89 [C], and -2.78 [C]													
38660	23777		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 23.89 [C], and 0 [C]													
42334	22282		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 23.89 [C], and 2.78 [C]													
45757	21245		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 23.89 [C], and 5.56 [C]													
43338	19989		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 23.89 [C], and 8.33 [C]													
45757	19036		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 23.89 [C], and 11.11 [C]													
48431	18083		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 23.89 [C], and 13.89 [C]													
51186	17206		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 23.89 [C], and 16.67 [C]													
53609	16517		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 23.89 [C], and 19.44 [C]													
56278	15818		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 23.89 [C], and 22.22 [C]													
16368	41746		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 26.67 [C], and -19.44 [C]													
19122	38004		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 26.67 [C], and -16.67 [C]													
21795	35326		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 26.67 [C], and -13.89 [C]													
24715	32711		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 26.67 [C], and -11.11 [C]													
27386	31101		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 26.67 [C], and -8.33 [C]													
30813	28583		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 26.67 [C], and -5.56 [C]													
34482	26377		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 26.67 [C], and -2.78 [C]													
37910	24753		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 26.67 [C], and 0 [C]													
41583	23259		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 26.67 [C], and 2.78 [C]													
45007	22026		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 26.67 [C], and 5.56 [C]													
42584	20793		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 26.67 [C], and 8.33 [C]													
45007	19780		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 26.67 [C], and 11.11 [C]													
47762	18742		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 26.67 [C], and 13.89 [C]													
50186	17932		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 26.67 [C], and 16.67 [C]													
52604	17200		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 26.67 [C], and 19.44 [C]													
55279	16454		!Capacity (kJ/h) and power (kJ/h) at 920 (l/s), 26.67 [C], and 22.22 [C]													
17619	35501		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 15.56 [C], and -19.44 [C]													
20538	32337		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 15.56 [C], and -16.67 [C]													
23466	29944		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 15.56 [C], and -13.89 [C]													
26639	27643		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 15.56 [C], and -11.11 [C]													
29640	26138		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 15.56 [C], and -8.33 [C]													
33314	23979		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 15.56 [C], and -5.56 [C]													
37410	21996		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 15.56 [C], and -2.78 [C]													
41083	20731		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 15.56 [C], and 0 [C]													
45007	19459		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 15.56 [C], and 2.78 [C]													
48677	18487		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 15.56 [C], and 5.56 [C]													
46008	17362		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 15.56 [C], and 8.33 [C]													
48677	16511		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 15.56 [C], and 11.11 [C]													
51435	15718		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 15.56 [C], and 13.89 [C]													
54109	15032		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 15.56 [C], and 16.67 [C]													
57033	14345		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 15.56 [C], and 19.44 [C]													
59702	13783		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 15.56 [C], and 22.22 [C]													
17119	38233		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 21.11 [C], and -19.44 [C]													
20041	34577		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 21.11 [C], and -16.67 [C]													
22796	31880		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 21.11 [C], and -13.89 [C]													
25720	29937		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 21.11 [C], and -11.11 [C]													
28643	28225		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 21.11 [C], and -8.33 [C]													
32316	25909		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 21.11 [C], and -5.56 [C]													
35991	23934		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 21.11 [C], and -2.78 [C]													
39914	22303		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 21.11 [C], and 0 [C]													
43588	20976		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 21.11 [C], and 2.78 [C]													
47262	19959		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 21.11 [C], and 5.56 [C]													
44507	18812		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 21.11 [C], and 8.33 [C]													
47262	17820		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 21.11 [C], and 11.11 [C]													
49681	17048		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 21.11 [C], and 13.89 [C]													
52351	16270		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 21.11 [C], and 16.67 [C]													
55028	15567		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 21.11 [C], and 19.44 [C]													
57782	14907		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 21.11 [C], and 22.22 [C]													
16868	39372		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 23.89 [C], and -19.44 [C]													
19541	36199		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 23.89 [C], and -16.67 [C]													
22546	32873		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 23.89 [C], and -13.89 [C]													
25220	31102		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 23.89 [C], and -11.11 [C]													
28139	29412		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 23.89 [C], and -8.33 [C]													
31563	26985		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 23.89 [C], and -5.56 [C]													
35236	24995		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 23.89 [C], and -2.78 [C]													
39160	23226		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 23.89 [C], and 0 [C]													
42834	21796		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 23.89 [C], and 2.78 [C]													
46257	20806		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 23.89 [C], and 5.56 [C]													
43838	19541		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 23.89 [C], and 8.33 [C]													
46257	18622		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 23.89 [C], and 11.11 [C]													
48928	17706		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 23.89 [C], and 13.89 [C]													
51605	16879		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 23.89 [C], and 16.67 [C]													
54109	16186		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 23.89 [C], and 19.44 [C]													
56782	15511		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 23.89 [C], and 22.22 [C]													
16368	41457		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 26.67 [C], and -19.44 [C]													
19373	37015		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 26.67 [C], and -16.67 [C]													
22046	34488		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 26.67 [C], and -13.89 [C]													
24966	31996		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 26.67 [C], and -11.11 [C]													
27635	30476		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 26.67 [C], and -8.33 [C]													
31059	28045		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 26.67 [C], and -5.56 [C]													
34736	25906		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 26.67 [C], and -2.78 [C]													
38410	24184		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 26.67 [C], and 0 [C]													
42083	22757		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 26.67 [C], and 2.78 [C]													
45508	21575		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 26.67 [C], and 5.56 [C]													
43088	20326		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 26.67 [C], and 8.33 [C]													
45508	19353		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 26.67 [C], and 11.11 [C]													
48181	18378		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 26.67 [C], and 13.89 [C]													
50686	17563		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 26.67 [C], and 16.67 [C]													
53104	16856		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 26.67 [C], and 19.44 [C]													
55775	16135		!Capacity (kJ/h) and power (kJ/h) at 960 (l/s), 26.67 [C], and 22.22 [C]													
