3238	3700	3861	!Air Flow Rate (l/s)													
128192	174330	73806		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 3700 (l/s), 15 [C],25.56 [C], and 40.56 [C]												
123764	175560	81541		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 3700 (l/s), 15 [C],25.56 [C], and 46.11 [C]												
134983	177765	61102		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 3700 (l/s), 15 [C],26.67 [C], and 29.44 [C]												
134093	177784	63679		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 3700 (l/s), 15 [C],26.67 [C], and 32.22 [C]												
133203	177807	66289		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 3700 (l/s), 15 [C],26.67 [C], and 35 [C]												
130842	178648	69707		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 3700 (l/s), 15 [C],26.67 [C], and 37.78 [C]												
128192	179129	73806		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 3700 (l/s), 15 [C],26.67 [C], and 40.56 [C]												
123764	180568	81541		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 3700 (l/s), 15 [C],26.67 [C], and 46.11 [C]												
147098	103619	57393		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 3700 (l/s), 17.22 [C],22.22 [C], and 29.44 [C]												
145318	103809	59764		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 3700 (l/s), 17.22 [C],22.22 [C], and 32.22 [C]												
144429	103380	62148		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 3700 (l/s), 17.22 [C],22.22 [C], and 35 [C]												
142080	104018	65223		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 3700 (l/s), 17.22 [C],22.22 [C], and 37.78 [C]												
138541	105545	68991		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 3700 (l/s), 17.22 [C],22.22 [C], and 40.56 [C]												
133203	107465	76488		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 3700 (l/s), 17.22 [C],22.22 [C], and 46.11 [C]												
147098	113758	57393		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 3700 (l/s), 17.22 [C],23.33 [C], and 29.44 [C]												
145318	114092	59764		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 3700 (l/s), 17.22 [C],23.33 [C], and 32.22 [C]												
144429	114795	62148		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 3700 (l/s), 17.22 [C],23.33 [C], and 35 [C]												
142080	114877	65223		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 3700 (l/s), 17.22 [C],23.33 [C], and 37.78 [C]												
138541	116702	68991		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 3700 (l/s), 17.22 [C],23.33 [C], and 40.56 [C]												
133203	119057	76488		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 3700 (l/s), 17.22 [C],23.33 [C], and 46.11 [C]												
147098	124264	57393		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 3700 (l/s), 17.22 [C],24.44 [C], and 29.44 [C]												
145318	125788	59764		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 3700 (l/s), 17.22 [C],24.44 [C], and 32.22 [C]												
144429	125478	62148		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 3700 (l/s), 17.22 [C],24.44 [C], and 35 [C]												
142080	126479	65223		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 3700 (l/s), 17.22 [C],24.44 [C], and 37.78 [C]												
138541	128601	68991		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 3700 (l/s), 17.22 [C],24.44 [C], and 40.56 [C]												
133203	130266	76488		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 3700 (l/s), 17.22 [C],24.44 [C], and 46.11 [C]												
147098	135470	57393		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 3700 (l/s), 17.22 [C],25.56 [C], and 29.44 [C]												
145318	136052	59764		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 3700 (l/s), 17.22 [C],25.56 [C], and 32.22 [C]												
144429	135833	62148		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 3700 (l/s), 17.22 [C],25.56 [C], and 35 [C]												
142080	136988	65223		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 3700 (l/s), 17.22 [C],25.56 [C], and 37.78 [C]												
138541	139366	68991		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 3700 (l/s), 17.22 [C],25.56 [C], and 40.56 [C]												
133203	142640	76488		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 3700 (l/s), 17.22 [C],25.56 [C], and 46.11 [C]												
