34222	42611	20233		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 15 [C],24.44 [C], and 40.56 [C]		
33015	43470	22392		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 15 [C],24.44 [C], and 46.11 [C]		
36078	44131	16793		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 15 [C],25.56 [C], and 29.44 [C]		
35912	44335	17374		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 15 [C],25.56 [C], and 32.22 [C]		
35672	44307	18097		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 15 [C],25.56 [C], and 35 [C]		
34950	44899	19089		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 15 [C],25.56 [C], and 37.78 [C]		
34222	45516	20233		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 15 [C],25.56 [C], and 40.56 [C]		
33015	45908	22392		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 15 [C],25.56 [C], and 46.11 [C]		
36078	46356	16793		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 15 [C],26.67 [C], and 29.44 [C]		
35912	46570	17374		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 15 [C],26.67 [C], and 32.22 [C]		
35672	46567	18097		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 15 [C],26.67 [C], and 35 [C]		
34950	46872	19089		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 15 [C],26.67 [C], and 37.78 [C]		
34222	46859	20233		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 15 [C],26.67 [C], and 40.56 [C]		
33015	47181	22392		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 15 [C],26.67 [C], and 46.11 [C]		
39377	27021	15663		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 17.22 [C],22.22 [C], and 29.44 [C]		
38979	27099	16283		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 17.22 [C],22.22 [C], and 32.22 [C]		
38736	26973	16943		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 17.22 [C],22.22 [C], and 35 [C]		
38009	27186	17837		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 17.22 [C],22.22 [C], and 37.78 [C]		
37044	27585	18889		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 17.22 [C],22.22 [C], and 40.56 [C]		
35672	28001	20925		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 17.22 [C],22.22 [C], and 46.11 [C]		
39377	29649	15663		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 17.22 [C],23.33 [C], and 29.44 [C]		
38979	29653	16283		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 17.22 [C],23.33 [C], and 32.22 [C]		
38736	29838	16943		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 17.22 [C],23.33 [C], and 35 [C]		
38009	30106	17837		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 17.22 [C],23.33 [C], and 37.78 [C]		
37044	30584	18889		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 17.22 [C],23.33 [C], and 40.56 [C]		
35672	31112	20925		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 17.22 [C],23.33 [C], and 46.11 [C]		
39377	32465	15663		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 17.22 [C],24.44 [C], and 29.44 [C]		
38979	32795	16283		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 17.22 [C],24.44 [C], and 32.22 [C]		
38736	32703	16943		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 17.22 [C],24.44 [C], and 35 [C]		
38009	33028	17837		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 17.22 [C],24.44 [C], and 37.78 [C]		
37044	33577	18889		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 17.22 [C],24.44 [C], and 40.56 [C]		
35672	34009	20925		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 17.22 [C],24.44 [C], and 46.11 [C]		
39377	35283	15663		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 17.22 [C],25.56 [C], and 29.44 [C]		
38979	35445	16283		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 17.22 [C],25.56 [C], and 32.22 [C]		
38736	35371	16943		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 17.22 [C],25.56 [C], and 35 [C]		
38009	35747	17837		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 17.22 [C],25.56 [C], and 37.78 [C]		
37044	36364	18889		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 17.22 [C],25.56 [C], and 40.56 [C]		
35672	37124	20925		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 17.22 [C],25.56 [C], and 46.11 [C]		
39377	37904	15663		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 17.22 [C],26.67 [C], and 29.44 [C]		
38979	38291	16283		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 17.22 [C],26.67 [C], and 32.22 [C]		
38736	38531	16943		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 17.22 [C],26.67 [C], and 35 [C]		
38009	38664	17837		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 17.22 [C],26.67 [C], and 37.78 [C]		
37044	39366	18889		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 17.22 [C],26.67 [C], and 40.56 [C]		
35672	40232	20925		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 17.22 [C],26.67 [C], and 46.11 [C]		
42519	19533	14758		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 19.44 [C],22.22 [C], and 29.44 [C]		
42034	19484	15358		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 19.44 [C],22.22 [C], and 32.22 [C]		
41554	19434	16056		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 19.44 [C],22.22 [C], and 35 [C]		
40584	19616	16972		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 19.44 [C],22.22 [C], and 37.78 [C]		
40104	19851	17715		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 19.44 [C],22.22 [C], and 40.56 [C]		
38494	19788	19581		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 19.44 [C],22.22 [C], and 46.11 [C]		
42519	22145	14758		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 19.44 [C],23.33 [C], and 29.44 [C]		
42034	22123	15358		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 19.44 [C],23.33 [C], and 32.22 [C]		
41554	22379	16056		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 19.44 [C],23.33 [C], and 35 [C]		
40584	22351	16972		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 19.44 [C],23.33 [C], and 37.78 [C]		
40104	22327	17715		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 19.44 [C],23.33 [C], and 40.56 [C]		
38494	22766	19581		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 19.44 [C],23.33 [C], and 46.11 [C]		
42519	24574	14758		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 19.44 [C],24.44 [C], and 29.44 [C]		
42034	24857	15358		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 19.44 [C],24.44 [C], and 32.22 [C]		
41554	24866	16056		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 19.44 [C],24.44 [C], and 35 [C]		
40584	25179	16972		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 19.44 [C],24.44 [C], and 37.78 [C]		
40104	24907	17715		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 19.44 [C],24.44 [C], and 40.56 [C]		
38494	25356	19581		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 19.44 [C],24.44 [C], and 46.11 [C]		
42519	27184	14758		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 19.44 [C],25.56 [C], and 29.44 [C]		
42034	27222	15358		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 19.44 [C],25.56 [C], and 32.22 [C]		
41554	27537	16056		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 19.44 [C],25.56 [C], and 35 [C]		
40584	27916	16972		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 19.44 [C],25.56 [C], and 37.78 [C]		
40104	27960	17715		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 19.44 [C],25.56 [C], and 40.56 [C]		
38494	28235	19581		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 19.44 [C],25.56 [C], and 46.11 [C]		
42519	29793	14758		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 19.44 [C],26.67 [C], and 29.44 [C]		
42034	29865	15358		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 19.44 [C],26.67 [C], and 32.22 [C]		
41554	30210	16056		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 19.44 [C],26.67 [C], and 35 [C]		
40584	30366	16972		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 19.44 [C],26.67 [C], and 37.78 [C]		
40104	30441	17715		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 19.44 [C],26.67 [C], and 40.56 [C]		
38494	31220	19581		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 19.44 [C],26.67 [C], and 46.11 [C]		
46059	12879	13860		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 21.67 [C],22.22 [C], and 29.44 [C]		
45337	13084	14558		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 21.67 [C],22.22 [C], and 32.22 [C]		
44852	12969	15115		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 21.67 [C],22.22 [C], and 35 [C]		
43887	12995	15943		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 21.67 [C],22.22 [C], and 37.78 [C]		
42919	12842	16720		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 21.67 [C],22.22 [C], and 40.56 [C]		
41069	12861	18528		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 21.67 [C],22.22 [C], and 46.11 [C]		
46059	15374	13860		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 21.67 [C],23.33 [C], and 29.44 [C]		
45337	15361	14558		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 21.67 [C],23.33 [C], and 32.22 [C]		
44852	15275	15115		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 21.67 [C],23.33 [C], and 35 [C]		
43887	15348	15943		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 21.67 [C],23.33 [C], and 37.78 [C]		
42919	15427	16720		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 21.67 [C],23.33 [C], and 40.56 [C]		
41069	15282	18528		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 21.67 [C],23.33 [C], and 46.11 [C]		
46059	17532	13860		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 21.67 [C],24.44 [C], and 29.44 [C]		
45337	17559	14558		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 21.67 [C],24.44 [C], and 32.22 [C]		
44852	17749	15115		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 21.67 [C],24.44 [C], and 35 [C]		
43887	17874	15943		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 21.67 [C],24.44 [C], and 37.78 [C]		
42919	18013	16720		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 21.67 [C],24.44 [C], and 40.56 [C]		
41069	17987	18528		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 21.67 [C],24.44 [C], and 46.11 [C]		
46059	19944	13860		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 21.67 [C],25.56 [C], and 29.44 [C]		
45337	20262	14558		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 21.67 [C],25.56 [C], and 32.22 [C]		
44852	20224	15115		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 21.67 [C],25.56 [C], and 35 [C]		
43887	20403	15943		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 21.67 [C],25.56 [C], and 37.78 [C]		
42919	20418	16720		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 21.67 [C],25.56 [C], and 40.56 [C]		
41069	20779	18528		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 21.67 [C],25.56 [C], and 46.11 [C]		
46059	22433	13860		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 21.67 [C],26.67 [C], and 29.44 [C]		
45337	22539	14558		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 21.67 [C],26.67 [C], and 32.22 [C]		
44852	22525	15115		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 21.67 [C],26.67 [C], and 35 [C]		
43887	22760	15943		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 21.67 [C],26.67 [C], and 37.78 [C]		
42919	23007	16720		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 21.67 [C],26.67 [C], and 40.56 [C]		
41069	23481	18528		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 717.5 (l/s), 21.67 [C],26.67 [C], and 46.11 [C]		
36801	36604	16659		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 15 [C],22.22 [C], and 29.44 [C]		
36559	36847	17361		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 15 [C],22.22 [C], and 32.22 [C]		
36316	36781	18073		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 15 [C],22.22 [C], and 35 [C]		
35672	37124	19005		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 15 [C],22.22 [C], and 37.78 [C]		
34950	37561	20122		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 15 [C],22.22 [C], and 40.56 [C]		
33743	38223	22231		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 15 [C],22.22 [C], and 46.11 [C]		
36801	39933	16659		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 15 [C],23.33 [C], and 29.44 [C]		
36559	39888	17361		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 15 [C],23.33 [C], and 32.22 [C]		
36316	40155	18073		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 15 [C],23.33 [C], and 35 [C]		
35672	40232	19005		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 15 [C],23.33 [C], and 37.78 [C]		
34950	40736	20122		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 15 [C],23.33 [C], and 40.56 [C]		
33743	41512	22231		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 15 [C],23.33 [C], and 46.11 [C]		
36801	42949	16659		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 15 [C],24.44 [C], and 29.44 [C]		
36559	42924	17361		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 15 [C],24.44 [C], and 32.22 [C]		
36316	43210	18073		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 15 [C],24.44 [C], and 35 [C]		
35672	43666	19005		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 15 [C],24.44 [C], and 37.78 [C]		
34950	44238	20122		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 15 [C],24.44 [C], and 40.56 [C]		
33743	45253	22231		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 15 [C],24.44 [C], and 46.11 [C]		
36801	46071	16659		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 15 [C],25.56 [C], and 29.44 [C]		
36559	46377	17361		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 15 [C],25.56 [C], and 32.22 [C]		
36316	46371	18073		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 15 [C],25.56 [C], and 35 [C]		
35672	46884	19005		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 15 [C],25.56 [C], and 37.78 [C]		
34950	47529	20122		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 15 [C],25.56 [C], and 40.56 [C]		
33743	47864	22231		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 15 [C],25.56 [C], and 46.11 [C]		
36801	48465	16659		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 15 [C],26.67 [C], and 29.44 [C]		
36559	48470	17361		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 15 [C],26.67 [C], and 32.22 [C]		
36316	48477	18073		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 15 [C],26.67 [C], and 35 [C]		
35672	48706	19005		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 15 [C],26.67 [C], and 37.78 [C]		
34950	48837	20122		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 15 [C],26.67 [C], and 40.56 [C]		
33743	49229	22231		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 15 [C],26.67 [C], and 46.11 [C]		
40104	28250	15647		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 17.22 [C],22.22 [C], and 29.44 [C]		
39619	28302	16294		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 17.22 [C],22.22 [C], and 32.22 [C]		
39377	28185	16944		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 17.22 [C],22.22 [C], and 35 [C]		
38736	28359	17782		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 17.22 [C],22.22 [C], and 37.78 [C]		
37771	28776	18809		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 17.22 [C],22.22 [C], and 40.56 [C]		
36316	29299	20853		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 17.22 [C],22.22 [C], and 46.11 [C]		
40104	31015	15647		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 17.22 [C],23.33 [C], and 29.44 [C]		
39619	31106	16294		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 17.22 [C],23.33 [C], and 32.22 [C]		
39377	31297	16944		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 17.22 [C],23.33 [C], and 35 [C]		
38736	31320	17782		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 17.22 [C],23.33 [C], and 37.78 [C]		
37771	31817	18809		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 17.22 [C],23.33 [C], and 40.56 [C]		
36316	32459	20853		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 17.22 [C],23.33 [C], and 46.11 [C]		
40104	33879	15647		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 17.22 [C],24.44 [C], and 29.44 [C]		
39619	34294	16294		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 17.22 [C],24.44 [C], and 32.22 [C]		
39377	34210	16944		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 17.22 [C],24.44 [C], and 35 [C]		
38736	34483	17782		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 17.22 [C],24.44 [C], and 37.78 [C]		
37771	35061	18809		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 17.22 [C],24.44 [C], and 40.56 [C]		
36316	35515	20853		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 17.22 [C],24.44 [C], and 46.11 [C]		
40104	36934	15647		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 17.22 [C],25.56 [C], and 29.44 [C]		
39619	37093	16294		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 17.22 [C],25.56 [C], and 32.22 [C]		
39377	37033	16944		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 17.22 [C],25.56 [C], and 35 [C]		
38736	37348	17782		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 17.22 [C],25.56 [C], and 37.78 [C]		
37771	37996	18809		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 17.22 [C],25.56 [C], and 40.56 [C]		
36316	38889	20853		!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 920 (l/s), 17.22 [C],25.56 [C], and 46.11 [C]		
