14601	8707	6724	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 19.44 [C],24.44 [C], and 46.11 [C]			
16128	10311	5598	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 19.44 [C],25.56 [C], and 29.44 [C]			
15944	10208	5759	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 19.44 [C],25.56 [C], and 32.22 [C]			
15762	10208	5952	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 19.44 [C],25.56 [C], and 35 [C]			
15394	10107	6145	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 19.44 [C],25.56 [C], and 37.78 [C]			
15212	10003	6338	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 19.44 [C],25.56 [C], and 40.56 [C]			
14601	9696	6724	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 19.44 [C],25.56 [C], and 46.11 [C]			
16128	11301	5598	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 19.44 [C],26.67 [C], and 29.44 [C]			
15944	11199	5759	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 19.44 [C],26.67 [C], and 32.22 [C]			
15762	11199	5952	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 19.44 [C],26.67 [C], and 35 [C]			
15394	10994	6145	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 19.44 [C],26.67 [C], and 37.78 [C]			
15212	10891	6338	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 19.44 [C],26.67 [C], and 40.56 [C]			
14601	10721	6724	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 19.44 [C],26.67 [C], and 46.11 [C]			
17471	5292	5695	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 21.67 [C],22.22 [C], and 29.44 [C]			
17197	5292	5888	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 21.67 [C],22.22 [C], and 32.22 [C]			
17013	5189	6048	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 21.67 [C],22.22 [C], and 35 [C]			
16647	5088	6242	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 21.67 [C],22.22 [C], and 37.78 [C]			
16280	4917	6402	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 21.67 [C],22.22 [C], and 40.56 [C]			
15578	4712	6788	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 21.67 [C],22.22 [C], and 46.11 [C]			
17471	6317	5695	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 21.67 [C],23.33 [C], and 29.44 [C]			
17197	6213	5888	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 21.67 [C],23.33 [C], and 32.22 [C]			
17013	6112	6048	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 21.67 [C],23.33 [C], and 35 [C]			
16647	6009	6242	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 21.67 [C],23.33 [C], and 37.78 [C]			
16280	5907	6402	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 21.67 [C],23.33 [C], and 40.56 [C]			
15578	5599	6788	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 21.67 [C],23.33 [C], and 46.11 [C]			
17471	7204	5695	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 21.67 [C],24.44 [C], and 29.44 [C]			
17197	7102	5888	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 21.67 [C],24.44 [C], and 32.22 [C]			
17013	7102	6048	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 21.67 [C],24.44 [C], and 35 [C]			
16647	6998	6242	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 21.67 [C],24.44 [C], and 37.78 [C]			
16280	6897	6402	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 21.67 [C],24.44 [C], and 40.56 [C]			
15578	6590	6788	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 21.67 [C],24.44 [C], and 46.11 [C]			
17471	8195	5695	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 21.67 [C],25.56 [C], and 29.44 [C]			
17197	8195	5888	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 21.67 [C],25.56 [C], and 32.22 [C]			
17013	8092	6048	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 21.67 [C],25.56 [C], and 35 [C]			
16647	7988	6242	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 21.67 [C],25.56 [C], and 37.78 [C]			
16280	7818	6402	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 21.67 [C],25.56 [C], and 40.56 [C]			
15578	7613	6788	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 21.67 [C],25.56 [C], and 46.11 [C]			
17471	9218	5695	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 21.67 [C],26.67 [C], and 29.44 [C]			
17197	9116	5888	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 21.67 [C],26.67 [C], and 32.22 [C]			
17013	9013	6048	!Total capacity (kJ/h), sensible capacity (kJ/h), and power (kJ/h) at 262.5 (l/s), 21.67 [C],26.67 [C], and 35 [C]			
