0.97972973	0.882352941	0.895522388
0.952702703	0.980392157	0.932835821
0.932432432	1.078431373	0.97761194
0.905405405	1.176470588	1.014925373
1.054054054	0.803921569	0.910447761
1.027027027	0.901960784	0.955223881
1	1	1
0.972972973	1.098039216	1.044776119
1.128378378	0.725490196	0.925373134
1.101351351	0.823529412	0.97761194
1.074324324	0.921568627	1.02238806
1.040540541	1.019607843	1.067164179
