1.1347	0.0000										!Capacity and Design Energy Input Fraction at 	0	10.000      29.444	113.89
1.1592	0.0000										!Capacity and Design Energy Input Fraction at 	0	10.000      29.444	115.00
1.1796	0.0000										!Capacity and Design Energy Input Fraction at 	0	10.000      29.444	116.11
0.9020	0.0000										!Capacity and Design Energy Input Fraction at 	0	10.000      32.222	108.89
0.9531	0.0000										!Capacity and Design Energy Input Fraction at 	0	10.000      32.222	111.67
1.0020	0.0000										!Capacity and Design Energy Input Fraction at 	0	10.000      32.222	113.89
1.0245	0.0000										!Capacity and Design Energy Input Fraction at 	0	10.000      32.222	115.00
1.0469	0.0000										!Capacity and Design Energy Input Fraction at 	0	10.000      32.222	116.11
0.9878	0.0990										!Capacity and Design Energy Input Fraction at 	0.1	5.556	      26.667	108.89
1.0367	0.0990										!Capacity and Design Energy Input Fraction at 	0.1	5.556	      26.667	111.67
1.0837	0.0990										!Capacity and Design Energy Input Fraction at 	0.1	5.556	      26.667	113.89
1.1041	0.0990										!Capacity and Design Energy Input Fraction at 	0.1	5.556	      26.667	115.00
1.1265	0.0990										!Capacity and Design Energy Input Fraction at 	0.1	5.556	      26.667	116.11
0.8612	0.1020										!Capacity and Design Energy Input Fraction at 	0.1	5.556	      29.444	108.89
0.9102	0.1020										!Capacity and Design Energy Input Fraction at 	0.1	5.556	      29.444	111.67
0.9571	0.1020										!Capacity and Design Energy Input Fraction at 	0.1	5.556	      29.444	113.89
0.9796	0.1020										!Capacity and Design Energy Input Fraction at 	0.1	5.556	      29.444	115.00
1.0000	0.1020										!Capacity and Design Energy Input Fraction at 	0.1	5.556	      29.444	116.11
0.7347	0.1040										!Capacity and Design Energy Input Fraction at 	0.1	5.556	      32.222	108.89
0.7857	0.1040										!Capacity and Design Energy Input Fraction at 	0.1	5.556	      32.222	111.67
0.8327	0.1040										!Capacity and Design Energy Input Fraction at 	0.1	5.556	      32.222	113.89
0.8531	0.1040										!Capacity and Design Energy Input Fraction at 	0.1	5.556	      32.222	115.00
0.8735	0.1040										!Capacity and Design Energy Input Fraction at 	0.1	5.556	      32.222	116.11
1.0102	0.0980										!Capacity and Design Energy Input Fraction at 	0.1	6.111	      26.667	108.89
1.0592	0.0980										!Capacity and Design Energy Input Fraction at 	0.1	6.111	      26.667	111.67
1.1061	0.0980										!Capacity and Design Energy Input Fraction at 	0.1	6.111	      26.667	113.89
1.1286	0.0980										!Capacity and Design Energy Input Fraction at 	0.1	6.111	      26.667	115.00
1.1490	0.0980										!Capacity and Design Energy Input Fraction at 	0.1	6.111	      26.667	116.11
0.8837	0.1010										!Capacity and Design Energy Input Fraction at 	0.1	6.111	      29.444	108.89
0.9327	0.1010										!Capacity and Design Energy Input Fraction at 	0.1	6.111	      29.444	111.67
0.9776	0.1010										!Capacity and Design Energy Input Fraction at 	0.1	6.111	      29.444	113.89
1.0000	0.1010										!Capacity and Design Energy Input Fraction at 	0.1	6.111	      29.444	115.00
1.0224	0.1010										!Capacity and Design Energy Input Fraction at 	0.1	6.111	      29.444	116.11
0.7571	0.1040										!Capacity and Design Energy Input Fraction at 	0.1	6.111	      32.222	108.89
0.8061	0.1040										!Capacity and Design Energy Input Fraction at 	0.1	6.111	      32.222	111.67
0.8531	0.1040										!Capacity and Design Energy Input Fraction at 	0.1	6.111	      32.222	113.89
0.8735	0.1040										!Capacity and Design Energy Input Fraction at 	0.1	6.111	      32.222	115.00
0.8959	0.1040										!Capacity and Design Energy Input Fraction at 	0.1	6.111	      32.222	116.11
1.0306	0.0980										!Capacity and Design Energy Input Fraction at 	0.1	6.667	      26.667	108.89
1.0816	0.0980										!Capacity and Design Energy Input Fraction at 	0.1	6.667	      26.667	111.67
1.1286	0.0980										!Capacity and Design Energy Input Fraction at 	0.1	6.667	      26.667	113.89
1.1510	0.0980										!Capacity and Design Energy Input Fraction at 	0.1	6.667	      26.667	115.00
1.1714	0.0980										!Capacity and Design Energy Input Fraction at 	0.1	6.667	      26.667	116.11
0.9041	0.1000										!Capacity and Design Energy Input Fraction at 	0.1	6.667	      29.444	108.89
0.9531	0.1000										!Capacity and Design Energy Input Fraction at 	0.1	6.667	      29.444	111.67
1.0000	0.1000										!Capacity and Design Energy Input Fraction at 	0.1	6.667	      29.444	113.89
1.0224	0.1000										!Capacity and Design Energy Input Fraction at 	0.1	6.667	      29.444	115.00
1.0449	0.1000										!Capacity and Design Energy Input Fraction at 	0.1	6.667	      29.444	116.11
0.7776	0.1030										!Capacity and Design Energy Input Fraction at 	0.1	6.667	      32.222	108.89
0.8265	0.1030										!Capacity and Design Energy Input Fraction at 	0.1	6.667	      32.222	111.67
0.8735	0.1030										!Capacity and Design Energy Input Fraction at 	0.1	6.667	      32.222	113.89
0.8959	0.1030										!Capacity and Design Energy Input Fraction at 	0.1	6.667	      32.222	115.00
0.9163	0.1030										!Capacity and Design Energy Input Fraction at 	0.1	6.667	      32.222	116.11
1.0531	0.0970										!Capacity and Design Energy Input Fraction at 	0.1	7.222	      26.667	108.89
1.1041	0.0970										!Capacity and Design Energy Input Fraction at 	0.1	7.222	      26.667	111.67
1.1510	0.0970										!Capacity and Design Energy Input Fraction at 	0.1	7.222	      26.667	113.89
1.1735	0.0970										!Capacity and Design Energy Input Fraction at 	0.1	7.222	      26.667	115.00
1.1959	0.0970										!Capacity and Design Energy Input Fraction at 	0.1	7.222	      26.667	116.11
0.9245	0.0990										!Capacity and Design Energy Input Fraction at 	0.1	7.222	      29.444	108.89
0.9755	0.0990										!Capacity and Design Energy Input Fraction at 	0.1	7.222	      29.444	111.67
1.0224	0.0990										!Capacity and Design Energy Input Fraction at 	0.1	7.222	      29.444	113.89
1.0449	0.0990										!Capacity and Design Energy Input Fraction at 	0.1	7.222	      29.444	115.00
1.0673	0.0990										!Capacity and Design Energy Input Fraction at 	0.1	7.222	      29.444	116.11
0.7980	0.1020										!Capacity and Design Energy Input Fraction at 	0.1	7.222	      32.222	108.89
0.8469	0.1020										!Capacity and Design Energy Input Fraction at 	0.1	7.222	      32.222	111.67
0.8939	0.1020										!Capacity and Design Energy Input Fraction at 	0.1	7.222	      32.222	113.89
0.9163	0.1020										!Capacity and Design Energy Input Fraction at 	0.1	7.222	      32.222	115.00
0.9388	0.1020										!Capacity and Design Energy Input Fraction at 	0.1	7.222	      32.222	116.11
1.0755	0.0960										!Capacity and Design Energy Input Fraction at 	0.1	7.778	      26.667	108.89
1.1265	0.0960										!Capacity and Design Energy Input Fraction at 	0.1	7.778	      26.667	111.67
1.1755	0.0960										!Capacity and Design Energy Input Fraction at 	0.1	7.778	      26.667	113.89
1.1980	0.0960										!Capacity and Design Energy Input Fraction at 	0.1	7.778	      26.667	115.00
1.2184	0.0960										!Capacity and Design Energy Input Fraction at 	0.1	7.778	      26.667	116.11
0.9469	0.0980										!Capacity and Design Energy Input Fraction at 	0.1	7.778	      29.444	108.89
0.9980	0.0980										!Capacity and Design Energy Input Fraction at 	0.1	7.778	      29.444	111.67
1.0449	0.0980										!Capacity and Design Energy Input Fraction at 	0.1	7.778	      29.444	113.89
1.0673	0.0980										!Capacity and Design Energy Input Fraction at 	0.1	7.778	      29.444	115.00
1.0898	0.0980										!Capacity and Design Energy Input Fraction at 	0.1	7.778	      29.444	116.11
0.8184	0.1010										!Capacity and Design Energy Input Fraction at 	0.1	7.778	      32.222	108.89
0.8694	0.1010										!Capacity and Design Energy Input Fraction at 	0.1	7.778	      32.222	111.67
0.9163	0.1010										!Capacity and Design Energy Input Fraction at 	0.1	7.778	      32.222	113.89
0.9388	0.1010										!Capacity and Design Energy Input Fraction at 	0.1	7.778	      32.222	115.00
0.9592	0.1010										!Capacity and Design Energy Input Fraction at 	0.1	7.778	      32.222	116.11
1.1204	0.0950										!Capacity and Design Energy Input Fraction at 	0.1	8.889	      26.667	108.89
1.1735	0.0950										!Capacity and Design Energy Input Fraction at 	0.1	8.889	      26.667	111.67
1.2204	0.0950										!Capacity and Design Energy Input Fraction at 	0.1	8.889	      26.667	113.89
1.2449	0.0950										!Capacity and Design Energy Input Fraction at 	0.1	8.889	      26.667	115.00
1.2673	0.0950										!Capacity and Design Energy Input Fraction at 	0.1	8.889	      26.667	116.11
0.9898	0.0970										!Capacity and Design Energy Input Fraction at 	0.1	8.889	      29.444	108.89
1.0408	0.0970										!Capacity and Design Energy Input Fraction at 	0.1	8.889	      29.444	111.67
1.0898	0.0970										!Capacity and Design Energy Input Fraction at 	0.1	8.889	      29.444	113.89
1.1122	0.0970										!Capacity and Design Energy Input Fraction at 	0.1	8.889	      29.444	115.00
1.1347	0.0970										!Capacity and Design Energy Input Fraction at 	0.1	8.889	      29.444	116.11
0.8592	0.1000										!Capacity and Design Energy Input Fraction at 	0.1	8.889	      32.222	108.89
0.9102	0.1000										!Capacity and Design Energy Input Fraction at 	0.1	8.889	      32.222	111.67
0.9592	0.1000										!Capacity and Design Energy Input Fraction at 	0.1	8.889	      32.222	113.89
0.9816	0.1000										!Capacity and Design Energy Input Fraction at 	0.1	8.889	      32.222	115.00
1.0041	0.1000										!Capacity and Design Energy Input Fraction at 	0.1	8.889	      32.222	116.11
1.1673	0.0940										!Capacity and Design Energy Input Fraction at 	0.1	10.000      26.667	108.89
1.2204	0.0940										!Capacity and Design Energy Input Fraction at 	0.1	10.000      26.667	111.67
1.2694	0.0940										!Capacity and Design Energy Input Fraction at 	0.1	10.000      26.667	113.89
1.2898	0.0940										!Capacity and Design Energy Input Fraction at 	0.1	10.000      26.667	115.00
1.2898	0.0940										!Capacity and Design Energy Input Fraction at 	0.1	10.000      26.667	116.11
1.0347	0.0960										!Capacity and Design Energy Input Fraction at 	0.1	10.000      29.444	108.89
1.0857	0.0960										!Capacity and Design Energy Input Fraction at 	0.1	10.000      29.444	111.67
1.1347	0.0960										!Capacity and Design Energy Input Fraction at 	0.1	10.000      29.444	113.89
1.1592	0.0960										!Capacity and Design Energy Input Fraction at 	0.1	10.000      29.444	115.00
1.1796	0.0960										!Capacity and Design Energy Input Fraction at 	0.1	10.000      29.444	116.11
0.9020	0.0980										!Capacity and Design Energy Input Fraction at 	0.1	10.000      32.222	108.89
0.9531	0.0980										!Capacity and Design Energy Input Fraction at 	0.1	10.000      32.222	111.67
1.0020	0.0980										!Capacity and Design Energy Input Fraction at 	0.1	10.000      32.222	113.89
1.0245	0.0980										!Capacity and Design Energy Input Fraction at 	0.1	10.000      32.222	115.00
1.0469	0.0980										!Capacity and Design Energy Input Fraction at 	0.1	10.000      32.222	116.11
0.9878	0.1980										!Capacity and Design Energy Input Fraction at 	0.2	5.556	      26.667	108.89
1.0367	0.1980										!Capacity and Design Energy Input Fraction at 	0.2	5.556	      26.667	111.67
1.0837	0.1980										!Capacity and Design Energy Input Fraction at 	0.2	5.556	      26.667	113.89
1.1041	0.1980										!Capacity and Design Energy Input Fraction at 	0.2	5.556	      26.667	115.00
1.1265	0.1980										!Capacity and Design Energy Input Fraction at 	0.2	5.556	      26.667	116.11
0.8612	0.2040										!Capacity and Design Energy Input Fraction at 	0.2	5.556	      29.444	108.89
0.9102	0.2040										!Capacity and Design Energy Input Fraction at 	0.2	5.556	      29.444	111.67
0.9571	0.2040										!Capacity and Design Energy Input Fraction at 	0.2	5.556	      29.444	113.89
0.9796	0.2040										!Capacity and Design Energy Input Fraction at 	0.2	5.556	      29.444	115.00
1.0000	0.2040										!Capacity and Design Energy Input Fraction at 	0.2	5.556	      29.444	116.11
0.7347	0.2080										!Capacity and Design Energy Input Fraction at 	0.2	5.556	      32.222	108.89
0.7857	0.2080										!Capacity and Design Energy Input Fraction at 	0.2	5.556	      32.222	111.67
0.8327	0.2080										!Capacity and Design Energy Input Fraction at 	0.2	5.556	      32.222	113.89
0.8531	0.2080										!Capacity and Design Energy Input Fraction at 	0.2	5.556	      32.222	115.00
0.8735	0.2080										!Capacity and Design Energy Input Fraction at 	0.2	5.556	      32.222	116.11
1.0102	0.1960										!Capacity and Design Energy Input Fraction at 	0.2	6.111	      26.667	108.89
1.0592	0.1960										!Capacity and Design Energy Input Fraction at 	0.2	6.111	      26.667	111.67
1.1061	0.1960										!Capacity and Design Energy Input Fraction at 	0.2	6.111	      26.667	113.89
1.1286	0.1960										!Capacity and Design Energy Input Fraction at 	0.2	6.111	      26.667	115.00
